Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Phone RAM (GB),4.0,Screen Size (inches),6.6,Battery Life (hours),17.0,3,69
Phone RAM (GB),6.0,Screen Size (inches),7.1,Battery Life (hours),15.0,3,70
Phone RAM (GB),2.0,Screen Size (inches),5.8,Battery Life (hours),14.0,3,71
Phone RAM (GB),4.0,Screen Size (inches),6.5,Battery Life (hours),12.0,3,72
Phone RAM (GB),6.0,Screen Size (inches),6.3,Battery Life (hours),21.0,3,73
Phone RAM (GB),8.0,Screen Size (inches),7.0,Battery Life (hours),18.0,3,74
Phone RAM (GB),5.0,Screen Size (inches),6.1,Battery Life (hours),18.0,3,75
Phone RAM (GB),7.0,Screen Size (inches),6.9,Battery Life (hours),15.0,3,76
Phone RAM (GB),3.0,Screen Size (inches),6.4,Battery Life (hours),15.0,3,77
Phone RAM (GB),5.0,Screen Size (inches),7.0,Battery Life (hours),13.0,3,78
Phone RAM (GB),4.0,Screen Size (inches),6.7,Battery Life (hours),17.0,3,79
Phone RAM (GB),6.0,Screen Size (inches),7.3,Battery Life (hours),14.0,3,80
Exercise Time (minutes),30.0,Body Weight (kg),70.0,Calories Burned,210.0,22,41
Exercise Time (minutes),40.0,Body Weight (kg),80.0,Calories Burned,270.0,22,42
Exercise Time (minutes),45.0,Body Weight (kg),65.0,Calories Burned,290.0,22,43
Exercise Time (minutes),55.0,Body Weight (kg),75.0,Calories Burned,360.0,22,44
Exercise Time (minutes),25.0,Body Weight (kg),60.0,Calories Burned,160.0,22,45
Exercise Time (minutes),35.0,Body Weight (kg),70.0,Calories Burned,220.0,22,46
Exercise Time (minutes),50.0,Body Weight (kg),75.0,Calories Burned,370.0,22,47
Exercise Time (minutes),60.0,Body Weight (kg),85.0,Calories Burned,450.0,22,48
Exercise Time (minutes),35.0,Body Weight (kg),68.0,Calories Burned,230.0,22,49
Exercise Time (minutes),45.0,Body Weight (kg),78.0,Calories Burned,290.0,22,50
Exercise Time (minutes),20.0,Body Weight (kg),55.0,Calories Burned,120.0,22,51
Exercise Time (minutes),30.0,Body Weight (kg),65.0,Calories Burned,180.0,22,52
Exercise Time (minutes),40.0,Body Weight (kg),72.0,Calories Burned,280.0,22,53
Exercise Time (minutes),50.0,Body Weight (kg),82.0,Calories Burned,350.0,22,54
Exercise Time (minutes),30.0,Body Weight (kg),63.0,Calories Burned,200.0,22,55
Exercise Time (minutes),40.0,Body Weight (kg),73.0,Calories Burned,260.0,22,56
Exercise Time (minutes),55.0,Body Weight (kg),80.0,Calories Burned,400.0,22,57
Exercise Time (minutes),65.0,Body Weight (kg),90.0,Calories Burned,480.0,22,58
Exercise Time (minutes),25.0,Body Weight (kg),60.0,Calories Burned,160.0,22,59
Exercise Time (minutes),35.0,Body Weight (kg),70.0,Calories Burned,220.0,22,60
Mobile Phone RAM,4.0,Mobile Phone Weight,180,Mobile Phone Performance,70.0,30,21
Mobile Phone RAM,6.0,Mobile Phone Weight,200,Mobile Phone Performance,80.0,30,22
Mobile Phone RAM,3.0,Mobile Phone Weight,170,Mobile Phone Performance,65.0,30,23
Mobile Phone RAM,5.0,Mobile Phone Weight,190,Mobile Phone Performance,75.0,30,24
Mobile Phone RAM,6.0,Mobile Phone Weight,210,Mobile Phone Performance,85.0,30,25
Mobile Phone RAM,8.0,Mobile Phone Weight,230,Mobile Phone Performance,95.0,30,26
Mobile Phone RAM,2.0,Mobile Phone Weight,160,Mobile Phone Performance,60.0,30,27
Mobile Phone RAM,4.0,Mobile Phone Weight,180,Mobile Phone Performance,70.0,30,28
Mobile Phone RAM,5.0,Mobile Phone Weight,190,Mobile Phone Performance,75.0,30,29
Mobile Phone RAM,7.0,Mobile Phone Weight,210,Mobile Phone Performance,85.0,30,30
Mobile Phone RAM,4.0,Mobile Phone Weight,180,Mobile Phone Performance,70.0,30,31
Mobile Phone RAM,6.0,Mobile Phone Weight,200,Mobile Phone Performance,80.0,30,32
Mobile Phone RAM,6.0,Mobile Phone Weight,210,Mobile Phone Performance,85.0,30,33
Mobile Phone RAM,8.0,Mobile Phone Weight,230,Mobile Phone Performance,95.0,30,34
Mobile Phone RAM,3.0,Mobile Phone Weight,170,Mobile Phone Performance,65.0,30,35
Mobile Phone RAM,5.0,Mobile Phone Weight,190,Mobile Phone Performance,75.0,30,36
Mobile Phone RAM,4.0,Mobile Phone Weight,180,Mobile Phone Performance,70.0,30,37
Mobile Phone RAM,6.0,Mobile Phone Weight,200,Mobile Phone Performance,80.0,30,38
Mobile Phone RAM,2.0,Mobile Phone Weight,160,Mobile Phone Performance,60.0,30,39
Mobile Phone RAM,4.0,Mobile Phone Weight,180,Mobile Phone Performance,70.0,30,40
House Area,120.0,House Age,10,House Price,300.0,7,21
House Area,150.0,House Age,15,House Price,320.0,7,22
House Area,100.0,House Age,5,House Price,280.0,7,23
House Area,130.0,House Age,10,House Price,300.0,7,24
House Area,140.0,House Age,20,House Price,330.0,7,25
House Area,170.0,House Age,25,House Price,350.0,7,26
House Area,90.0,House Age,3,House Price,270.0,7,27
House Area,120.0,House Age,8,House Price,290.0,7,28
House Area,110.0,House Age,12,House Price,290.0,7,29
House Area,140.0,House Age,17,House Price,310.0,7,30
House Area,130.0,House Age,18,House Price,320.0,7,31
House Area,160.0,House Age,23,House Price,340.0,7,32
House Area,100.0,House Age,6,House Price,280.0,7,33
House Area,130.0,House Age,11,House Price,300.0,7,34
House Area,120.0,House Age,10,House Price,300.0,7,35
House Area,150.0,House Age,15,House Price,320.0,7,36
House Area,140.0,House Age,20,House Price,330.0,7,37
House Area,170.0,House Age,25,House Price,350.0,7,38
House Area,90.0,House Age,3,House Price,270.0,7,39
House Area,120.0,House Age,8,House Price,290.0,7,40
Bike Weight,10.0,Bike Frame Size,19,Bike Speed,25.0,68,1
Bike Weight,12.0,Bike Frame Size,20,Bike Speed,23.0,68,2
Bike Weight,9.0,Bike Frame Size,18,Bike Speed,26.0,68,3
Bike Weight,11.0,Bike Frame Size,19,Bike Speed,24.0,68,4
Bike Weight,11.0,Bike Frame Size,21,Bike Speed,24.0,68,5
Bike Weight,13.0,Bike Frame Size,22,Bike Speed,22.0,68,6
Bike Weight,8.0,Bike Frame Size,17,Bike Speed,27.0,68,7
Bike Weight,10.0,Bike Frame Size,18,Bike Speed,25.0,68,8
Bike Weight,10.0,Bike Frame Size,19,Bike Speed,25.0,68,9
Bike Weight,12.0,Bike Frame Size,20,Bike Speed,23.0,68,10
Bike Weight,9.0,Bike Frame Size,18,Bike Speed,26.0,68,11
Bike Weight,11.0,Bike Frame Size,19,Bike Speed,24.0,68,12
Bike Weight,11.0,Bike Frame Size,21,Bike Speed,24.0,68,13
Bike Weight,13.0,Bike Frame Size,22,Bike Speed,22.0,68,14
Bike Weight,8.0,Bike Frame Size,17,Bike Speed,27.0,68,15
Bike Weight,10.0,Bike Frame Size,18,Bike Speed,25.0,68,16
Bike Weight,10.0,Bike Frame Size,19,Bike Speed,25.0,68,17
Bike Weight,12.0,Bike Frame Size,20,Bike Speed,23.0,68,18
Bike Weight,9.0,Bike Frame Size,18,Bike Speed,26.0,68,19
Bike Weight,11.0,Bike Frame Size,19,Bike Speed,24.0,68,20
Height (cm),170.0,Weight (kg),70,BMI,24.9,15,41
Height (cm),160.0,Weight (kg),60,BMI,23.4,15,42
Height (cm),180.0,Weight (kg),85,BMI,26.2,15,43
Height (cm),175.0,Weight (kg),80,BMI,26.1,15,44
Height (cm),155.0,Weight (kg),50,BMI,21.0,15,45
Height (cm),165.0,Weight (kg),65,BMI,24.2,15,46
Height (cm),160.0,Weight (kg),60,BMI,23.4,15,47
Height (cm),150.0,Weight (kg),55,BMI,24.9,15,48
Height (cm),175.0,Weight (kg),75,BMI,24.9,15,49
Height (cm),180.0,Weight (kg),90,BMI,27.8,15,50
Height (cm),165.0,Weight (kg),65,BMI,24.2,15,51
Height (cm),155.0,Weight (kg),55,BMI,21.0,15,52
Height (cm),185.0,Weight (kg),95,BMI,28.7,15,53
Height (cm),170.0,Weight (kg),70,BMI,24.9,15,54
Height (cm),170.0,Weight (kg),80,BMI,27.7,15,55
Height (cm),160.0,Weight (kg),70,BMI,27.3,15,56
Height (cm),160.0,Weight (kg),70,BMI,27.3,15,57
Height (cm),150.0,Weight (kg),60,BMI,26.7,15,58
Height (cm),175.0,Weight (kg),85,BMI,28.1,15,59
Height (cm),180.0,Weight (kg),90,BMI,27.8,15,60
Distance (km),10.0,Time (minutes),60,Speed (km/h),10.0,20,21
Distance (km),20.0,Time (minutes),60,Speed (km/h),20.0,20,22
Distance (km),15.0,Time (minutes),45,Speed (km/h),20.0,20,23
Distance (km),30.0,Time (minutes),60,Speed (km/h),30.0,20,24
Distance (km),5.0,Time (minutes),30,Speed (km/h),10.0,20,25
Distance (km),10.0,Time (minutes),30,Speed (km/h),20.0,20,26
Distance (km),20.0,Time (minutes),60,Speed (km/h),20.0,20,27
Distance (km),10.0,Time (minutes),60,Speed (km/h),10.0,20,28
Distance (km),30.0,Time (minutes),60,Speed (km/h),30.0,20,29
Distance (km),15.0,Time (minutes),45,Speed (km/h),20.0,20,30
Distance (km),10.0,Time (minutes),60,Speed (km/h),10.0,20,31
Distance (km),5.0,Time (minutes),30,Speed (km/h),10.0,20,32
Distance (km),15.0,Time (minutes),45,Speed (km/h),20.0,20,33
Distance (km),20.0,Time (minutes),60,Speed (km/h),20.0,20,34
Distance (km),30.0,Time (minutes),60,Speed (km/h),30.0,20,35
Distance (km),10.0,Time (minutes),30,Speed (km/h),20.0,20,36
Distance (km),20.0,Time (minutes),60,Speed (km/h),20.0,20,37
Distance (km),30.0,Time (minutes),60,Speed (km/h),30.0,20,38
Distance (km),5.0,Time (minutes),30,Speed (km/h),10.0,20,39
Distance (km),15.0,Time (minutes),45,Speed (km/h),20.0,20,40
Age (years),30.0,Distance from city (km),10,Commute time (minutes),20.0,62,21
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,22
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,23
Age (years),50.0,Distance from city (km),20,Commute time (minutes),30.0,62,24
Age (years),25.0,Distance from city (km),5,Commute time (minutes),10.0,62,25
Age (years),30.0,Distance from city (km),10,Commute time (minutes),20.0,62,26
Age (years),50.0,Distance from city (km),20,Commute time (minutes),30.0,62,27
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,28
Age (years),30.0,Distance from city (km),10,Commute time (minutes),20.0,62,29
Age (years),25.0,Distance from city (km),5,Commute time (minutes),10.0,62,30
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,31
Age (years),50.0,Distance from city (km),20,Commute time (minutes),30.0,62,32
Age (years),25.0,Distance from city (km),5,Commute time (minutes),10.0,62,33
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,34
Age (years),50.0,Distance from city (km),20,Commute time (minutes),30.0,62,35
Age (years),30.0,Distance from city (km),10,Commute time (minutes),20.0,62,36
Age (years),30.0,Distance from city (km),10,Commute time (minutes),20.0,62,37
Age (years),50.0,Distance from city (km),20,Commute time (minutes),30.0,62,38
Age (years),40.0,Distance from city (km),15,Commute time (minutes),25.0,62,39
Age (years),25.0,Distance from city (km),5,Commute time (minutes),10.0,62,40
Shoe Weight (g),200.0,Number of Pores,100,Comfort Rating,8.0,24,21
Shoe Weight (g),300.0,Number of Pores,150,Comfort Rating,6.0,24,22
Shoe Weight (g),250.0,Number of Pores,120,Comfort Rating,7.0,24,23
Shoe Weight (g),350.0,Number of Pores,170,Comfort Rating,5.0,24,24
Shoe Weight (g),300.0,Number of Pores,140,Comfort Rating,6.0,24,25
Shoe Weight (g),400.0,Number of Pores,190,Comfort Rating,4.0,24,26
Shoe Weight (g),350.0,Number of Pores,160,Comfort Rating,5.0,24,27
Shoe Weight (g),450.0,Number of Pores,210,Comfort Rating,3.0,24,28
Shoe Weight (g),400.0,Number of Pores,180,Comfort Rating,4.0,24,29
Shoe Weight (g),500.0,Number of Pores,230,Comfort Rating,2.0,24,30
Shoe Weight (g),450.0,Number of Pores,200,Comfort Rating,3.0,24,31
Shoe Weight (g),550.0,Number of Pores,250,Comfort Rating,1.0,24,32
Shoe Weight (g),500.0,Number of Pores,220,Comfort Rating,2.0,24,33
Shoe Weight (g),600.0,Number of Pores,270,Comfort Rating,0.0,24,34
Shoe Weight (g),550.0,Number of Pores,240,Comfort Rating,1.0,24,35
Shoe Weight (g),650.0,Number of Pores,290,Comfort Rating,-1.0,24,36
Shoe Weight (g),600.0,Number of Pores,260,Comfort Rating,0.0,24,37
Shoe Weight (g),700.0,Number of Pores,310,Comfort Rating,-2.0,24,38
Shoe Weight (g),650.0,Number of Pores,280,Comfort Rating,-1.0,24,39
Shoe Weight (g),750.0,Number of Pores,330,Comfort Rating,-3.0,24,40
Phone Battery Capacity (mAh),3000.0,Screen Size (inches),5,Battery Life (hours),12.0,3,81
Phone Battery Capacity (mAh),4000.0,Screen Size (inches),6,Battery Life (hours),16.0,3,82
Phone Battery Capacity (mAh),4000.0,Screen Size (inches),6,Battery Life (hours),14.0,3,83
Phone Battery Capacity (mAh),5000.0,Screen Size (inches),7,Battery Life (hours),18.0,3,84
Phone Battery Capacity (mAh),5000.0,Screen Size (inches),7,Battery Life (hours),16.0,3,85
Phone Battery Capacity (mAh),6000.0,Screen Size (inches),8,Battery Life (hours),20.0,3,86
Phone Battery Capacity (mAh),6000.0,Screen Size (inches),8,Battery Life (hours),18.0,3,87
Phone Battery Capacity (mAh),7000.0,Screen Size (inches),9,Battery Life (hours),22.0,3,88
Phone Battery Capacity (mAh),7000.0,Screen Size (inches),9,Battery Life (hours),20.0,3,89
Phone Battery Capacity (mAh),8000.0,Screen Size (inches),10,Battery Life (hours),24.0,3,90
Phone Battery Capacity (mAh),8000.0,Screen Size (inches),10,Battery Life (hours),22.0,3,91
Phone Battery Capacity (mAh),9000.0,Screen Size (inches),11,Battery Life (hours),26.0,3,92
Phone Battery Capacity (mAh),9000.0,Screen Size (inches),11,Battery Life (hours),24.0,3,93
Phone Battery Capacity (mAh),10000.0,Screen Size (inches),12,Battery Life (hours),28.0,3,94
Phone Battery Capacity (mAh),10000.0,Screen Size (inches),12,Battery Life (hours),26.0,3,95
Phone Battery Capacity (mAh),11000.0,Screen Size (inches),13,Battery Life (hours),30.0,3,96
Phone Battery Capacity (mAh),11000.0,Screen Size (inches),13,Battery Life (hours),28.0,3,97
Phone Battery Capacity (mAh),12000.0,Screen Size (inches),14,Battery Life (hours),32.0,3,98
Phone Battery Capacity (mAh),12000.0,Screen Size (inches),14,Battery Life (hours),30.0,3,99
Phone Battery Capacity (mAh),13000.0,Screen Size (inches),15,Battery Life (hours),34.0,3,100
Hours of Sleep,8.0,Screen Time (hours),2,Mood Score (1-10),9.0,69,1
Hours of Sleep,7.0,Screen Time (hours),3,Mood Score (1-10),8.0,69,2
Hours of Sleep,7.0,Screen Time (hours),1,Mood Score (1-10),8.0,69,3
Hours of Sleep,6.0,Screen Time (hours),2,Mood Score (1-10),7.0,69,4
Hours of Sleep,6.0,Screen Time (hours),3,Mood Score (1-10),7.0,69,5
Hours of Sleep,5.0,Screen Time (hours),4,Mood Score (1-10),6.0,69,6
Hours of Sleep,9.0,Screen Time (hours),1,Mood Score (1-10),10.0,69,7
Hours of Sleep,8.0,Screen Time (hours),2,Mood Score (1-10),9.0,69,8
Hours of Sleep,5.0,Screen Time (hours),4,Mood Score (1-10),6.0,69,9
Hours of Sleep,4.0,Screen Time (hours),5,Mood Score (1-10),5.0,69,10
Hours of Sleep,10.0,Screen Time (hours),0,Mood Score (1-10),10.0,69,11
Hours of Sleep,9.0,Screen Time (hours),1,Mood Score (1-10),9.0,69,12
Hours of Sleep,8.0,Screen Time (hours),3,Mood Score (1-10),8.0,69,13
Hours of Sleep,7.0,Screen Time (hours),4,Mood Score (1-10),7.0,69,14
Hours of Sleep,7.0,Screen Time (hours),2,Mood Score (1-10),8.0,69,15
Hours of Sleep,6.0,Screen Time (hours),3,Mood Score (1-10),7.0,69,16
Hours of Sleep,6.0,Screen Time (hours),1,Mood Score (1-10),7.0,69,17
Hours of Sleep,5.0,Screen Time (hours),2,Mood Score (1-10),6.0,69,18
Hours of Sleep,9.0,Screen Time (hours),2,Mood Score (1-10),9.0,69,19
Hours of Sleep,8.0,Screen Time (hours),3,Mood Score (1-10),8.0,69,20
Experience (years),5.0,Team Size,3,Project Success (%),80.0,70,1
Experience (years),6.0,Team Size,4,Project Success (%),85.0,70,2
Experience (years),6.0,Team Size,2,Project Success (%),85.0,70,3
Experience (years),7.0,Team Size,3,Project Success (%),90.0,70,4
Experience (years),7.0,Team Size,4,Project Success (%),90.0,70,5
Experience (years),8.0,Team Size,5,Project Success (%),95.0,70,6
Experience (years),8.0,Team Size,3,Project Success (%),95.0,70,7
Experience (years),9.0,Team Size,4,Project Success (%),93.0,70,8
Experience (years),9.0,Team Size,5,Project Success (%),93.0,70,9
Experience (years),10.0,Team Size,6,Project Success (%),91.0,70,10
Experience (years),10.0,Team Size,4,Project Success (%),91.0,70,11
Experience (years),11.0,Team Size,5,Project Success (%),89.0,70,12
Experience (years),11.0,Team Size,6,Project Success (%),89.0,70,13
Experience (years),12.0,Team Size,7,Project Success (%),87.0,70,14
Experience (years),12.0,Team Size,5,Project Success (%),87.0,70,15
Experience (years),13.0,Team Size,6,Project Success (%),85.0,70,16
Experience (years),13.0,Team Size,7,Project Success (%),85.0,70,17
Experience (years),14.0,Team Size,8,Project Success (%),83.0,70,18
Experience (years),14.0,Team Size,6,Project Success (%),83.0,70,19
Experience (years),15.0,Team Size,7,Project Success (%),81.0,70,20
Number of Calories,100.0,Sugar (g),10,Energy Boost (1-10),7.0,71,1
Number of Calories,120.0,Sugar (g),12,Energy Boost (1-10),6.0,71,2
Number of Calories,120.0,Sugar (g),8,Energy Boost (1-10),6.0,71,3
Number of Calories,140.0,Sugar (g),10,Energy Boost (1-10),5.0,71,4
Number of Calories,140.0,Sugar (g),6,Energy Boost (1-10),5.0,71,5
Number of Calories,160.0,Sugar (g),8,Energy Boost (1-10),4.0,71,6
Number of Calories,160.0,Sugar (g),10,Energy Boost (1-10),4.0,71,7
Number of Calories,180.0,Sugar (g),12,Energy Boost (1-10),3.0,71,8
Number of Calories,180.0,Sugar (g),8,Energy Boost (1-10),3.0,71,9
Number of Calories,200.0,Sugar (g),10,Energy Boost (1-10),2.0,71,10
Number of Calories,200.0,Sugar (g),12,Energy Boost (1-10),2.0,71,11
Number of Calories,220.0,Sugar (g),14,Energy Boost (1-10),1.0,71,12
Number of Calories,100.0,Sugar (g),12,Energy Boost (1-10),6.0,71,13
Number of Calories,120.0,Sugar (g),14,Energy Boost (1-10),5.0,71,14
Number of Calories,120.0,Sugar (g),10,Energy Boost (1-10),5.0,71,15
Number of Calories,140.0,Sugar (g),12,Energy Boost (1-10),4.0,71,16
Number of Calories,140.0,Sugar (g),8,Energy Boost (1-10),4.0,71,17
Number of Calories,160.0,Sugar (g),10,Energy Boost (1-10),3.0,71,18
Number of Calories,160.0,Sugar (g),12,Energy Boost (1-10),3.0,71,19
Number of Calories,180.0,Sugar (g),14,Energy Boost (1-10),2.0,71,20
Exercise Minutes,30.0,Diet Score (1-10),8,Weight Loss (lbs),2.0,72,1
Exercise Minutes,40.0,Diet Score (1-10),7,Weight Loss (lbs),3.0,72,2
Exercise Minutes,40.0,Diet Score (1-10),9,Weight Loss (lbs),3.0,72,3
Exercise Minutes,50.0,Diet Score (1-10),8,Weight Loss (lbs),4.0,72,4
Exercise Minutes,50.0,Diet Score (1-10),10,Weight Loss (lbs),4.0,72,5
Exercise Minutes,60.0,Diet Score (1-10),9,Weight Loss (lbs),5.0,72,6
Exercise Minutes,60.0,Diet Score (1-10),7,Weight Loss (lbs),5.0,72,7
Exercise Minutes,70.0,Diet Score (1-10),6,Weight Loss (lbs),6.0,72,8
Exercise Minutes,70.0,Diet Score (1-10),8,Weight Loss (lbs),6.0,72,9
Exercise Minutes,80.0,Diet Score (1-10),7,Weight Loss (lbs),7.0,72,10
Exercise Minutes,80.0,Diet Score (1-10),9,Weight Loss (lbs),7.0,72,11
Exercise Minutes,90.0,Diet Score (1-10),8,Weight Loss (lbs),8.0,72,12
Exercise Minutes,90.0,Diet Score (1-10),10,Weight Loss (lbs),8.0,72,13
Exercise Minutes,100.0,Diet Score (1-10),9,Weight Loss (lbs),9.0,72,14
Exercise Minutes,100.0,Diet Score (1-10),7,Weight Loss (lbs),9.0,72,15
Exercise Minutes,110.0,Diet Score (1-10),6,Weight Loss (lbs),10.0,72,16
Exercise Minutes,110.0,Diet Score (1-10),8,Weight Loss (lbs),10.0,72,17
Exercise Minutes,120.0,Diet Score (1-10),7,Weight Loss (lbs),11.0,72,18
Exercise Minutes,120.0,Diet Score (1-10),9,Weight Loss (lbs),11.0,72,19
Exercise Minutes,130.0,Diet Score (1-10),8,Weight Loss (lbs),12.0,72,20
Book pages,400.0,Book weight (g),300,Reading time (hours),5.0,73,1
Book pages,300.0,Book weight (g),350,Reading time (hours),4.2,73,2
Book pages,500.0,Book weight (g),320,Reading time (hours),6.0,73,3
Book pages,450.0,Book weight (g),370,Reading time (hours),5.4,73,4
Book pages,600.0,Book weight (g),310,Reading time (hours),7.0,73,5
Book pages,500.0,Book weight (g),360,Reading time (hours),5.8,73,6
Book pages,450.0,Book weight (g),340,Reading time (hours),5.5,73,7
Book pages,350.0,Book weight (g),380,Reading time (hours),4.7,73,8
Book pages,550.0,Book weight (g),330,Reading time (hours),6.5,73,9
Book pages,500.0,Book weight (g),370,Reading time (hours),5.9,73,10
Book pages,650.0,Book weight (g),320,Reading time (hours),7.5,73,11
Book pages,600.0,Book weight (g),360,Reading time (hours),6.8,73,12
Book pages,480.0,Book weight (g),350,Reading time (hours),5.8,73,13
Book pages,400.0,Book weight (g),390,Reading time (hours),5.0,73,14
Book pages,520.0,Book weight (g),340,Reading time (hours),6.2,73,15
Book pages,470.0,Book weight (g),380,Reading time (hours),5.5,73,16
Book pages,580.0,Book weight (g),330,Reading time (hours),6.8,73,17
Book pages,530.0,Book weight (g),370,Reading time (hours),6.1,73,18
Book pages,420.0,Book weight (g),360,Reading time (hours),5.3,73,19
Book pages,380.0,Book weight (g),390,Reading time (hours),4.6,73,20
Room size (m2),20.0,Number of windows,2,Lighting (lux),500.0,74,1
Room size (m2),18.0,Number of windows,3,Lighting (lux),480.0,74,2
Room size (m2),25.0,Number of windows,1,Lighting (lux),600.0,74,3
Room size (m2),22.0,Number of windows,2,Lighting (lux),570.0,74,4
Room size (m2),30.0,Number of windows,2,Lighting (lux),700.0,74,5
Room size (m2),28.0,Number of windows,3,Lighting (lux),650.0,74,6
Room size (m2),18.0,Number of windows,3,Lighting (lux),500.0,74,7
Room size (m2),16.0,Number of windows,4,Lighting (lux),470.0,74,8
Room size (m2),22.0,Number of windows,1,Lighting (lux),620.0,74,9
Room size (m2),20.0,Number of windows,2,Lighting (lux),590.0,74,10
Room size (m2),28.0,Number of windows,2,Lighting (lux),720.0,74,11
Room size (m2),25.0,Number of windows,3,Lighting (lux),680.0,74,12
Room size (m2),24.0,Number of windows,1,Lighting (lux),650.0,74,13
Room size (m2),21.0,Number of windows,2,Lighting (lux),620.0,74,14
Room size (m2),16.0,Number of windows,4,Lighting (lux),450.0,74,15
Room size (m2),14.0,Number of windows,5,Lighting (lux),430.0,74,16
Room size (m2),26.0,Number of windows,2,Lighting (lux),710.0,74,17
Room size (m2),23.0,Number of windows,3,Lighting (lux),670.0,74,18
Room size (m2),20.0,Number of windows,3,Lighting (lux),580.0,74,19
Room size (m2),18.0,Number of windows,4,Lighting (lux),550.0,74,20
Exercise time (min),30.0,Heart rate (bpm),100,Calories burned,250.0,57,21
Exercise time (min),25.0,Heart rate (bpm),110,Calories burned,260.0,57,22
Exercise time (min),40.0,Heart rate (bpm),95,Calories burned,300.0,57,23
Exercise time (min),35.0,Heart rate (bpm),105,Calories burned,320.0,57,24
Exercise time (min),50.0,Heart rate (bpm),100,Calories burned,350.0,57,25
Exercise time (min),45.0,Heart rate (bpm),110,Calories burned,370.0,57,26
Exercise time (min),25.0,Heart rate (bpm),110,Calories burned,240.0,57,27
Exercise time (min),20.0,Heart rate (bpm),120,Calories burned,250.0,57,28
Exercise time (min),35.0,Heart rate (bpm),90,Calories burned,280.0,57,29
Exercise time (min),30.0,Heart rate (bpm),100,Calories burned,300.0,57,30
Exercise time (min),45.0,Heart rate (bpm),105,Calories burned,340.0,57,31
Exercise time (min),40.0,Heart rate (bpm),115,Calories burned,360.0,57,32
Exercise time (min),20.0,Heart rate (bpm),120,Calories burned,230.0,57,33
Exercise time (min),15.0,Heart rate (bpm),130,Calories burned,240.0,57,34
Exercise time (min),30.0,Heart rate (bpm),105,Calories burned,270.0,57,35
Exercise time (min),25.0,Heart rate (bpm),115,Calories burned,280.0,57,36
Exercise time (min),40.0,Heart rate (bpm),110,Calories burned,330.0,57,37
Exercise time (min),35.0,Heart rate (bpm),120,Calories burned,350.0,57,38
Exercise time (min),50.0,Heart rate (bpm),95,Calories burned,360.0,57,39
Exercise time (min),45.0,Heart rate (bpm),105,Calories burned,380.0,57,40
Laptop weight (kg),1.5,Screen size (inches),13,Battery life (hours),8.0,35,21
Laptop weight (kg),1.3,Screen size (inches),14,Battery life (hours),7.5,35,22
Laptop weight (kg),1.6,Screen size (inches),13,Battery life (hours),7.8,35,23
Laptop weight (kg),1.4,Screen size (inches),14,Battery life (hours),7.3,35,24
Laptop weight (kg),1.7,Screen size (inches),12,Battery life (hours),7.5,35,25
Laptop weight (kg),1.5,Screen size (inches),13,Battery life (hours),7.0,35,26
Laptop weight (kg),1.4,Screen size (inches),14,Battery life (hours),7.6,35,27
Laptop weight (kg),1.2,Screen size (inches),15,Battery life (hours),7.1,35,28
Laptop weight (kg),1.8,Screen size (inches),12,Battery life (hours),7.2,35,29
Laptop weight (kg),1.6,Screen size (inches),13,Battery life (hours),6.7,35,30
Laptop weight (kg),1.9,Screen size (inches),11,Battery life (hours),6.9,35,31
Laptop weight (kg),1.7,Screen size (inches),12,Battery life (hours),6.4,35,32
Laptop weight (kg),1.3,Screen size (inches),15,Battery life (hours),7.4,35,33
Laptop weight (kg),1.1,Screen size (inches),16,Battery life (hours),6.9,35,34
Laptop weight (kg),1.5,Screen size (inches),12,Battery life (hours),7.7,35,35
Laptop weight (kg),1.3,Screen size (inches),13,Battery life (hours),7.2,35,36
Laptop weight (kg),1.6,Screen size (inches),14,Battery life (hours),7.3,35,37
Laptop weight (kg),1.4,Screen size (inches),15,Battery life (hours),6.8,35,38
Laptop weight (kg),1.7,Screen size (inches),13,Battery life (hours),7.1,35,39
Laptop weight (kg),1.5,Screen size (inches),14,Battery life (hours),6.6,35,40
Bicycle weight (kg),10.0,Wheel size (inches),26,Speed (km/h),25.0,20,41
Bicycle weight (kg),12.0,Wheel size (inches),27,Speed (km/h),24.0,20,42
Bicycle weight (kg),11.0,Wheel size (inches),25,Speed (km/h),24.0,20,43
Bicycle weight (kg),13.0,Wheel size (inches),26,Speed (km/h),23.0,20,44
Bicycle weight (kg),9.0,Wheel size (inches),28,Speed (km/h),26.0,20,45
Bicycle weight (kg),11.0,Wheel size (inches),29,Speed (km/h),25.0,20,46
Bicycle weight (kg),12.0,Wheel size (inches),24,Speed (km/h),23.0,20,47
Bicycle weight (kg),14.0,Wheel size (inches),25,Speed (km/h),22.0,20,48
Bicycle weight (kg),13.0,Wheel size (inches),26,Speed (km/h),24.0,20,49
Bicycle weight (kg),15.0,Wheel size (inches),27,Speed (km/h),23.0,20,50
Bicycle weight (kg),8.0,Wheel size (inches),29,Speed (km/h),27.0,20,51
