Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Fuel Efficiency,32.0,Weight,1500,Distance,480.0,36,17
Fuel Efficiency,25.0,Weight,1600,Distance,400.0,36,18
Fuel Efficiency,30.0,Weight,1500,Distance,450.0,36,19
Fuel Efficiency,25.0,Weight,1600,Distance,400.0,36,20
Exercise Duration,30.0,Exercise Intensity,5.0,Calories Burned,200.0,37,1
Exercise Duration,45.0,Exercise Intensity,4.0,Calories Burned,210.0,37,2
Exercise Duration,25.0,Exercise Intensity,6.0,Calories Burned,180.0,37,3
Exercise Duration,40.0,Exercise Intensity,5.0,Calories Burned,200.0,37,4
Exercise Duration,40.0,Exercise Intensity,4.0,Calories Burned,220.0,37,5
Exercise Duration,50.0,Exercise Intensity,3.0,Calories Burned,210.0,37,6
Exercise Duration,35.0,Exercise Intensity,5.0,Calories Burned,210.0,37,7
Exercise Duration,45.0,Exercise Intensity,4.0,Calories Burned,200.0,37,8
Exercise Duration,30.0,Exercise Intensity,6.0,Calories Burned,190.0,37,9
Exercise Duration,40.0,Exercise Intensity,5.0,Calories Burned,210.0,37,10
Exercise Duration,20.0,Exercise Intensity,7.0,Calories Burned,170.0,37,11
Exercise Duration,35.0,Exercise Intensity,6.0,Calories Burned,190.0,37,12
Exercise Duration,45.0,Exercise Intensity,3.0,Calories Burned,200.0,37,13
Exercise Duration,55.0,Exercise Intensity,2.0,Calories Burned,190.0,37,14
Exercise Duration,30.0,Exercise Intensity,5.0,Calories Burned,200.0,37,15
Exercise Duration,40.0,Exercise Intensity,4.0,Calories Burned,210.0,37,16
Exercise Duration,35.0,Exercise Intensity,4.0,Calories Burned,200.0,37,17
Exercise Duration,45.0,Exercise Intensity,3.0,Calories Burned,190.0,37,18
Exercise Duration,25.0,Exercise Intensity,5.0,Calories Burned,180.0,37,19
Exercise Duration,35.0,Exercise Intensity,4.0,Calories Burned,190.0,37,20
Student Study Time,2.0,Student Distractions,5.0,Test Score,75.0,38,1
Student Study Time,3.0,Student Distractions,6.0,Test Score,70.0,38,2
Student Study Time,1.0,Student Distractions,4.0,Test Score,70.0,38,3
Student Study Time,2.0,Student Distractions,5.0,Test Score,65.0,38,4
Student Study Time,3.0,Student Distractions,7.0,Test Score,72.0,38,5
Student Study Time,4.0,Student Distractions,8.0,Test Score,68.0,38,6
Student Study Time,2.0,Student Distractions,6.0,Test Score,74.0,38,7
Student Study Time,3.0,Student Distractions,7.0,Test Score,70.0,38,8
Student Study Time,1.0,Student Distractions,3.0,Test Score,72.0,38,9
Student Study Time,2.0,Student Distractions,4.0,Test Score,68.0,38,10
Student Study Time,4.0,Student Distractions,9.0,Test Score,70.0,38,11
Student Study Time,5.0,Student Distractions,10.0,Test Score,65.0,38,12
Student Study Time,2.0,Student Distractions,5.0,Test Score,73.0,38,13
Student Study Time,3.0,Student Distractions,6.0,Test Score,69.0,38,14
Student Study Time,1.0,Student Distractions,4.0,Test Score,70.0,38,15
Student Study Time,2.0,Student Distractions,5.0,Test Score,66.0,38,16
Student Study Time,3.0,Student Distractions,8.0,Test Score,71.0,38,17
Student Study Time,4.0,Student Distractions,9.0,Test Score,67.0,38,18
Student Study Time,2.0,Student Distractions,6.0,Test Score,74.0,38,19
Student Study Time,3.0,Student Distractions,7.0,Test Score,70.0,38,20
Plant Height,30.0,Plant Leaves,10.0,Water Usage (ml/day),200.0,39,1
Plant Height,40.0,Plant Leaves,12.0,Water Usage (ml/day),180.0,39,2
Plant Height,25.0,Plant Leaves,8.0,Water Usage (ml/day),180.0,39,3
Plant Height,35.0,Plant Leaves,10.0,Water Usage (ml/day),160.0,39,4
Plant Height,35.0,Plant Leaves,11.0,Water Usage (ml/day),190.0,39,5
Plant Height,45.0,Plant Leaves,13.0,Water Usage (ml/day),170.0,39,6
Plant Height,28.0,Plant Leaves,9.0,Water Usage (ml/day),185.0,39,7
Plant Height,38.0,Plant Leaves,11.0,Water Usage (ml/day),165.0,39,8
Plant Height,27.0,Plant Leaves,8.0,Water Usage (ml/day),175.0,39,9
Plant Height,37.0,Plant Leaves,10.0,Water Usage (ml/day),155.0,39,10
Plant Height,32.0,Plant Leaves,12.0,Water Usage (ml/day),195.0,39,11
Plant Height,42.0,Plant Leaves,14.0,Water Usage (ml/day),175.0,39,12
Plant Height,29.0,Plant Leaves,10.0,Water Usage (ml/day),185.0,39,13
Plant Height,39.0,Plant Leaves,12.0,Water Usage (ml/day),165.0,39,14
Plant Height,26.0,Plant Leaves,9.0,Water Usage (ml/day),180.0,39,15
Plant Height,36.0,Plant Leaves,11.0,Water Usage (ml/day),160.0,39,16
Plant Height,34.0,Plant Leaves,11.0,Water Usage (ml/day),190.0,39,17
Plant Height,44.0,Plant Leaves,13.0,Water Usage (ml/day),170.0,39,18
Plant Height,28.0,Plant Leaves,10.0,Water Usage (ml/day),185.0,39,19
Plant Height,38.0,Plant Leaves,12.0,Water Usage (ml/day),165.0,39,20
Restaurant Size,100.0,Restaurant Reviews,4.5,Wait Time (minutes),30.0,40,1
Restaurant Size,120.0,Restaurant Reviews,4.2,Wait Time (minutes),35.0,40,2
Restaurant Size,80.0,Restaurant Reviews,4.3,Wait Time (minutes),25.0,40,3
Restaurant Size,100.0,Restaurant Reviews,4.0,Wait Time (minutes),30.0,40,4
Restaurant Size,110.0,Restaurant Reviews,4.6,Wait Time (minutes),28.0,40,5
Restaurant Size,130.0,Restaurant Reviews,4.3,Wait Time (minutes),33.0,40,6
Restaurant Size,90.0,Restaurant Reviews,4.4,Wait Time (minutes),27.0,40,7
Restaurant Size,110.0,Restaurant Reviews,4.1,Wait Time (minutes),32.0,40,8
Restaurant Size,120.0,Restaurant Reviews,4.7,Wait Time (minutes),26.0,40,9
Restaurant Size,140.0,Restaurant Reviews,4.4,Wait Time (minutes),31.0,40,10
Restaurant Size,70.0,Restaurant Reviews,4.2,Wait Time (minutes),24.0,40,11
Restaurant Size,90.0,Restaurant Reviews,3.9,Wait Time (minutes),29.0,40,12
Restaurant Size,100.0,Restaurant Reviews,4.5,Wait Time (minutes),29.0,40,13
Restaurant Size,120.0,Restaurant Reviews,4.2,Wait Time (minutes),34.0,40,14
Restaurant Size,85.0,Restaurant Reviews,4.3,Wait Time (minutes),26.0,40,15
Restaurant Size,105.0,Restaurant Reviews,4.0,Wait Time (minutes),31.0,40,16
Restaurant Size,115.0,Restaurant Reviews,4.6,Wait Time (minutes),27.0,40,17
Restaurant Size,135.0,Restaurant Reviews,4.3,Wait Time (minutes),32.0,40,18
Restaurant Size,95.0,Restaurant Reviews,4.4,Wait Time (minutes),28.0,40,19
Restaurant Size,115.0,Restaurant Reviews,4.1,Wait Time (minutes),33.0,40,20
Battery capacity,5000.0,Weight,200,Battery life,12.0,41,1
Battery capacity,4000.0,Weight,250,Battery life,10.0,41,2
Battery capacity,6000.0,Weight,220,Battery life,14.0,41,3
Battery capacity,5000.0,Weight,270,Battery life,12.0,41,4
Battery capacity,4000.0,Weight,250,Battery life,10.0,41,5
Battery capacity,3000.0,Weight,300,Battery life,8.0,41,6
Battery capacity,7000.0,Weight,240,Battery life,16.0,41,7
Battery capacity,6000.0,Weight,290,Battery life,14.0,41,8
Battery capacity,5500.0,Weight,230,Battery life,13.0,41,9
Battery capacity,4500.0,Weight,280,Battery life,11.0,41,10
Battery capacity,4500.0,Weight,280,Battery life,11.0,41,11
Battery capacity,3500.0,Weight,330,Battery life,9.0,41,12
Battery capacity,6500.0,Weight,260,Battery life,15.0,41,13
Battery capacity,5500.0,Weight,310,Battery life,13.0,41,14
Battery capacity,3000.0,Weight,300,Battery life,8.0,41,15
Battery capacity,2000.0,Weight,350,Battery life,6.0,41,16
Battery capacity,5000.0,Weight,250,Battery life,12.0,41,17
Battery capacity,4000.0,Weight,300,Battery life,10.0,41,18
Battery capacity,6000.0,Weight,270,Battery life,14.0,41,19
Battery capacity,5000.0,Weight,320,Battery life,12.0,41,20
Experience,10.0,Years since graduation,5,Salary,80000.0,42,1
Experience,8.0,Years since graduation,7,Salary,75000.0,42,2
Experience,12.0,Years since graduation,6,Salary,85000.0,42,3
Experience,10.0,Years since graduation,8,Salary,80000.0,42,4
Experience,8.0,Years since graduation,10,Salary,70000.0,42,5
Experience,6.0,Years since graduation,12,Salary,65000.0,42,6
Experience,15.0,Years since graduation,7,Salary,90000.0,42,7
Experience,13.0,Years since graduation,9,Salary,85000.0,42,8
Experience,9.0,Years since graduation,8,Salary,75000.0,42,9
Experience,7.0,Years since graduation,10,Salary,70000.0,42,10
Experience,11.0,Years since graduation,9,Salary,82000.0,42,11
Experience,9.0,Years since graduation,11,Salary,77000.0,42,12
Experience,14.0,Years since graduation,8,Salary,88000.0,42,13
Experience,12.0,Years since graduation,10,Salary,83000.0,42,14
Experience,7.0,Years since graduation,11,Salary,68000.0,42,15
Experience,5.0,Years since graduation,13,Salary,63000.0,42,16
Experience,13.0,Years since graduation,10,Salary,86000.0,42,17
Experience,11.0,Years since graduation,12,Salary,81000.0,42,18
Experience,10.0,Years since graduation,12,Salary,78000.0,42,19
Experience,8.0,Years since graduation,14,Salary,73000.0,42,20
Age,30.0,Exercise hours,5,Heart rate,65.0,43,1
Age,40.0,Exercise hours,3,Heart rate,70.0,43,2
Age,40.0,Exercise hours,4,Heart rate,70.0,43,3
Age,50.0,Exercise hours,2,Heart rate,75.0,43,4
Age,25.0,Exercise hours,6,Heart rate,60.0,43,5
Age,35.0,Exercise hours,4,Heart rate,65.0,43,6
Age,50.0,Exercise hours,3,Heart rate,75.0,43,7
Age,60.0,Exercise hours,1,Heart rate,80.0,43,8
Age,35.0,Exercise hours,5,Heart rate,68.0,43,9
Age,45.0,Exercise hours,3,Heart rate,73.0,43,10
Age,20.0,Exercise hours,7,Heart rate,58.0,43,11
Age,30.0,Exercise hours,5,Heart rate,63.0,43,12
Age,60.0,Exercise hours,2,Heart rate,80.0,43,13
Age,70.0,Exercise hours,0,Heart rate,85.0,43,14
Age,45.0,Exercise hours,4,Heart rate,72.0,43,15
Age,55.0,Exercise hours,2,Heart rate,77.0,43,16
Age,30.0,Exercise hours,6,Heart rate,65.0,43,17
Age,40.0,Exercise hours,4,Heart rate,70.0,43,18
Age,50.0,Exercise hours,3,Heart rate,75.0,43,19
Age,60.0,Exercise hours,1,Heart rate,80.0,43,20
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,44,1
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,80.0,44,2
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,90.0,44,3
Student Study Time,3.0,Time Spent on Social Media,3,Exam Score,75.0,44,4
Student Study Time,4.0,Time Spent on Social Media,3,Exam Score,78.0,44,5
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,44,6
Student Study Time,7.0,Time Spent on Social Media,2,Exam Score,92.0,44,7
Student Study Time,6.0,Time Spent on Social Media,1,Exam Score,90.0,44,8
Student Study Time,3.0,Time Spent on Social Media,4,Exam Score,72.0,44,9
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,78.0,44,10
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,44,11
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,90.0,44,12
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,80.0,44,13
Student Study Time,3.0,Time Spent on Social Media,3,Exam Score,75.0,44,14
Student Study Time,6.0,Time Spent on Social Media,1,Exam Score,88.0,44,15
Student Study Time,5.0,Time Spent on Social Media,2,Exam Score,84.0,44,16
Student Study Time,3.0,Time Spent on Social Media,5,Exam Score,70.0,44,17
Student Study Time,4.0,Time Spent on Social Media,1,Exam Score,77.0,44,18
Student Study Time,5.0,Time Spent on Social Media,2,Exam Score,83.0,44,19
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,89.0,44,20
Age,40.0,Exercise hours,2,Health index,80.0,45,1
Age,35.0,Exercise hours,3,Health index,85.0,45,2
Age,50.0,Exercise hours,1,Health index,70.0,45,3
Age,45.0,Exercise hours,2,Health index,75.0,45,4
Age,30.0,Exercise hours,4,Health index,90.0,45,5
Age,35.0,Exercise hours,3,Health index,88.0,45,6
Age,60.0,Exercise hours,1,Health index,60.0,45,7
Age,55.0,Exercise hours,2,Health index,65.0,45,8
Age,25.0,Exercise hours,5,Health index,95.0,45,9
Age,30.0,Exercise hours,4,Health index,93.0,45,10
Age,45.0,Exercise hours,2,Health index,85.0,45,11
Age,50.0,Exercise hours,1,Health index,80.0,45,12
Age,35.0,Exercise hours,3,Health index,90.0,45,13
Age,40.0,Exercise hours,2,Health index,88.0,45,14
Age,55.0,Exercise hours,1,Health index,75.0,45,15
Age,50.0,Exercise hours,2,Health index,80.0,45,16
Age,28.0,Exercise hours,4,Health index,92.0,45,17
Age,32.0,Exercise hours,3,Health index,90.0,45,18
Age,42.0,Exercise hours,3,Health index,88.0,45,19
Age,47.0,Exercise hours,2,Health index,85.0,45,20
Book pages,300.0,Author fame,8,Enjoyment,70.0,46,1
Book pages,250.0,Author fame,9,Enjoyment,75.0,46,2
Book pages,500.0,Author fame,6,Enjoyment,85.0,46,3
Book pages,450.0,Author fame,7,Enjoyment,90.0,46,4
Book pages,200.0,Author fame,10,Enjoyment,65.0,46,5
Book pages,180.0,Author fame,11,Enjoyment,70.0,46,6
Book pages,400.0,Author fame,5,Enjoyment,75.0,46,7
Book pages,380.0,Author fame,6,Enjoyment,80.0,46,8
Book pages,600.0,Author fame,4,Enjoyment,90.0,46,9
Book pages,580.0,Author fame,5,Enjoyment,95.0,46,10
Book pages,250.0,Author fame,7,Enjoyment,70.0,46,11
Book pages,230.0,Author fame,8,Enjoyment,75.0,46,12
Book pages,550.0,Author fame,5,Enjoyment,85.0,46,13
Book pages,530.0,Author fame,6,Enjoyment,90.0,46,14
Book pages,350.0,Author fame,6,Enjoyment,75.0,46,15
Book pages,330.0,Author fame,7,Enjoyment,80.0,46,16
Book pages,700.0,Author fame,3,Enjoyment,95.0,46,17
Book pages,680.0,Author fame,4,Enjoyment,100.0,46,18
Book pages,150.0,Author fame,9,Enjoyment,60.0,46,19
Book pages,130.0,Author fame,10,Enjoyment,65.0,46,20
Coffee strength,4.0,Caffeine content,80,Energy boost,70.0,47,1
Coffee strength,5.0,Caffeine content,90,Energy boost,65.0,47,2
Coffee strength,3.0,Caffeine content,100,Energy boost,85.0,47,3
Coffee strength,4.0,Caffeine content,110,Energy boost,80.0,47,4
Coffee strength,5.0,Caffeine content,60,Energy boost,60.0,47,5
Coffee strength,6.0,Caffeine content,70,Energy boost,55.0,47,6
Coffee strength,2.0,Caffeine content,120,Energy boost,90.0,47,7
Coffee strength,3.0,Caffeine content,130,Energy boost,85.0,47,8
Coffee strength,4.0,Caffeine content,70,Energy boost,75.0,47,9
Coffee strength,5.0,Caffeine content,80,Energy boost,70.0,47,10
Coffee strength,3.0,Caffeine content,90,Energy boost,80.0,47,11
Coffee strength,4.0,Caffeine content,100,Energy boost,75.0,47,12
Coffee strength,5.0,Caffeine content,50,Energy boost,65.0,47,13
Coffee strength,6.0,Caffeine content,60,Energy boost,60.0,47,14
Coffee strength,2.0,Caffeine content,110,Energy boost,85.0,47,15
Coffee strength,3.0,Caffeine content,120,Energy boost,80.0,47,16
Coffee strength,4.0,Caffeine content,60,Energy boost,70.0,47,17
Coffee strength,5.0,Caffeine content,70,Energy boost,65.0,47,18
Coffee strength,3.0,Caffeine content,80,Energy boost,75.0,47,19
Coffee strength,4.0,Caffeine content,90,Energy boost,70.0,47,20
Exercise intensity,7.0,Water intake,2,Muscle gain,70.0,48,1
Exercise intensity,8.0,Water intake,3,Muscle gain,65.0,48,2
Exercise intensity,6.0,Water intake,3,Muscle gain,80.0,48,3
Exercise intensity,7.0,Water intake,4,Muscle gain,75.0,48,4
Exercise intensity,5.0,Water intake,1,Muscle gain,60.0,48,5
Exercise intensity,6.0,Water intake,2,Muscle gain,55.0,48,6
Exercise intensity,8.0,Water intake,2,Muscle gain,85.0,48,7
Exercise intensity,9.0,Water intake,3,Muscle gain,80.0,48,8
Exercise intensity,4.0,Water intake,4,Muscle gain,75.0,48,9
Exercise intensity,5.0,Water intake,5,Muscle gain,70.0,48,10
Exercise intensity,7.0,Water intake,1,Muscle gain,70.0,48,11
Exercise intensity,8.0,Water intake,2,Muscle gain,65.0,48,12
Exercise intensity,6.0,Water intake,2,Muscle gain,80.0,48,13
Exercise intensity,7.0,Water intake,3,Muscle gain,75.0,48,14
Exercise intensity,5.0,Water intake,3,Muscle gain,75.0,48,15
Exercise intensity,6.0,Water intake,4,Muscle gain,70.0,48,16
Exercise intensity,8.0,Water intake,1,Muscle gain,85.0,48,17
Exercise intensity,9.0,Water intake,2,Muscle gain,80.0,48,18
Exercise intensity,4.0,Water intake,5,Muscle gain,65.0,48,19
Exercise intensity,5.0,Water intake,6,Muscle gain,60.0,48,20
Engine power (in horsepower),200.0,Weight (in kg),1500,Car efficiency,8.0,49,1
Engine power (in horsepower),180.0,Weight (in kg),1400,Car efficiency,9.0,49,2
Engine power (in horsepower),250.0,Weight (in kg),1600,Car efficiency,7.0,49,3
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,8.0,49,4
Engine power (in horsepower),180.0,Weight (in kg),1400,Car efficiency,9.0,49,5
Engine power (in horsepower),160.0,Weight (in kg),1300,Car efficiency,10.0,49,6
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,7.0,49,7
Engine power (in horsepower),200.0,Weight (in kg),1400,Car efficiency,8.0,49,8
Engine power (in horsepower),200.0,Weight (in kg),1500,Car efficiency,8.0,49,9
Engine power (in horsepower),250.0,Weight (in kg),1600,Car efficiency,6.0,49,10
Engine power (in horsepower),190.0,Weight (in kg),1400,Car efficiency,9.0,49,11
Engine power (in horsepower),170.0,Weight (in kg),1300,Car efficiency,10.0,49,12
Engine power (in horsepower),240.0,Weight (in kg),1600,Car efficiency,6.0,49,13
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,7.0,49,14
Engine power (in horsepower),170.0,Weight (in kg),1300,Car efficiency,10.0,49,15
Engine power (in horsepower),150.0,Weight (in kg),1200,Car efficiency,11.0,49,16
Engine power (in horsepower),210.0,Weight (in kg),1400,Car efficiency,8.0,49,17
Engine power (in horsepower),230.0,Weight (in kg),1500,Car efficiency,7.0,49,18
Engine power (in horsepower),190.0,Weight (in kg),1400,Car efficiency,9.0,49,19
Engine power (in horsepower),210.0,Weight (in kg),1500,Car efficiency,8.0,49,20
Time spent studying (hours),3.0,Number of breaks (times),2,Exam points,85.0,50,1
Time spent studying (hours),2.0,Number of breaks (times),3,Exam points,70.0,50,2
Time spent studying (hours),4.0,Number of breaks (times),1,Exam points,90.0,50,3
Time spent studying (hours),1.0,Number of breaks (times),4,Exam points,60.0,50,4
Time spent studying (hours),5.0,Number of breaks (times),0,Exam points,95.0,50,5
Time spent studying (hours),0.0,Number of breaks (times),5,Exam points,55.0,50,6
Time spent studying (hours),2.0,Number of breaks (times),1,Exam points,75.0,50,7
Time spent studying (hours),1.0,Number of breaks (times),2,Exam points,65.0,50,8
Time spent studying (hours),4.0,Number of breaks (times),3,Exam points,88.0,50,9
Time spent studying (hours),3.0,Number of breaks (times),4,Exam points,78.0,50,10
Time spent studying (hours),3.0,Number of breaks (times),4,Exam points,82.0,50,11
Time spent studying (hours),4.0,Number of breaks (times),3,Exam points,75.0,50,12
Time spent studying (hours),5.0,Number of breaks (times),2,Exam points,92.0,50,13
Time spent studying (hours),2.0,Number of breaks (times),5,Exam points,72.0,50,14
Time spent studying (hours),1.0,Number of breaks (times),3,Exam points,68.0,50,15
Time spent studying (hours),3.0,Number of breaks (times),1,Exam points,72.0,50,16
Time spent studying (hours),2.0,Number of breaks (times),4,Exam points,70.0,50,17
Time spent studying (hours),4.0,Number of breaks (times),2,Exam points,75.0,50,18
Time spent studying (hours),4.0,Number of breaks (times),0,Exam points,90.0,50,19
Time spent studying (hours),0.0,Number of breaks (times),4,Exam points,60.0,50,20
