,task_id,participant,target,feature,answer,confidence
2472,475,2,['SurvivalRate'],MedicalResources,J,2
2473,475,3,['SurvivalRate'],MedicalResources,J,3
2474,475,4,['SurvivalRate'],MedicalResources,J,4
2475,475,5,['SurvivalRate'],MedicalResources,J,4
2476,475,6,['SurvivalRate'],MedicalResources,J,4
2477,475,7,['SurvivalRate'],MedicalResources,J,3
2478,475,8,['SurvivalRate'],MedicalResources,J,4
2479,475,9,['SurvivalRate'],MedicalResources,J,4
2480,480,0,['JobOfferOdds'],GPA,J,2
2481,480,1,['JobOfferOdds'],GPA,J,4
2482,480,2,['JobOfferOdds'],GPA,J,3
2483,480,3,['JobOfferOdds'],GPA,J,3
2484,480,4,['JobOfferOdds'],GPA,J,4
2485,480,5,['JobOfferOdds'],GPA,J,4
2486,480,6,['JobOfferOdds'],GPA,J,3
2487,480,7,['JobOfferOdds'],GPA,J,2
2488,480,8,['JobOfferOdds'],GPA,J,3
2489,480,9,['JobOfferOdds'],GPA,F,2
2490,480,0,['JobOfferOdds'],InterviewPerformance,J,4
2491,480,1,['JobOfferOdds'],InterviewPerformance,J,4
2492,480,2,['JobOfferOdds'],InterviewPerformance,J,2
2493,480,3,['JobOfferOdds'],InterviewPerformance,J,4
2494,480,4,['JobOfferOdds'],InterviewPerformance,J,5
2495,480,5,['JobOfferOdds'],InterviewPerformance,J,4
2496,480,6,['JobOfferOdds'],InterviewPerformance,J,3
2497,480,7,['JobOfferOdds'],InterviewPerformance,J,5
2498,480,8,['JobOfferOdds'],InterviewPerformance,F,2
2499,480,9,['JobOfferOdds'],InterviewPerformance,F,5
2500,484,0,['ExamImprovement'],TeacherExperience,J,3
2501,484,1,['ExamImprovement'],TeacherExperience,J,3
2502,484,2,['ExamImprovement'],TeacherExperience,J,4
2503,484,3,['ExamImprovement'],TeacherExperience,J,4
2504,484,4,['ExamImprovement'],TeacherExperience,J,5
2505,484,5,['ExamImprovement'],TeacherExperience,J,3
2506,484,6,['ExamImprovement'],TeacherExperience,J,4
2507,484,7,['ExamImprovement'],TeacherExperience,F,4
2508,484,8,['ExamImprovement'],TeacherExperience,J,3
2509,484,9,['ExamImprovement'],TeacherExperience,J,4
2510,484,0,['ExamImprovement'],StudentEnthusiasm,J,5
2511,484,1,['ExamImprovement'],StudentEnthusiasm,J,3
2512,484,2,['ExamImprovement'],StudentEnthusiasm,F,3
2513,484,3,['ExamImprovement'],StudentEnthusiasm,J,5
2514,484,4,['ExamImprovement'],StudentEnthusiasm,J,4
2515,484,5,['ExamImprovement'],StudentEnthusiasm,J,4
2516,484,6,['ExamImprovement'],StudentEnthusiasm,J,5
2517,484,7,['ExamImprovement'],StudentEnthusiasm,J,3
2518,484,8,['ExamImprovement'],StudentEnthusiasm,J,3
2519,484,9,['ExamImprovement'],StudentEnthusiasm,J,5
2520,487,0,['AttentionSpan'],ScreenTime,F,3
2521,487,1,['AttentionSpan'],ScreenTime,F,3
2522,487,2,['AttentionSpan'],ScreenTime,F,5
2523,487,3,['AttentionSpan'],ScreenTime,F,3
2524,487,4,['AttentionSpan'],ScreenTime,F,3
2525,487,5,['AttentionSpan'],ScreenTime,F,3
2526,487,6,['AttentionSpan'],ScreenTime,F,3
2527,487,7,['AttentionSpan'],ScreenTime,F,4
2528,487,8,['AttentionSpan'],ScreenTime,J,4
2529,487,9,['AttentionSpan'],ScreenTime,F,3
2530,487,0,['AttentionSpan'],ExerciseFrequency,J,4
2531,487,1,['AttentionSpan'],ExerciseFrequency,J,3
2532,487,2,['AttentionSpan'],ExerciseFrequency,J,4
2533,487,3,['AttentionSpan'],ExerciseFrequency,F,1
2534,487,4,['AttentionSpan'],ExerciseFrequency,J,4
2535,487,5,['AttentionSpan'],ExerciseFrequency,F,5
2536,487,6,['AttentionSpan'],ExerciseFrequency,J,5
2537,487,7,['AttentionSpan'],ExerciseFrequency,J,4
2538,487,8,['AttentionSpan'],ExerciseFrequency,F,1
2539,487,9,['AttentionSpan'],ExerciseFrequency,J,3
2540,491,0,['FinalGrade'],StudyTechnique,J,3
2541,491,1,['FinalGrade'],StudyTechnique,J,4
2542,491,2,['FinalGrade'],StudyTechnique,J,4
2543,491,3,['FinalGrade'],StudyTechnique,J,4
2544,491,4,['FinalGrade'],StudyTechnique,J,3
2545,491,5,['FinalGrade'],StudyTechnique,J,2
2546,491,6,['FinalGrade'],StudyTechnique,J,3
2547,491,7,['FinalGrade'],StudyTechnique,J,4
2548,491,8,['FinalGrade'],StudyTechnique,J,3
2549,491,9,['FinalGrade'],StudyTechnique,F,4
2550,491,0,['FinalGrade'],GradeMotivation,J,5
2551,491,1,['FinalGrade'],GradeMotivation,J,4
2552,491,2,['FinalGrade'],GradeMotivation,J,4
2553,491,3,['FinalGrade'],GradeMotivation,F,5
2554,491,4,['FinalGrade'],GradeMotivation,J,4
2555,491,5,['FinalGrade'],GradeMotivation,F,1
2556,491,6,['FinalGrade'],GradeMotivation,J,3
2557,491,7,['FinalGrade'],GradeMotivation,J,4
2558,491,8,['FinalGrade'],GradeMotivation,F,4
2559,491,9,['FinalGrade'],GradeMotivation,F,5
2560,494,0,['LegalTroubleRisk'],AlcoholUse,J,2
2561,494,1,['LegalTroubleRisk'],AlcoholUse,J,3
2562,494,2,['LegalTroubleRisk'],AlcoholUse,J,2
2563,494,3,['LegalTroubleRisk'],AlcoholUse,J,4
2564,494,4,['LegalTroubleRisk'],AlcoholUse,J,2
2565,494,5,['LegalTroubleRisk'],AlcoholUse,F,2
2566,494,6,['LegalTroubleRisk'],AlcoholUse,J,4
2567,494,7,['LegalTroubleRisk'],AlcoholUse,F,2
2568,494,8,['LegalTroubleRisk'],AlcoholUse,F,3
2569,494,9,['LegalTroubleRisk'],AlcoholUse,F,3
2570,494,0,['LegalTroubleRisk'],ImpulseControl,J,5
2571,494,1,['LegalTroubleRisk'],ImpulseControl,J,2
2572,494,2,['LegalTroubleRisk'],ImpulseControl,J,4
2573,494,3,['LegalTroubleRisk'],ImpulseControl,F,5
2574,494,4,['LegalTroubleRisk'],ImpulseControl,F,5
2575,494,5,['LegalTroubleRisk'],ImpulseControl,J,4
2576,494,6,['LegalTroubleRisk'],ImpulseControl,F,3
2577,494,7,['LegalTroubleRisk'],ImpulseControl,J,4
2578,494,8,['LegalTroubleRisk'],ImpulseControl,J,5
2579,494,9,['LegalTroubleRisk'],ImpulseControl,J,4
2580,497,0,['HealthOutcomes'],FinancialMeans,J,3
2581,497,1,['HealthOutcomes'],FinancialMeans,J,5
2582,497,2,['HealthOutcomes'],FinancialMeans,J,3
2583,497,3,['HealthOutcomes'],FinancialMeans,F,4
2584,497,4,['HealthOutcomes'],FinancialMeans,F,3
2585,497,5,['HealthOutcomes'],FinancialMeans,J,4
2586,497,6,['HealthOutcomes'],FinancialMeans,J,4
2587,497,7,['HealthOutcomes'],FinancialMeans,J,4
2588,497,8,['HealthOutcomes'],FinancialMeans,J,3
2589,497,9,['HealthOutcomes'],FinancialMeans,J,5
2590,497,0,['HealthOutcomes'],NutritionAccess,J,2
2591,497,1,['HealthOutcomes'],NutritionAccess,J,3
2592,497,2,['HealthOutcomes'],NutritionAccess,J,2
2593,497,3,['HealthOutcomes'],NutritionAccess,J,5
2594,497,4,['HealthOutcomes'],NutritionAccess,J,3
2595,497,5,['HealthOutcomes'],NutritionAccess,J,3
2596,497,6,['HealthOutcomes'],NutritionAccess,J,4
2597,497,7,['HealthOutcomes'],NutritionAccess,F,3
2598,497,8,['HealthOutcomes'],NutritionAccess,F,4
2599,497,9,['HealthOutcomes'],NutritionAccess,J,4
2600,498,0,['DepressionRisk'],SocialSupport,F,4
2601,498,1,['DepressionRisk'],SocialSupport,F,4
2602,498,2,['DepressionRisk'],SocialSupport,F,5
2603,498,3,['DepressionRisk'],SocialSupport,F,3
2604,498,4,['DepressionRisk'],SocialSupport,F,4
2605,498,5,['DepressionRisk'],SocialSupport,F,4
2606,498,6,['DepressionRisk'],SocialSupport,F,3
2607,498,7,['DepressionRisk'],SocialSupport,F,3
2608,498,8,['DepressionRisk'],SocialSupport,F,3
2609,498,9,['DepressionRisk'],SocialSupport,J,1
2610,498,0,['DepressionRisk'],CopingSkills,F,3
2611,498,1,['DepressionRisk'],CopingSkills,F,5
2612,498,2,['DepressionRisk'],CopingSkills,F,2
2613,498,3,['DepressionRisk'],CopingSkills,J,4
2614,498,4,['DepressionRisk'],CopingSkills,F,4
2615,498,5,['DepressionRisk'],CopingSkills,F,3
2616,498,6,['DepressionRisk'],CopingSkills,F,4
2617,498,7,['DepressionRisk'],CopingSkills,J,2
2618,498,8,['DepressionRisk'],CopingSkills,F,5
2619,498,9,['DepressionRisk'],CopingSkills,J,2
2620,500,0,['Profitability'],EmployeeSkill,J,5
2621,500,1,['Profitability'],EmployeeSkill,J,5
2622,500,2,['Profitability'],EmployeeSkill,J,4
2623,500,3,['Profitability'],EmployeeSkill,J,3
2624,500,4,['Profitability'],EmployeeSkill,J,4
2625,500,5,['Profitability'],EmployeeSkill,J,5
2626,500,6,['Profitability'],EmployeeSkill,F,2
2627,500,7,['Profitability'],EmployeeSkill,J,4
2628,500,8,['Profitability'],EmployeeSkill,J,4
2629,500,9,['Profitability'],EmployeeSkill,J,2
2630,500,0,['Profitability'],ManagementCompetence,J,3
2631,500,1,['Profitability'],ManagementCompetence,J,5
2632,500,2,['Profitability'],ManagementCompetence,J,4
2633,500,3,['Profitability'],ManagementCompetence,J,5
2634,500,4,['Profitability'],ManagementCompetence,J,4
2635,500,5,['Profitability'],ManagementCompetence,J,4
2636,500,6,['Profitability'],ManagementCompetence,J,4
2637,500,7,['Profitability'],ManagementCompetence,F,2
2638,500,8,['Profitability'],ManagementCompetence,J,4
2639,500,9,['Profitability'],ManagementCompetence,J,3
2640,502,0,['RecoveryRate'],TreatmentAdherence,J,3
2641,502,1,['RecoveryRate'],TreatmentAdherence,J,3
2642,502,2,['RecoveryRate'],TreatmentAdherence,J,5
2643,502,3,['RecoveryRate'],TreatmentAdherence,J,4
2644,502,4,['RecoveryRate'],TreatmentAdherence,F,3
2645,502,5,['RecoveryRate'],TreatmentAdherence,J,3
2646,502,6,['RecoveryRate'],TreatmentAdherence,J,2
2647,502,7,['RecoveryRate'],TreatmentAdherence,J,4
2648,502,8,['RecoveryRate'],TreatmentAdherence,F,1
2649,502,9,['RecoveryRate'],TreatmentAdherence,J,2
2650,502,0,['RecoveryRate'],SideEffects,F,2
2651,502,1,['RecoveryRate'],SideEffects,F,4
2652,502,2,['RecoveryRate'],SideEffects,J,1
2653,502,3,['RecoveryRate'],SideEffects,J,3
2654,502,4,['RecoveryRate'],SideEffects,F,3
2655,502,5,['RecoveryRate'],SideEffects,F,5
2656,502,6,['RecoveryRate'],SideEffects,J,4
2657,502,7,['RecoveryRate'],SideEffects,F,5
2658,502,8,['RecoveryRate'],SideEffects,F,2
2659,502,9,['RecoveryRate'],SideEffects,F,3
2660,503,0,['WeightLoss'],Exercise,F,1
2661,503,1,['WeightLoss'],Exercise,F,2
2662,503,2,['WeightLoss'],Exercise,J,3
2663,503,3,['WeightLoss'],Exercise,F,3
2664,503,4,['WeightLoss'],Exercise,J,3
2665,503,5,['WeightLoss'],Exercise,F,3
2666,503,6,['WeightLoss'],Exercise,J,4
2667,503,7,['WeightLoss'],Exercise,J,4
2668,503,8,['WeightLoss'],Exercise,J,2
2669,503,9,['WeightLoss'],Exercise,J,4
2670,503,0,['WeightLoss'],DietQuality,J,3
2671,503,1,['WeightLoss'],DietQuality,F,3
2672,503,2,['WeightLoss'],DietQuality,J,3
2673,503,3,['WeightLoss'],DietQuality,F,3
2674,503,4,['WeightLoss'],DietQuality,J,3
2675,503,5,['WeightLoss'],DietQuality,J,4
2676,503,6,['WeightLoss'],DietQuality,J,3
2677,503,7,['WeightLoss'],DietQuality,J,3
2678,503,8,['WeightLoss'],DietQuality,F,4
2679,503,9,['WeightLoss'],DietQuality,J,3
2680,504,0,['CrimeRate'],PolicePresence,F,4
2681,504,1,['CrimeRate'],PolicePresence,F,4
2682,504,2,['CrimeRate'],PolicePresence,J,2
2683,504,3,['CrimeRate'],PolicePresence,F,2
2684,504,4,['CrimeRate'],PolicePresence,J,4
2685,504,5,['CrimeRate'],PolicePresence,F,2
2686,504,6,['CrimeRate'],PolicePresence,J,3
2687,504,7,['CrimeRate'],PolicePresence,F,5
2688,504,8,['CrimeRate'],PolicePresence,F,4
2689,504,9,['CrimeRate'],PolicePresence,F,3
2690,504,0,['CrimeRate'],NeighborhoodIncome,J,3
2691,504,1,['CrimeRate'],NeighborhoodIncome,J,3
2692,504,2,['CrimeRate'],NeighborhoodIncome,F,5
2693,504,3,['CrimeRate'],NeighborhoodIncome,F,3
2694,504,4,['CrimeRate'],NeighborhoodIncome,F,4
2695,504,5,['CrimeRate'],NeighborhoodIncome,F,4
2696,504,6,['CrimeRate'],NeighborhoodIncome,F,5
2697,504,7,['CrimeRate'],NeighborhoodIncome,F,4
2698,504,8,['CrimeRate'],NeighborhoodIncome,F,5
2699,504,9,['CrimeRate'],NeighborhoodIncome,F,5
2700,505,0,['ExamScore'],TimePerTopic,J,4
2701,505,1,['ExamScore'],TimePerTopic,J,4
2702,505,2,['ExamScore'],TimePerTopic,J,3
2703,505,3,['ExamScore'],TimePerTopic,J,4
2704,505,4,['ExamScore'],TimePerTopic,F,4
2705,505,5,['ExamScore'],TimePerTopic,J,3
2706,505,6,['ExamScore'],TimePerTopic,J,4
2707,505,7,['ExamScore'],TimePerTopic,J,4
2708,505,8,['ExamScore'],TimePerTopic,F,4
2709,505,9,['ExamScore'],TimePerTopic,J,5
2710,505,0,['ExamScore'],MemorizationAbility,J,3
2711,505,1,['ExamScore'],MemorizationAbility,J,4
2712,505,2,['ExamScore'],MemorizationAbility,J,2
2713,505,3,['ExamScore'],MemorizationAbility,J,3
2714,505,4,['ExamScore'],MemorizationAbility,J,5
2715,505,5,['ExamScore'],MemorizationAbility,J,3
2716,505,6,['ExamScore'],MemorizationAbility,F,2
2717,505,7,['ExamScore'],MemorizationAbility,J,3
2718,505,8,['ExamScore'],MemorizationAbility,J,3
2719,505,9,['ExamScore'],MemorizationAbility,F,5
2720,513,0,['ViolenceRisk'],Alcohol,J,3
2721,513,1,['ViolenceRisk'],Alcohol,J,5
2722,513,2,['ViolenceRisk'],Alcohol,J,3
2723,513,3,['ViolenceRisk'],Alcohol,F,1
2724,513,4,['ViolenceRisk'],Alcohol,J,3
2725,513,5,['ViolenceRisk'],Alcohol,J,4
2726,513,6,['ViolenceRisk'],Alcohol,J,5
2727,513,7,['ViolenceRisk'],Alcohol,J,3
2728,513,8,['ViolenceRisk'],Alcohol,J,5
2729,513,9,['ViolenceRisk'],Alcohol,J,3
2730,513,0,['ViolenceRisk'],Impulsiveness,F,3
2731,513,1,['ViolenceRisk'],Impulsiveness,J,4
2732,513,2,['ViolenceRisk'],Impulsiveness,J,2
2733,513,3,['ViolenceRisk'],Impulsiveness,J,3
2734,513,4,['ViolenceRisk'],Impulsiveness,J,3
2735,513,5,['ViolenceRisk'],Impulsiveness,J,4
2736,513,6,['ViolenceRisk'],Impulsiveness,J,3
2737,513,7,['ViolenceRisk'],Impulsiveness,J,5
2738,513,8,['ViolenceRisk'],Impulsiveness,J,3
2739,513,9,['ViolenceRisk'],Impulsiveness,F,5
2740,516,0,['LifeExpectancy'],HealthCoverage,J,5
2741,516,1,['LifeExpectancy'],HealthCoverage,J,2
2742,516,2,['LifeExpectancy'],HealthCoverage,F,1
2743,516,3,['LifeExpectancy'],HealthCoverage,J,4
2744,516,4,['LifeExpectancy'],HealthCoverage,J,2
2745,516,5,['LifeExpectancy'],HealthCoverage,J,5
2746,516,6,['LifeExpectancy'],HealthCoverage,F,1
2747,516,7,['LifeExpectancy'],HealthCoverage,J,3
2748,516,8,['LifeExpectancy'],HealthCoverage,J,4
2749,516,9,['LifeExpectancy'],HealthCoverage,F,4
2750,516,0,['LifeExpectancy'],PreventativeCare,J,3
2751,516,1,['LifeExpectancy'],PreventativeCare,J,3
2752,516,2,['LifeExpectancy'],PreventativeCare,J,3
2753,516,3,['LifeExpectancy'],PreventativeCare,J,5
2754,516,4,['LifeExpectancy'],PreventativeCare,J,2
2755,516,5,['LifeExpectancy'],PreventativeCare,F,4
2756,516,6,['LifeExpectancy'],PreventativeCare,J,2
2757,516,7,['LifeExpectancy'],PreventativeCare,J,2
2758,516,8,['LifeExpectancy'],PreventativeCare,J,5
2759,516,9,['LifeExpectancy'],PreventativeCare,J,3
2760,517,0,['InjuryRecoveryRate'],RehabilitationTime,F,3
2761,517,1,['InjuryRecoveryRate'],RehabilitationTime,J,2
2762,517,2,['InjuryRecoveryRate'],RehabilitationTime,J,4
2763,517,3,['InjuryRecoveryRate'],RehabilitationTime,J,4
2764,517,4,['InjuryRecoveryRate'],RehabilitationTime,J,2
2765,517,5,['InjuryRecoveryRate'],RehabilitationTime,J,2
2766,517,6,['InjuryRecoveryRate'],RehabilitationTime,F,4
2767,517,7,['InjuryRecoveryRate'],RehabilitationTime,J,4
2768,517,8,['InjuryRecoveryRate'],RehabilitationTime,J,3
2769,517,9,['InjuryRecoveryRate'],RehabilitationTime,F,2
2770,517,0,['InjuryRecoveryRate'],DietQuality,J,4
2771,517,1,['InjuryRecoveryRate'],DietQuality,J,3
2772,517,2,['InjuryRecoveryRate'],DietQuality,J,5
2773,517,3,['InjuryRecoveryRate'],DietQuality,J,4
2774,517,4,['InjuryRecoveryRate'],DietQuality,F,3
2775,517,5,['InjuryRecoveryRate'],DietQuality,F,2
2776,517,6,['InjuryRecoveryRate'],DietQuality,J,2
2777,517,7,['InjuryRecoveryRate'],DietQuality,J,4
2778,517,8,['InjuryRecoveryRate'],DietQuality,J,3
2779,517,9,['InjuryRecoveryRate'],DietQuality,F,3
2780,518,0,['ExamReadinessScore'],StudySkills,J,3
2781,518,1,['ExamReadinessScore'],StudySkills,F,5
2782,518,2,['ExamReadinessScore'],StudySkills,J,5
2783,518,3,['ExamReadinessScore'],StudySkills,J,4
2784,518,4,['ExamReadinessScore'],StudySkills,J,5
2785,518,5,['ExamReadinessScore'],StudySkills,F,4
2786,518,6,['ExamReadinessScore'],StudySkills,J,3
2787,518,7,['ExamReadinessScore'],StudySkills,J,5
2788,518,8,['ExamReadinessScore'],StudySkills,J,3
2789,518,9,['ExamReadinessScore'],StudySkills,F,3
2790,518,0,['ExamReadinessScore'],PracticeTests,J,4
2791,518,1,['ExamReadinessScore'],PracticeTests,J,4
2792,518,2,['ExamReadinessScore'],PracticeTests,J,5
2793,518,3,['ExamReadinessScore'],PracticeTests,F,2
2794,518,4,['ExamReadinessScore'],PracticeTests,J,5
2795,518,5,['ExamReadinessScore'],PracticeTests,J,3
2796,518,6,['ExamReadinessScore'],PracticeTests,J,4
2797,518,7,['ExamReadinessScore'],PracticeTests,F,4
2798,518,8,['ExamReadinessScore'],PracticeTests,J,3
2799,518,9,['ExamReadinessScore'],PracticeTests,J,3
2800,534,0,['TreatmentOutcomeScore'],DrugEfficacy,J,5
2801,534,1,['TreatmentOutcomeScore'],DrugEfficacy,J,4
2802,534,2,['TreatmentOutcomeScore'],DrugEfficacy,J,2
2803,534,3,['TreatmentOutcomeScore'],DrugEfficacy,J,3
2804,534,4,['TreatmentOutcomeScore'],DrugEfficacy,J,4
2805,534,5,['TreatmentOutcomeScore'],DrugEfficacy,J,4
2806,534,6,['TreatmentOutcomeScore'],DrugEfficacy,F,1
2807,534,7,['TreatmentOutcomeScore'],DrugEfficacy,F,4
2808,534,8,['TreatmentOutcomeScore'],DrugEfficacy,J,3
2809,534,9,['TreatmentOutcomeScore'],DrugEfficacy,J,2
2810,534,0,['TreatmentOutcomeScore'],ComplianceRate,F,4
2811,534,1,['TreatmentOutcomeScore'],ComplianceRate,J,4
2812,534,2,['TreatmentOutcomeScore'],ComplianceRate,J,4
2813,534,3,['TreatmentOutcomeScore'],ComplianceRate,J,3
2814,534,4,['TreatmentOutcomeScore'],ComplianceRate,J,3
2815,534,5,['TreatmentOutcomeScore'],ComplianceRate,J,3
2816,534,6,['TreatmentOutcomeScore'],ComplianceRate,J,2
2817,534,7,['TreatmentOutcomeScore'],ComplianceRate,J,4
2818,534,8,['TreatmentOutcomeScore'],ComplianceRate,J,4
2819,534,9,['TreatmentOutcomeScore'],ComplianceRate,J,2
2820,539,0,['AcademicPerformance'],StudyTime,F,5
2821,539,1,['AcademicPerformance'],StudyTime,J,4
2822,539,2,['AcademicPerformance'],StudyTime,J,3
2823,539,3,['AcademicPerformance'],StudyTime,J,3
2824,539,4,['AcademicPerformance'],StudyTime,J,3
2825,539,5,['AcademicPerformance'],StudyTime,J,4
2826,539,6,['AcademicPerformance'],StudyTime,J,3
2827,539,7,['AcademicPerformance'],StudyTime,F,1
2828,539,8,['AcademicPerformance'],StudyTime,J,3
2829,539,9,['AcademicPerformance'],StudyTime,J,5
2830,539,0,['AcademicPerformance'],TeachingQuality,J,3
2831,539,1,['AcademicPerformance'],TeachingQuality,J,5
2832,539,2,['AcademicPerformance'],TeachingQuality,F,3
2833,539,3,['AcademicPerformance'],TeachingQuality,J,4
2834,539,4,['AcademicPerformance'],TeachingQuality,J,4
2835,539,5,['AcademicPerformance'],TeachingQuality,J,4
2836,539,6,['AcademicPerformance'],TeachingQuality,F,4
2837,539,7,['AcademicPerformance'],TeachingQuality,J,5
2838,539,8,['AcademicPerformance'],TeachingQuality,J,5
2839,539,9,['AcademicPerformance'],TeachingQuality,J,4
2840,542,0,['PhysicalFitnessScore'],Nutrition,J,5
2841,542,1,['PhysicalFitnessScore'],Nutrition,F,3
2842,542,2,['PhysicalFitnessScore'],Nutrition,J,3
2843,542,3,['PhysicalFitnessScore'],Nutrition,J,4
2844,542,4,['PhysicalFitnessScore'],Nutrition,J,3
2845,542,5,['PhysicalFitnessScore'],Nutrition,J,4
2846,542,6,['PhysicalFitnessScore'],Nutrition,F,1
2847,542,7,['PhysicalFitnessScore'],Nutrition,J,4
2848,542,8,['PhysicalFitnessScore'],Nutrition,J,4
2849,542,9,['PhysicalFitnessScore'],Nutrition,J,3
2850,542,0,['PhysicalFitnessScore'],Exercise,J,4
2851,542,1,['PhysicalFitnessScore'],Exercise,J,4
2852,542,2,['PhysicalFitnessScore'],Exercise,J,4
2853,542,3,['PhysicalFitnessScore'],Exercise,J,4
2854,542,4,['PhysicalFitnessScore'],Exercise,F,3
2855,542,5,['PhysicalFitnessScore'],Exercise,F,2
2856,542,6,['PhysicalFitnessScore'],Exercise,J,4
2857,542,7,['PhysicalFitnessScore'],Exercise,J,4
2858,542,8,['PhysicalFitnessScore'],Exercise,F,3
2859,542,9,['PhysicalFitnessScore'],Exercise,J,4
2860,544,0,['LifeExpectancy'],HealthcareAccess,F,5
2861,544,1,['LifeExpectancy'],HealthcareAccess,J,3
2862,544,2,['LifeExpectancy'],HealthcareAccess,F,2
2863,544,3,['LifeExpectancy'],HealthcareAccess,J,5
2864,544,4,['LifeExpectancy'],HealthcareAccess,J,4
2865,544,5,['LifeExpectancy'],HealthcareAccess,J,2
2866,544,6,['LifeExpectancy'],HealthcareAccess,J,4
2867,544,7,['LifeExpectancy'],HealthcareAccess,J,4
2868,544,8,['LifeExpectancy'],HealthcareAccess,J,4
2869,544,9,['LifeExpectancy'],HealthcareAccess,F,3
2870,544,0,['LifeExpectancy'],LifestyleFactors,J,4
2871,544,1,['LifeExpectancy'],LifestyleFactors,F,3
2872,544,2,['LifeExpectancy'],LifestyleFactors,J,4
2873,544,3,['LifeExpectancy'],LifestyleFactors,J,3
2874,544,4,['LifeExpectancy'],LifestyleFactors,F,3
2875,544,5,['LifeExpectancy'],LifestyleFactors,F,2
2876,544,6,['LifeExpectancy'],LifestyleFactors,F,3
2877,544,7,['LifeExpectancy'],LifestyleFactors,J,4
2878,544,8,['LifeExpectancy'],LifestyleFactors,J,2
2879,544,9,['LifeExpectancy'],LifestyleFactors,F,3
2880,548,0,['examgrade'],Hoursstudied,J,5
2881,548,1,['examgrade'],Hoursstudied,F,4
2882,548,2,['examgrade'],Hoursstudied,J,2
2883,548,3,['examgrade'],Hoursstudied,J,4
2884,548,4,['examgrade'],Hoursstudied,J,5
2885,548,5,['examgrade'],Hoursstudied,J,5
2886,548,6,['examgrade'],Hoursstudied,J,4
2887,548,7,['examgrade'],Hoursstudied,J,3
2888,548,8,['examgrade'],Hoursstudied,J,5
2889,548,9,['examgrade'],Hoursstudied,F,5
2890,548,0,['examgrade'],quizscores,J,4
2891,548,1,['examgrade'],quizscores,J,4
2892,548,2,['examgrade'],quizscores,J,5
2893,548,3,['examgrade'],quizscores,F,3
2894,548,4,['examgrade'],quizscores,J,3
2895,548,5,['examgrade'],quizscores,J,3
2896,548,6,['examgrade'],quizscores,J,3
2897,548,7,['examgrade'],quizscores,J,4
2898,548,8,['examgrade'],quizscores,F,3
2899,548,9,['examgrade'],quizscores,J,3
2900,554,0,['musicskill'],Practicetime,J,3
2901,554,1,['musicskill'],Practicetime,J,3
2902,554,2,['musicskill'],Practicetime,J,3
2903,554,3,['musicskill'],Practicetime,J,5
2904,554,4,['musicskill'],Practicetime,J,4
2905,554,5,['musicskill'],Practicetime,J,5
2906,554,6,['musicskill'],Practicetime,J,4
2907,554,7,['musicskill'],Practicetime,F,2
2908,554,8,['musicskill'],Practicetime,J,5
2909,554,9,['musicskill'],Practicetime,J,2
2910,554,0,['musicskill'],talent,J,2
2911,554,1,['musicskill'],talent,J,4
2912,554,2,['musicskill'],talent,J,4
2913,554,3,['musicskill'],talent,J,2
2914,554,4,['musicskill'],talent,F,4
2915,554,5,['musicskill'],talent,J,4
2916,554,6,['musicskill'],talent,J,5
2917,554,7,['musicskill'],talent,J,5
2918,554,8,['musicskill'],talent,F,3
2919,554,9,['musicskill'],talent,J,3
2920,559,0,['publicsafety'],Crimerate,J,2
2921,559,1,['publicsafety'],Crimerate,J,3
2922,559,2,['publicsafety'],Crimerate,F,5
2923,559,3,['publicsafety'],Crimerate,J,2
2924,559,4,['publicsafety'],Crimerate,F,4
2925,559,5,['publicsafety'],Crimerate,F,5
2926,559,6,['publicsafety'],Crimerate,J,2
2927,559,7,['publicsafety'],Crimerate,F,2
2928,559,8,['publicsafety'],Crimerate,F,5
2929,559,9,['publicsafety'],Crimerate,F,5
2930,559,0,['publicsafety'],policefunding,J,4
2931,559,1,['publicsafety'],policefunding,J,4
2932,559,2,['publicsafety'],policefunding,J,5
2933,559,3,['publicsafety'],policefunding,J,3
2934,559,4,['publicsafety'],policefunding,J,4
2935,559,5,['publicsafety'],policefunding,J,4
2936,559,6,['publicsafety'],policefunding,J,5
2937,559,7,['publicsafety'],policefunding,J,3
2938,559,8,['publicsafety'],policefunding,J,3
2939,559,9,['publicsafety'],policefunding,J,3
2940,575,0,['happiness'],Friendcount,J,3
2941,575,1,['happiness'],Friendcount,F,2
2942,575,2,['happiness'],Friendcount,J,4
2943,575,3,['happiness'],Friendcount,J,4
2944,575,4,['happiness'],Friendcount,F,2
2945,575,5,['happiness'],Friendcount,J,2
2946,575,6,['happiness'],Friendcount,J,3
2947,575,7,['happiness'],Friendcount,J,5
2948,575,8,['happiness'],Friendcount,J,3
2949,575,9,['happiness'],Friendcount,F,3
2950,575,0,['happiness'],positivity,J,3
2951,575,1,['happiness'],positivity,J,3
2952,575,2,['happiness'],positivity,J,4
2953,575,3,['happiness'],positivity,F,2
2954,575,4,['happiness'],positivity,J,3
2955,575,5,['happiness'],positivity,F,2
2956,575,6,['happiness'],positivity,F,3
2957,575,7,['happiness'],positivity,J,3
2958,575,8,['happiness'],positivity,J,3
2959,575,9,['happiness'],positivity,F,3
2960,607,0,['mentalwellbeing'],Stresslevel,J,3
2961,607,1,['mentalwellbeing'],Stresslevel,F,2
