,task_id,participant,target,features,answer,confidence
751,267,1,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",F,2
752,267,2,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",J,3
753,267,3,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",F,4
754,267,4,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",J,4
755,267,5,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",F,3
756,267,6,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",F,4
757,267,7,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",J,3
758,267,8,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",F,3
759,267,9,['economicgrowth'],"('Inflationrate', 'unemploymentrate')",J,3
760,270,0,['musicskill'],"('Practicehours', 'instructorquality')",F,3
761,270,1,['musicskill'],"('Practicehours', 'instructorquality')",F,3
762,270,2,['musicskill'],"('Practicehours', 'instructorquality')",F,4
763,270,3,['musicskill'],"('Practicehours', 'instructorquality')",J,2
764,270,4,['musicskill'],"('Practicehours', 'instructorquality')",J,3
765,270,5,['musicskill'],"('Practicehours', 'instructorquality')",F,3
766,270,6,['musicskill'],"('Practicehours', 'instructorquality')",F,2
767,270,7,['musicskill'],"('Practicehours', 'instructorquality')",J,2
768,270,8,['musicskill'],"('Practicehours', 'instructorquality')",J,3
769,270,9,['musicskill'],"('Practicehours', 'instructorquality')",F,3
770,273,0,['health&wellness'],"('Dietquality', 'exerciseroutine')",F,4
771,273,1,['health&wellness'],"('Dietquality', 'exerciseroutine')",J,5
772,273,2,['health&wellness'],"('Dietquality', 'exerciseroutine')",F,4
773,273,3,['health&wellness'],"('Dietquality', 'exerciseroutine')",J,2
774,273,4,['health&wellness'],"('Dietquality', 'exerciseroutine')",F,4
775,273,5,['health&wellness'],"('Dietquality', 'exerciseroutine')",F,4
776,273,6,['health&wellness'],"('Dietquality', 'exerciseroutine')",F,2
777,273,7,['health&wellness'],"('Dietquality', 'exerciseroutine')",J,5
778,273,8,['health&wellness'],"('Dietquality', 'exerciseroutine')",J,3
779,273,9,['health&wellness'],"('Dietquality', 'exerciseroutine')",J,2
780,274,0,['studentgrowth'],"('Studydedication', 'academicsupport')",J,4
781,274,1,['studentgrowth'],"('Studydedication', 'academicsupport')",J,3
782,274,2,['studentgrowth'],"('Studydedication', 'academicsupport')",F,3
783,274,3,['studentgrowth'],"('Studydedication', 'academicsupport')",F,4
784,274,4,['studentgrowth'],"('Studydedication', 'academicsupport')",J,2
785,274,5,['studentgrowth'],"('Studydedication', 'academicsupport')",F,3
786,274,6,['studentgrowth'],"('Studydedication', 'academicsupport')",J,2
787,274,7,['studentgrowth'],"('Studydedication', 'academicsupport')",F,4
788,274,8,['studentgrowth'],"('Studydedication', 'academicsupport')",F,4
789,274,9,['studentgrowth'],"('Studydedication', 'academicsupport')",F,4
790,277,0,['jobsatisfaction'],"('Companytenure', 'workperformance')",F,3
791,277,1,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,4
792,277,2,['jobsatisfaction'],"('Companytenure', 'workperformance')",F,5
793,277,3,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,2
794,277,4,['jobsatisfaction'],"('Companytenure', 'workperformance')",F,4
795,277,5,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,5
796,277,6,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,3
797,277,7,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,2
798,277,8,['jobsatisfaction'],"('Companytenure', 'workperformance')",F,2
799,277,9,['jobsatisfaction'],"('Companytenure', 'workperformance')",J,3
800,278,0,['work'],"('Commutedistance', 'flexibleschedule')",J,3
801,278,1,['work'],"('Commutedistance', 'flexibleschedule')",J,5
802,278,2,['work'],"('Commutedistance', 'flexibleschedule')",J,4
803,278,3,['work'],"('Commutedistance', 'flexibleschedule')",J,4
804,278,4,['work'],"('Commutedistance', 'flexibleschedule')",J,4
805,278,5,['work'],"('Commutedistance', 'flexibleschedule')",F,4
806,278,6,['work'],"('Commutedistance', 'flexibleschedule')",F,2
807,278,7,['work'],"('Commutedistance', 'flexibleschedule')",F,3
808,278,8,['work'],"('Commutedistance', 'flexibleschedule')",F,4
809,278,9,['work'],"('Commutedistance', 'flexibleschedule')",F,5
810,279,0,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",F,4
811,279,1,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",F,4
812,279,2,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",F,3
813,279,3,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",J,2
814,279,4,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",F,3
815,279,5,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",J,4
816,279,6,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",F,3
817,279,7,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",J,4
818,279,8,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",J,4
819,279,9,['projectsuccess'],"('Leadershipcompetence', 'teamcohesion')",J,4
820,286,0,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,4
821,286,1,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,2
822,286,2,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,3
823,286,3,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",J,4
824,286,4,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,2
825,286,5,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",J,3
826,286,6,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,3
827,286,7,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,3
828,286,8,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,5
829,286,9,['learningoutcomes'],"('Studententhusiasm', 'teachingquality')",F,2
830,291,0,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,2
831,291,1,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,2
832,291,2,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,3
833,291,3,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,3
834,291,4,['examperformance'],"('Studentpreparedness', 'questionrelevance')",J,3
835,291,5,['examperformance'],"('Studentpreparedness', 'questionrelevance')",J,3
836,291,6,['examperformance'],"('Studentpreparedness', 'questionrelevance')",J,1
837,291,7,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,5
838,291,8,['examperformance'],"('Studentpreparedness', 'questionrelevance')",F,3
839,291,9,['examperformance'],"('Studentpreparedness', 'questionrelevance')",J,3
840,294,0,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,4
841,294,1,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,4
842,294,2,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",J,3
843,294,3,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",J,5
844,294,4,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,3
845,294,5,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",J,5
846,294,6,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,3
847,294,7,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,4
848,294,8,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,3
849,294,9,['patientoutcomes'],"('Clinicalexpertise', 'diagnostictechnology')",F,3
850,295,0,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",F,5
851,295,1,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",F,5
852,295,2,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",J,4
853,295,3,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",J,5
854,295,4,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",J,2
855,295,5,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",F,5
856,295,6,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",F,2
857,295,7,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",F,3
858,295,8,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",J,3
859,295,9,['administrationsuccess'],"('Leadershipintegrity', 'citizenapproval')",J,2
860,301,0,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,3
861,301,1,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,3
862,301,2,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,4
863,301,3,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",F,4
864,301,4,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,3
865,301,5,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,3
866,301,6,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",F,4
867,301,7,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,2
868,301,8,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,5
869,301,9,['publichealthoutcomes'],"('Healtheducation', 'preventativecare')",J,4
870,304,0,['marketstability'],"('Economicpolicy', 'financialregulation')",J,3
871,304,1,['marketstability'],"('Economicpolicy', 'financialregulation')",F,2
872,304,2,['marketstability'],"('Economicpolicy', 'financialregulation')",F,3
873,304,3,['marketstability'],"('Economicpolicy', 'financialregulation')",J,3
874,304,4,['marketstability'],"('Economicpolicy', 'financialregulation')",J,4
875,304,5,['marketstability'],"('Economicpolicy', 'financialregulation')",F,4
876,304,6,['marketstability'],"('Economicpolicy', 'financialregulation')",J,3
877,304,7,['marketstability'],"('Economicpolicy', 'financialregulation')",J,5
878,304,8,['marketstability'],"('Economicpolicy', 'financialregulation')",F,2
879,304,9,['marketstability'],"('Economicpolicy', 'financialregulation')",J,3
880,305,0,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,2
881,305,1,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,4
882,305,2,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",J,2
883,305,3,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,4
884,305,4,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,4
885,305,5,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,2
886,305,6,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,4
887,305,7,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,4
888,305,8,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",F,5
889,305,9,['symptomimprovement'],"('Drugefficacy', 'treatmentadherence')",J,4
890,307,0,['mentalhealth'],"('Socialconnection', 'supportsystems')",J,4
891,307,1,['mentalhealth'],"('Socialconnection', 'supportsystems')",F,3
892,307,2,['mentalhealth'],"('Socialconnection', 'supportsystems')",J,5
893,307,3,['mentalhealth'],"('Socialconnection', 'supportsystems')",F,4
894,307,4,['mentalhealth'],"('Socialconnection', 'supportsystems')",F,5
895,307,5,['mentalhealth'],"('Socialconnection', 'supportsystems')",F,2
896,307,6,['mentalhealth'],"('Socialconnection', 'supportsystems')",F,5
897,307,7,['mentalhealth'],"('Socialconnection', 'supportsystems')",J,3
898,307,8,['mentalhealth'],"('Socialconnection', 'supportsystems')",J,5
899,307,9,['mentalhealth'],"('Socialconnection', 'supportsystems')",J,3
900,309,0,['livability'],"('Urbangreening', 'pollutionreduction')",J,4
901,309,1,['livability'],"('Urbangreening', 'pollutionreduction')",F,2
902,309,2,['livability'],"('Urbangreening', 'pollutionreduction')",F,3
903,309,3,['livability'],"('Urbangreening', 'pollutionreduction')",F,3
904,309,4,['livability'],"('Urbangreening', 'pollutionreduction')",F,5
905,309,5,['livability'],"('Urbangreening', 'pollutionreduction')",F,2
906,309,6,['livability'],"('Urbangreening', 'pollutionreduction')",F,3
907,309,7,['livability'],"('Urbangreening', 'pollutionreduction')",F,4
908,309,8,['livability'],"('Urbangreening', 'pollutionreduction')",J,5
909,309,9,['livability'],"('Urbangreening', 'pollutionreduction')",F,4
910,313,0,['publicsafety'],"('Policetraining', 'communityrelations')",F,3
911,313,1,['publicsafety'],"('Policetraining', 'communityrelations')",J,4
912,313,2,['publicsafety'],"('Policetraining', 'communityrelations')",F,3
913,313,3,['publicsafety'],"('Policetraining', 'communityrelations')",J,2
914,313,4,['publicsafety'],"('Policetraining', 'communityrelations')",J,4
915,313,5,['publicsafety'],"('Policetraining', 'communityrelations')",F,4
916,313,6,['publicsafety'],"('Policetraining', 'communityrelations')",J,3
917,313,7,['publicsafety'],"('Policetraining', 'communityrelations')",J,4
918,313,8,['publicsafety'],"('Policetraining', 'communityrelations')",F,3
919,313,9,['publicsafety'],"('Policetraining', 'communityrelations')",F,4
920,319,0,['customerloyalty'],"('Productquality', 'brandtrust')",F,2
921,319,1,['customerloyalty'],"('Productquality', 'brandtrust')",F,2
922,319,2,['customerloyalty'],"('Productquality', 'brandtrust')",F,3
923,319,3,['customerloyalty'],"('Productquality', 'brandtrust')",J,4
924,319,4,['customerloyalty'],"('Productquality', 'brandtrust')",F,4
925,319,5,['customerloyalty'],"('Productquality', 'brandtrust')",F,3
926,319,6,['customerloyalty'],"('Productquality', 'brandtrust')",F,3
927,319,7,['customerloyalty'],"('Productquality', 'brandtrust')",F,3
928,319,8,['customerloyalty'],"('Productquality', 'brandtrust')",J,3
929,319,9,['customerloyalty'],"('Productquality', 'brandtrust')",J,4
930,320,0,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,3
931,320,1,['graduationrates'],"('Parentinvolvement', 'studentengagement')",J,3
932,320,2,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,4
933,320,3,['graduationrates'],"('Parentinvolvement', 'studentengagement')",J,3
934,320,4,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,2
935,320,5,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,5
936,320,6,['graduationrates'],"('Parentinvolvement', 'studentengagement')",J,3
937,320,7,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,4
938,320,8,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,3
939,320,9,['graduationrates'],"('Parentinvolvement', 'studentengagement')",F,2
940,322,0,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,4
941,322,1,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,3
942,322,2,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,4
943,322,3,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,3
944,322,4,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,3
945,322,5,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,3
946,322,6,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,4
947,322,7,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",J,2
948,322,8,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",F,4
949,322,9,['communitywellbeing'],"('Healthcareaccess', 'preventionfocus')",J,4
950,331,0,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",J,5
951,331,1,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,3
952,331,2,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,4
953,331,3,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,3
954,331,4,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",J,3
955,331,5,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,2
956,331,6,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,4
957,331,7,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",F,5
958,331,8,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",J,5
959,331,9,['workforcereadiness'],"('Skillbuilding', 'careerguidance')",J,5
960,336,0,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,3
961,336,1,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,4
962,336,2,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,4
963,336,3,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,3
964,336,4,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,4
965,336,5,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,3
966,336,6,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,3
967,336,7,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,3
968,336,8,['healthybabies'],"('Familyplanning', 'prenatalcare')",F,4
969,336,9,['healthybabies'],"('Familyplanning', 'prenatalcare')",J,5
970,338,0,['informedpublic'],"('Informationquality', 'medialiteracy')",J,3
971,338,1,['informedpublic'],"('Informationquality', 'medialiteracy')",F,4
972,338,2,['informedpublic'],"('Informationquality', 'medialiteracy')",F,4
973,338,3,['informedpublic'],"('Informationquality', 'medialiteracy')",F,4
974,338,4,['informedpublic'],"('Informationquality', 'medialiteracy')",F,3
975,338,5,['informedpublic'],"('Informationquality', 'medialiteracy')",J,4
976,338,6,['informedpublic'],"('Informationquality', 'medialiteracy')",J,4
977,338,7,['informedpublic'],"('Informationquality', 'medialiteracy')",J,3
978,338,8,['informedpublic'],"('Informationquality', 'medialiteracy')",F,5
979,338,9,['informedpublic'],"('Informationquality', 'medialiteracy')",F,3
980,343,0,['wellbeing'],"('Healthawareness', 'lifestylechanges')",F,2
981,343,1,['wellbeing'],"('Healthawareness', 'lifestylechanges')",J,4
982,343,2,['wellbeing'],"('Healthawareness', 'lifestylechanges')",F,4
983,343,3,['wellbeing'],"('Healthawareness', 'lifestylechanges')",J,3
984,343,4,['wellbeing'],"('Healthawareness', 'lifestylechanges')",J,5
985,343,5,['wellbeing'],"('Healthawareness', 'lifestylechanges')",F,2
986,343,6,['wellbeing'],"('Healthawareness', 'lifestylechanges')",J,5
987,343,7,['wellbeing'],"('Healthawareness', 'lifestylechanges')",J,4
988,343,8,['wellbeing'],"('Healthawareness', 'lifestylechanges')",F,3
989,343,9,['wellbeing'],"('Healthawareness', 'lifestylechanges')",F,2
990,345,0,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",F,3
991,345,1,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,4
992,345,2,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",F,3
993,345,3,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",F,3
994,345,4,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,2
995,345,5,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,3
996,345,6,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,3
997,345,7,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",F,5
998,345,8,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,4
999,345,9,['injuryprevention'],"('Workplacesafety', 'emergencypreparedness')",J,3
1000,348,0,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",F,4
1001,348,1,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,4
1002,348,2,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",F,2
1003,348,3,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,3
1004,348,4,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,2
1005,348,5,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,4
1006,348,6,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,3
1007,348,7,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",F,2
1008,348,8,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,2
1009,348,9,['diseasecure'],"('Medicalresearch', 'drugdevelopment')",J,4
1010,350,0,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,3
1011,350,1,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",J,3
1012,350,2,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,4
1013,350,3,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,3
1014,350,4,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,3
1015,350,5,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,4
1016,350,6,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,4
1017,350,7,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,2
1018,350,8,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",F,4
1019,350,9,['studentfuturesunlocked'],"('Teacherexcellence', 'curriculuminnovation')",J,5
1020,351,0,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,4
1021,351,1,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,5
1022,351,2,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",J,4
1023,351,3,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",J,3
1024,351,4,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,5
1025,351,5,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",J,3
1026,351,6,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,4
1027,351,7,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",J,4
1028,351,8,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,5
1029,351,9,['projectsustainability'],"('Partnershipbuilding', 'communityownership')",F,4
1030,359,0,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,3
1031,359,1,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,4
1032,359,2,['skilllevel'],"('Practicetime', 'inherentaptitude')",J,4
1033,359,3,['skilllevel'],"('Practicetime', 'inherentaptitude')",J,4
1034,359,4,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,4
1035,359,5,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,3
1036,359,6,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,4
1037,359,7,['skilllevel'],"('Practicetime', 'inherentaptitude')",J,2
1038,359,8,['skilllevel'],"('Practicetime', 'inherentaptitude')",F,5
1039,359,9,['skilllevel'],"('Practicetime', 'inherentaptitude')",J,3
1040,361,0,['income'],"('Age', 'education')",J,3
1041,361,1,['income'],"('Age', 'education')",F,3
1042,361,2,['income'],"('Age', 'education')",F,3
1043,361,3,['income'],"('Age', 'education')",J,4
1044,361,4,['income'],"('Age', 'education')",F,4
1045,361,5,['income'],"('Age', 'education')",F,3
1046,361,6,['income'],"('Age', 'education')",J,3
1047,361,7,['income'],"('Age', 'education')",F,4
1048,361,8,['income'],"('Age', 'education')",F,5
1049,361,9,['income'],"('Age', 'education')",F,4
1050,375,0,['economicgrowth'],"('Inflation', 'unemployment')",F,3
1051,375,1,['economicgrowth'],"('Inflation', 'unemployment')",F,3
1052,375,2,['economicgrowth'],"('Inflation', 'unemployment')",J,5
1053,375,3,['economicgrowth'],"('Inflation', 'unemployment')",J,4
1054,375,4,['economicgrowth'],"('Inflation', 'unemployment')",J,3
1055,375,5,['economicgrowth'],"('Inflation', 'unemployment')",F,5
1056,375,6,['economicgrowth'],"('Inflation', 'unemployment')",F,4
1057,375,7,['economicgrowth'],"('Inflation', 'unemployment')",F,4
1058,375,8,['economicgrowth'],"('Inflation', 'unemployment')",J,4
1059,375,9,['economicgrowth'],"('Inflation', 'unemployment')",J,4
1060,376,0,['alertness'],"('Fatigue', 'stimulantuse')",F,4
1061,376,1,['alertness'],"('Fatigue', 'stimulantuse')",J,4
1062,376,2,['alertness'],"('Fatigue', 'stimulantuse')",F,4
1063,376,3,['alertness'],"('Fatigue', 'stimulantuse')",F,4
1064,376,4,['alertness'],"('Fatigue', 'stimulantuse')",F,3
1065,376,5,['alertness'],"('Fatigue', 'stimulantuse')",J,3
1066,376,6,['alertness'],"('Fatigue', 'stimulantuse')",J,4
1067,376,7,['alertness'],"('Fatigue', 'stimulantuse')",F,3
1068,376,8,['alertness'],"('Fatigue', 'stimulantuse')",F,4
1069,376,9,['alertness'],"('Fatigue', 'stimulantuse')",F,3
1070,377,0,['sportsperformance'],"('Practice', 'coaching')",F,4
1071,377,1,['sportsperformance'],"('Practice', 'coaching')",F,4
1072,377,2,['sportsperformance'],"('Practice', 'coaching')",J,2
1073,377,3,['sportsperformance'],"('Practice', 'coaching')",F,4
1074,377,4,['sportsperformance'],"('Practice', 'coaching')",J,5
1075,377,5,['sportsperformance'],"('Practice', 'coaching')",F,5
1076,377,6,['sportsperformance'],"('Practice', 'coaching')",F,3
1077,377,7,['sportsperformance'],"('Practice', 'coaching')",F,4
1078,377,8,['sportsperformance'],"('Practice', 'coaching')",J,3
1079,377,9,['sportsperformance'],"('Practice', 'coaching')",F,5
1080,391,0,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,3
1081,391,1,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1082,391,2,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1083,391,3,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,3
1084,391,4,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1085,391,5,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1086,391,6,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1087,391,7,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,3
1088,391,8,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1089,391,9,['weightloss'],"('Caloriedeficit', 'activitylevel')",F,4
1090,395,0,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,3
1091,395,1,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,4
1092,395,2,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,4
1093,395,3,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,4
1094,395,4,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,4
1095,395,5,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,3
1096,395,6,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,3
1097,395,7,['learningoutcomes'],"('Studenteffort', 'teachingquality')",F,4
1098,395,8,['learningoutcomes'],"('Studenteffort', 'teachingquality')",J,4
1099,395,9,['learningoutcomes'],"('Studenteffort', 'teachingquality')",J,2
1100,433,0,['academicachievement'],"('Classattendance', 'studyhabits')",F,5
1101,433,1,['academicachievement'],"('Classattendance', 'studyhabits')",F,4
1102,433,2,['academicachievement'],"('Classattendance', 'studyhabits')",J,3
1103,433,3,['academicachievement'],"('Classattendance', 'studyhabits')",F,4
1104,433,4,['academicachievement'],"('Classattendance', 'studyhabits')",F,3
1105,433,5,['academicachievement'],"('Classattendance', 'studyhabits')",F,3
1106,433,6,['academicachievement'],"('Classattendance', 'studyhabits')",F,4
1107,433,7,['academicachievement'],"('Classattendance', 'studyhabits')",J,4
1108,433,8,['academicachievement'],"('Classattendance', 'studyhabits')",J,3
1109,433,9,['academicachievement'],"('Classattendance', 'studyhabits')",J,3
1110,434,0,['caloricenergy'],"('Protein', 'fat')",F,3
1111,434,1,['caloricenergy'],"('Protein', 'fat')",J,2
1112,434,2,['caloricenergy'],"('Protein', 'fat')",F,3
1113,434,3,['caloricenergy'],"('Protein', 'fat')",F,3
1114,434,4,['caloricenergy'],"('Protein', 'fat')",J,3
1115,434,5,['caloricenergy'],"('Protein', 'fat')",F,3
1116,434,6,['caloricenergy'],"('Protein', 'fat')",J,4
1117,434,7,['caloricenergy'],"('Protein', 'fat')",F,4
1118,434,8,['caloricenergy'],"('Protein', 'fat')",J,3
1119,434,9,['caloricenergy'],"('Protein', 'fat')",J,4
1120,440,0,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,4
1121,440,1,['foodtaste'],"('Ingredientratios', 'cookingmethod')",J,2
1122,440,2,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,4
