prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking,comp-result_1224304_data.json,45,Energy Level,4,Age of Dog (years),Size (lbs),OptionB,J,13,159,"5.0, 25.0",4,5.0,25.0,9,159,"2.0, 18.0",6,2.0,18.0
UNKNOWN,ranking,comp-result_1224304_data.json,46,How many people buy it,60,Shoe price (in USD),Comfort rating (1-10),OptionA,F,18,126,"90.0, 7.0",60,90.0,7.0,7,126,"80.0, 6.0",70,80.0,6.0
UNKNOWN,ranking,comp-result_1224304_data.json,47,Car speed (mph),85,Engine power (hp),Weight (kg),OptionB,J,6,90,"130.0, 1600",85,130.0,1600.0,15,90,"190.0, 1400",108,190.0,1400.0
UNKNOWN,ranking,comp-result_1224304_data.json,48,Fuel efficiency (km/l),7,Engine power (in horsepower),Weight (in kg),OptionB,J,18,87,"230.0, 1500",7,230.0,1500.0,19,87,"190.0, 1400",9,190.0,1400.0
UNKNOWN,ranking,comp-result_1224304_data.json,49,Bicycle Speed,24,Bicycle Weight,Bicycle Price,OptionA,F,3,39,"12.0, 480",24,12.0,480.0,2,39,"12.0, 450",20,12.0,450.0
UNKNOWN,ranking,comp-result_1224304_data.json,50,Taste Score,7.5,Cooking Time,Spice Level,OptionB,J,2,130,"25.0, 4.0",7.5,25.0,4.0,4,130,"30.0, 5.0",7.6,30.0,5.0
UNKNOWN,ranking,comp-result_1224263_data.json,1,Taste Score,7.5,Cooking Time,Spice Level,OptionA,F,2,130,"25.0, 4.0",7.5,25.0,4.0,2,130,"25.0, 4.0",7.5,25.0,4.0
UNKNOWN,ranking,comp-result_1224263_data.json,2,Comfort,7,Age,Size,OptionA,F,1,66,"5.0, 20",7,5.0,20.0,6,66,"5.0, 20",7,5.0,20.0
UNKNOWN,ranking,comp-result_1224263_data.json,3,Endurance,80,Age,Height,OptionA,F,16,123,"50.0, 200.0",80,50.0,200.0,19,135,"55.0, 175.0",4.5,55.0,175.0
UNKNOWN,ranking,comp-result_1224263_data.json,4,Enjoyment Score,4.4,Book Thickness,Number of Reviews,OptionA,F,8,27,"400.0, 180.0",4.4,400.0,180.0,13,27,"550.0, 70.0",4,550.0,70.0
UNKNOWN,ranking,comp-result_1224263_data.json,5,Bicycle Speed,17,Bicycle Weight,Bicycle Price,OptionB,J,8,39,"18.0, 420",17,18.0,420.0,4,39,"14.0, 440",19,14.0,440.0
UNKNOWN,ranking,comp-result_1224263_data.json,6,Car Fuel Efficiency,25,Car Engine Size,Car Weight,OptionA,F,7,105,"1.4, 1300",25,1.4,1300.0,6,168,"2.2, 3400",29,2.2,3400.0
UNKNOWN,ranking,comp-result_1224263_data.json,7,Battery life (hours),7.1,Laptop weight (kg),Screen size (inches),OptionB,J,8,118,"1.2, 15",7.1,1.2,15.0,19,118,"1.7, 13",7.1,1.7,13.0
UNKNOWN,ranking,comp-result_1224263_data.json,8,Morning alertness (1-10),7,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionB,J,9,96,"8.0, 45",7,8.0,45.0,9,96,"8.0, 45",7,8.0,45.0
UNKNOWN,ranking,comp-result_1224263_data.json,9,Post reach (people),5000,Number of likes (count),Time posted (hours ago),OptionA,F,1,93,"1000.0, 2",5000,1000.0,2.0,12,93,"900.0, 6",4500,900.0,6.0
UNKNOWN,ranking,comp-result_1224263_data.json,10,Fuel consumption (liters per 100km),6.2,Car engine size (liters),Car weight (kg),OptionA,F,2,113,"1.6, 1500",6.2,1.6,1500.0,2,113,"1.6, 1500",6.2,1.6,1500.0
UNKNOWN,ranking,comp-result_1224263_data.json,11,Exam Score (points),75,Study Time (hours),Distractions (number),OptionB,J,9,23,"5.0, 2",75,5.0,2.0,3,23,"6.0, 1",85,6.0,1.0
UNKNOWN,ranking,comp-result_1224263_data.json,12,Energy level (1-10),8,Hours of sleep,Caffeine intake (mg),OptionA,F,18,54,"9.0, 40",8,9.0,40.0,19,54,"5.0, 180",4,5.0,180.0
UNKNOWN,ranking,comp-result_1224263_data.json,13,Fuel consumption (liters per 100km),7,Car engine size (liters),Car weight (kg),OptionB,J,14,113,"1.7, 1500",7,1.7,1500.0,11,113,"2.8, 1250",9.3,2.8,1250.0
UNKNOWN,ranking,comp-result_1224263_data.json,14,Cooking time (minutes),20,Number of ingredients,Prep time (minutes),OptionA,F,3,140,"8.0, 8",20,8.0,8.0,14,140,"3.0, 14",18,3.0,14.0
UNKNOWN,ranking,comp-result_1224263_data.json,15,Battery Life (hours),18,Phone RAM (GB),Screen Size (inches),OptionB,J,15,104,"5.0, 6.1",18,5.0,6.1,5,104,"3.0, 6.0",16,3.0,6.0
UNKNOWN,ranking,comp-result_1224263_data.json,16,Flower Size,4,Plant Height,Number of Leaves,OptionB,J,19,80,"25.0, 13",4,25.0,13.0,17,80,"31.0, 10",5,31.0,10.0
UNKNOWN,ranking,comp-result_1224263_data.json,17,Bicycle Speed,12,Bicycle Weight,Bicycle Price,OptionA,F,18,39,"28.0, 370",12,28.0,370.0,17,39,"26.0, 340",17,26.0,340.0
UNKNOWN,ranking,comp-result_1224263_data.json,18,Battery Life (hours),8.5,Phone Battery Capacity (mAh),Phone Weight (g),OptionB,J,11,34,"3500.0, 155.0",8.5,3500.0,155.0,19,34,"7500.0, 115.0",16.5,7500.0,115.0
UNKNOWN,ranking,comp-result_1224263_data.json,19,Exam score (%),70,Time spent studying (hours),Number of breaks (times),OptionA,F,2,139,"5.0, 3",70,5.0,3.0,11,89,"3.0, 4",82,3.0,4.0
UNKNOWN,ranking,comp-result_1224263_data.json,20,Portability,7,Battery Life,Weight,OptionB,J,18,68,"30.0, 600",7,30.0,600.0,9,68,"24.0, 550",7,24.0,550.0
UNKNOWN,ranking,comp-result_1224263_data.json,21,Skill Level,7,Experience,Years of Education,OptionB,J,5,137,"3.0, 15.0",7,3.0,15.0,16,137,"7.0, 12.0",9,7.0,12.0
UNKNOWN,ranking,comp-result_1224263_data.json,22,Energy boost,80,Coffee strength,Caffeine content,OptionA,F,4,85,"4.0, 110",80,4.0,110.0,3,85,"3.0, 100",85,3.0,100.0
UNKNOWN,ranking,comp-result_1224263_data.json,23,Cooking Time (minutes),12,Number of Ingredients,Prep Time (minutes),OptionA,F,15,26,"9.0, 18.0",12,9.0,18.0,2,26,"10.0, 20.0",15,10.0,20.0
UNKNOWN,ranking,comp-result_1224263_data.json,24,Exam score,70,Study hours,Intelligence score,OptionA,F,9,122,"3.0, 95.0",70,3.0,95.0,5,122,"4.0, 85.0",78,4.0,85.0
UNKNOWN,ranking,comp-result_1224263_data.json,25,How many people buy it,60,Shoe price (in USD),Comfort rating (1-10),OptionA,F,8,126,"90.0, 7.0",60,90.0,7.0,16,126,"120.0, 9.0",30,120.0,9.0
UNKNOWN,ranking,comp-result_1224263_data.json,26,Battery life (hours),7.5,Laptop weight (kg),Screen size (inches),OptionA,F,2,118,"1.3, 14",7.5,1.3,14.0,18,118,"1.4, 15",6.8,1.4,15.0
UNKNOWN,ranking,comp-result_1224263_data.json,27,Post reach (people),4000,Number of likes (count),Time posted (hours ago),OptionB,J,15,93,"800.0, 4",4000,800.0,4.0,17,93,"1200.0, 5",6000,1200.0,5.0
UNKNOWN,ranking,comp-result_1224263_data.json,28,Time to Destination (hours),2,Car Speed (mph),Fuel Efficiency (mpg),OptionA,F,1,32,"60.0, 30.0",2,60.0,30.0,15,32,"85.0, 18.0",1,85.0,18.0
UNKNOWN,ranking,comp-result_1224263_data.json,29,Heating cost (per month),350,House size (sqm),Number of windows,OptionB,J,2,151,"120.0, 5.0",350,120.0,5.0,13,151,"100.0, 8.0",260,100.0,8.0
UNKNOWN,ranking,comp-result_1224263_data.json,30,Exam Score,80,Student Study Time,Student Sleep Hours,OptionA,F,1,38,"5.0, 7",80,5.0,7.0,20,38,"13.0, 1",120,13.0,1.0
UNKNOWN,ranking,comp-result_1224263_data.json,31,Comfort level,8,Room size,Room furniture,OptionA,F,20,60,"17.0, 3.0",8,17.0,3.0,15,60,"16.0, 2.0",8,16.0,2.0
UNKNOWN,ranking,comp-result_1224263_data.json,32,Reliability,65,Car age,Maintenance cost,OptionB,J,15,83,"7.0, 1100",65,7.0,1100.0,12,83,"5.0, 1000",80,5.0,1000.0
UNKNOWN,ranking,comp-result_1224263_data.json,33,Flower Size,4,Plant Height,Number of Leaves,OptionB,J,10,80,"29.0, 13",4,29.0,13.0,18,80,"30.0, 12",4,30.0,12.0
UNKNOWN,ranking,comp-result_1224263_data.json,34,Enjoyment Score,4.1,Book Thickness,Number of Reviews,OptionA,F,10,27,"500.0, 80.0",4.1,500.0,80.0,13,27,"550.0, 70.0",4,550.0,70.0
UNKNOWN,ranking,comp-result_1224263_data.json,35,Shadow coverage,65,Tree height,Tree thickness,OptionB,J,10,58,"7.0, 4.0",65,7.0,4.0,20,58,"8.0, 5.0",70,8.0,5.0
UNKNOWN,ranking,comp-result_1224263_data.json,36,Customer Satisfaction,4,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionB,J,6,174,"30.0, 1",4,30.0,1.0,2,174,"20.0, 3",6,20.0,3.0
UNKNOWN,ranking,comp-result_1224263_data.json,37,Fuel Efficiency (km/l),11,Car Engine Size (liters),Weight (kg),OptionA,F,9,103,"2.2, 1350.0",11,2.2,1350.0,10,103,"3.0, 1450.0",9,3.0,1450.0
UNKNOWN,ranking,comp-result_1224263_data.json,38,Flower production,12,Plant height,Plant width,OptionB,J,6,63,"60.0, 8.0",12,60.0,8.0,1,63,"100.0, 5.0",20,100.0,5.0
UNKNOWN,ranking,comp-result_1224263_data.json,39,Phone price ($),570,Phone battery capacity (mAh),Phone screen size (inches),OptionB,J,20,154,"5400.0, 5.8",570,5400.0,5.8,4,154,"5200.0, 6.0",590,5200.0,6.0
UNKNOWN,ranking,comp-result_1224263_data.json,40,Speed,15,Bike Weight,Bike Tire Size,OptionA,F,1,172,"10.0, 2",15,10.0,2.0,14,172,"22.0, 3",8,22.0,3.0
UNKNOWN,ranking,comp-result_1224263_data.json,41,Fuel efficiency (km/l),10,Engine power (in horsepower),Weight (in kg),OptionA,F,15,87,"170.0, 1300",10,170.0,1300.0,12,87,"170.0, 1300",10,170.0,1300.0
UNKNOWN,ranking,comp-result_1224263_data.json,42,Fuel efficiency (km/l),15.5,Car weight (kg),Engine size (cc),OptionA,F,13,153,"1150.0, 1650.0",15.5,1150.0,1650.0,5,153,"1100.0, 1700.0",16,1100.0,1700.0
UNKNOWN,ranking,comp-result_1224263_data.json,43,Car speed (mph),100,Engine power (hp),Weight (kg),OptionB,J,8,90,"160.0, 1400",100,160.0,1400.0,19,90,"280.0, 1500",130,280.0,1500.0
UNKNOWN,ranking,comp-result_1224263_data.json,44,Resale value (in $),20000,Age of car (years),Mileage (km),OptionA,F,2,55,"3.0, 30000",20000,3.0,30000.0,12,55,"4.0, 40000",18000,4.0,40000.0
UNKNOWN,ranking,comp-result_1224263_data.json,45,Battery Life (hours),20,Phone RAM (GB),Screen Size (inches),OptionA,F,3,104,"6.0, 6.2",20,6.0,6.2,11,104,"2.0, 5.8",14,2.0,5.8
UNKNOWN,ranking,comp-result_1224263_data.json,46,Physical Endurance,6,Age,Height,OptionA,F,3,135,"40.0, 175.0",6,40.0,175.0,15,123,"45.0, 195.0",75,45.0,195.0
UNKNOWN,ranking,comp-result_1224263_data.json,47,Retention Rate (%),85,Study Time (hours),Number of Distractions,OptionA,F,8,161,"4.0, 1",85,4.0,1.0,16,161,"4.0, 2",83,4.0,2.0
UNKNOWN,ranking,comp-result_1224263_data.json,48,Battery Life (hours),10.5,Phone Battery Capacity (mAh),Phone Weight (g),OptionB,J,13,34,"4500.0, 145.0",10.5,4500.0,145.0,15,34,"5500.0, 135.0",12.5,5500.0,135.0
UNKNOWN,ranking,comp-result_1224263_data.json,49,Calories burned,240,Exercise time (min),Heart rate (bpm),OptionB,J,7,116,"25.0, 110",240,25.0,110.0,3,116,"40.0, 95",300,40.0,95.0
UNKNOWN,ranking,comp-result_1224263_data.json,50,Nutritional Value,85,Weight,Calories,OptionB,J,13,136,"80.0, 90.0",85,80.0,90.0,11,136,"110.0, 130.0",65,110.0,130.0
UNKNOWN,ranking,comp-result_1224325_data.json,1,BMI,21.6,Height,Weight,OptionB,J,1,17,"180.0, 70",21.6,180.0,70.0,5,17,"160.0, 60",23.4,160.0,60.0
UNKNOWN,ranking,comp-result_1224325_data.json,2,App Performance (1-10),7,Phone RAM (GB),"Phone Brand (1=Premium, 2=Budget)",OptionB,J,7,176,"4.0, 1",7,4.0,1.0,3,176,"6.0, 1",8,6.0,1.0
UNKNOWN,ranking,comp-result_1224325_data.json,3,Tastiness,5,Pizza size (inches),Cheese amount (g),OptionB,J,8,121,"18.0, 140",5,18.0,140.0,11,121,"14.0, 160",6,14.0,160.0
UNKNOWN,ranking,comp-result_1224325_data.json,4,Training time,25,Dog weight,Dog breed,OptionA,F,2,59,"15.0, 2.0",25,15.0,2.0,5,59,"18.0, 2.0",28,18.0,2.0
UNKNOWN,ranking,comp-result_1224325_data.json,5,Strength,5,Tea leaves (g),Water temperature (°C),OptionB,J,15,120,"8.0, 82",5,8.0,82.0,8,120,"8.0, 85",5,8.0,85.0
UNKNOWN,ranking,comp-result_1224325_data.json,6,Amount of natural light (lux),1600,Room size (sq ft),Number of windows,OptionB,J,8,94,"250.0, 2",1600,250.0,2.0,20,94,"230.0, 4",1550,230.0,4.0
UNKNOWN,ranking,comp-result_1224325_data.json,7,Exam Score,72,Study Time,Coffee Consumption,OptionA,F,10,14,"5.0, 7",72,5.0,7.0,13,14,"5.0, 3",83,5.0,3.0
UNKNOWN,ranking,comp-result_1224325_data.json,8,Energy Level,3,Age of Dog (years),Size (lbs),OptionA,F,14,159,"6.0, 30.0",3,6.0,30.0,10,159,"3.0, 22.0",5,3.0,22.0
UNKNOWN,ranking,comp-result_1224325_data.json,9,Amount of natural light (lux),1600,Room size (sq ft),Number of windows,OptionB,J,8,94,"250.0, 2",1600,250.0,2.0,11,94,"230.0, 4",1550,230.0,4.0
UNKNOWN,ranking,comp-result_1224325_data.json,10,Ease of Use (1-10),5,Bag Weight (kg),Number of Compartments,OptionA,F,9,6,"4.0, 6",5,4.0,6.0,5,6,"1.5, 2",9,1.5,2.0
UNKNOWN,ranking,comp-result_1224325_data.json,11,Strength,7,Tea leaves (g),Water temperature (°C),OptionA,F,2,120,"6.0, 95",7,6.0,95.0,11,120,"6.0, 88",7,6.0,88.0
UNKNOWN,ranking,comp-result_1224325_data.json,12,Heart rate,63,Age,Exercise hours,OptionB,J,12,77,"30.0, 5",63,30.0,5.0,17,77,"30.0, 6",65,30.0,6.0
UNKNOWN,ranking,comp-result_1224325_data.json,13,Value for Money,43,Price,Weight,OptionB,J,18,20,"100.0, 1.8",43,100.0,1.8,2,20,"120.0, 1.5",40,120.0,1.5
UNKNOWN,ranking,comp-result_1224325_data.json,14,Salary,70000,Experience,Years since graduation,OptionB,J,5,76,"8.0, 10",70000,8.0,10.0,8,76,"13.0, 9",85000,13.0,9.0
UNKNOWN,ranking,comp-result_1224325_data.json,15,Exam score (%),65,Time spent studying (hours),Number of breaks (times),OptionB,J,18,139,"4.0, 4",65,4.0,4.0,12,89,"4.0, 3",75,4.0,3.0
UNKNOWN,ranking,comp-result_1224325_data.json,16,Value for Money,38,Price,Weight,OptionA,F,11,20,"120.0, 1.8",38,120.0,1.8,8,20,"100.0, 2.0",40,100.0,2.0
UNKNOWN,ranking,comp-result_1224325_data.json,17,Water Usage (ml/day),170,Plant Height,Plant Leaves,OptionA,F,6,73,"45.0, 13.0",170,45.0,13.0,2,73,"40.0, 12.0",180,40.0,12.0
UNKNOWN,ranking,comp-result_1224325_data.json,18,Usage Time,14,Battery Capacity,Weight,OptionA,F,19,22,"5000.0, 190.0",14,5000.0,190.0,17,22,"4000.0, 220.0",11,4000.0,220.0
UNKNOWN,ranking,comp-result_1224325_data.json,19,Fuel Efficiency (km/L),14,Car Weight (kg),Engine Power (hp),OptionA,F,3,3,"1300.0, 90",14,1300.0,90.0,2,3,"1400.0, 120",13,1400.0,120.0
UNKNOWN,ranking,comp-result_1224325_data.json,20,Car Value,40000,Age (years),Mileage (km),OptionB,J,2,127,"3.0, 15000",40000,3.0,15000.0,20,127,"6.0, 25000",33000,6.0,25000.0
UNKNOWN,ranking,comp-result_1224325_data.json,21,Value,7,Price,Size,OptionA,F,9,67,"110.0, 50",7,110.0,50.0,1,67,"100.0, 50",8,100.0,50.0
UNKNOWN,ranking,comp-result_1224325_data.json,22,Speed (km/h),25,Bicycle weight (kg),Wheel size (inches),OptionA,F,1,119,"10.0, 26",25,10.0,26.0,9,119,"13.0, 26",24,13.0,26.0
UNKNOWN,ranking,comp-result_1224325_data.json,23,Reading time (hours),5.4,Book pages,Book weight (g),OptionA,F,4,114,"450.0, 370",5.4,450.0,370.0,3,114,"500.0, 320",6,500.0,320.0
UNKNOWN,ranking,comp-result_1224325_data.json,24,Battery Life,18,Phone Battery Capacity,Screen Size,OptionA,F,1,28,"4000.0, 6.1",18,4000.0,6.1,10,28,"4000.0, 6.6",19,4000.0,6.6
UNKNOWN,ranking,comp-result_1224325_data.json,25,Flower Size (inches),4,Plant Height (inches),Plant Width (inches),OptionA,F,12,152,"13.0, 6.0",4,13.0,6.0,20,152,"12.0, 6.0",4,12.0,6.0
UNKNOWN,ranking,comp-result_1224325_data.json,26,Flower Size,4,Plant Height,Number of Leaves,OptionA,F,7,80,"27.0, 15",4,27.0,15.0,16,80,"28.0, 14",4,28.0,14.0
UNKNOWN,ranking,comp-result_1224325_data.json,27,User Satisfaction,8.5,Smartphone Price,Battery Capacity,OptionA,F,19,31,"600.0, 3900.0",8.5,600.0,3900.0,9,31,"450.0, 3500.0",8.9,450.0,3500.0
UNKNOWN,ranking,comp-result_1224325_data.json,28,App Performance (1-10),6,Phone RAM (GB),"Phone Brand (1=Premium, 2=Budget)",OptionB,J,10,176,"6.0, 2",6,6.0,2.0,19,176,"8.0, 1",9,8.0,1.0
UNKNOWN,ranking,comp-result_1224325_data.json,29,Retention Rate (%),90,Study Time (hours),Number of Distractions,OptionA,F,19,161,"4.0, 0",90,4.0,0.0,1,161,"3.0, 2",70,3.0,2.0
UNKNOWN,ranking,comp-result_1224325_data.json,30,Deliciousness,4,Cooking time,Ingredients,OptionA,F,11,125,"60.0, 2.0",4,60.0,2.0,17,125,"80.0, 0.0",2,80.0,0.0
UNKNOWN,ranking,comp-result_1224325_data.json,31,Value,8,Price,Size,OptionB,J,1,67,"100.0, 50",8,100.0,50.0,6,21,"110.0, 8.0",74,110.0,8.0
UNKNOWN,ranking,comp-result_1224325_data.json,32,Taste rating (1-10),5,Number of ingredients (count),Prep time (minutes),OptionB,J,14,97,"14.0, 20",5,14.0,20.0,17,97,"12.0, 25",6,12.0,25.0
UNKNOWN,ranking,comp-result_1224325_data.json,33,Flower size (cm),3.8,Plant height (cm),Plant age (months),OptionB,J,10,146,"37.0, 7",3.8,37.0,7.0,2,146,"40.0, 6",3,40.0,6.0
UNKNOWN,ranking,comp-result_1224325_data.json,34,Battery life (hours),7.7,Laptop weight (kg),Screen size (inches),OptionB,J,15,118,"1.5, 12",7.7,1.5,12.0,18,118,"1.4, 15",6.8,1.4,15.0
UNKNOWN,ranking,comp-result_1224325_data.json,35,Exam score,82,Study hours,Intelligence score,OptionA,F,2,122,"4.0, 80.0",82,4.0,80.0,7,122,"7.0, 75.0",90,7.0,75.0
UNKNOWN,ranking,comp-result_1224325_data.json,36,Rent (per month),1100,Distance from center (km),Size (m²),OptionA,F,5,53,"6.0, 60",1100,6.0,60.0,17,53,"2.0, 40",1400,2.0,40.0
UNKNOWN,ranking,comp-result_1224325_data.json,37,Battery life,38,Phone battery,Phone size,OptionA,F,11,62,"6500.0, 9.0",38,6500.0,9.0,9,62,"5500.0, 12.0",32,5500.0,12.0
UNKNOWN,ranking,comp-result_1224325_data.json,38,Battery life,12,Battery capacity,Weight,OptionA,F,1,75,"5000.0, 200",12,5000.0,200.0,2,75,"4000.0, 250",10,4000.0,250.0
UNKNOWN,ranking,comp-result_1224325_data.json,39,Calories burned,360,Exercise time (min),Heart rate (bpm),OptionB,J,19,116,"50.0, 95",360,50.0,95.0,1,116,"30.0, 100",250,30.0,100.0
UNKNOWN,ranking,comp-result_1224325_data.json,40,Exam score,80,Time spent studying,Time spent watching TV,OptionB,J,9,100,"6.0, 2.0",80,6.0,2.0,5,100,"7.0, 1.0",95,7.0,1.0
UNKNOWN,ranking,comp-result_1224325_data.json,41,Flower Size,5,Plant Height,Number of Leaves,OptionA,F,1,80,"30.0, 10",5,30.0,10.0,13,80,"34.0, 9",6,34.0,9.0
UNKNOWN,ranking,comp-result_1224325_data.json,42,House Price,300,House Size,Housing Age,OptionB,J,1,99,"150.0, 10",300,150.0,10.0,15,99,"280.0, 12",450,280.0,12.0
UNKNOWN,ranking,comp-result_1224325_data.json,43,Bike Speed,24,Bike Weight,Bike Frame Size,OptionB,J,13,106,"11.0, 21",24,11.0,21.0,3,106,"9.0, 18",26,9.0,18.0
UNKNOWN,ranking,comp-result_1224325_data.json,44,Maximum heart rate (bpm),160,Age (years),Height (cm),OptionB,J,9,52,"40.0, 170",160,40.0,170.0,15,52,"32.0, 174",182,32.0,174.0
UNKNOWN,ranking,comp-result_1224325_data.json,45,Shadow coverage,70,Tree height,Tree thickness,OptionB,J,1,58,"10.0, 2.0",70,10.0,2.0,17,58,"13.0, 2.0",80,13.0,2.0
UNKNOWN,ranking,comp-result_1224325_data.json,46,Exam Score (points),65,Study Time (hours),Distractions (number),OptionB,J,11,23,"4.0, 4",65,4.0,4.0,16,23,"6.0, 1",78,6.0,1.0
UNKNOWN,ranking,comp-result_1224325_data.json,47,Flower size (cm),4,Plant height (cm),Plant age (months),OptionB,J,14,146,"36.0, 6",4,36.0,6.0,6,146,"38.0, 8",3.5,38.0,8.0
UNKNOWN,ranking,comp-result_1224325_data.json,48,Dog Obedience Score,7.5,Dog Training Hours,Dog Distractions,OptionB,J,8,12,"6.0, 5",7.5,6.0,5.0,16,12,"14.0, 0",9,14.0,0.0
UNKNOWN,ranking,comp-result_1224325_data.json,49,Battery Life (hours),9,Phone Battery (mAh),Screen Brightness (%),OptionA,F,9,5,"4000.0, 80",9,4000.0,80.0,6,5,"3500.0, 70",8,3500.0,70.0
UNKNOWN,ranking,comp-result_1224325_data.json,50,Comfort,7,Age,Size,OptionA,F,10,66,"6.0, 25",7,6.0,25.0,14,66,"8.0, 20",6,8.0,20.0
UNKNOWN,ranking,comp-result_1229025_data.json,1,Heart rate,58,Age,Exercise hours,OptionB,J,11,77,"20.0, 7",58,20.0,7.0,2,82,"35.0, 3",85,35.0,3.0
UNKNOWN,ranking,comp-result_1229025_data.json,2,Cooking Time (minutes),16,Number of Ingredients,Prep Time (minutes),OptionB,J,9,26,"7.0, 12.0",16,7.0,12.0,16,26,"12.0, 25.0",10,12.0,25.0
UNKNOWN,ranking,comp-result_1229025_data.json,3,Exam Score,95,Student Study Time,Student Sleep Hours,OptionB,J,7,38,"8.0, 4",95,8.0,4.0,13,38,"11.0, 1",110,11.0,1.0
UNKNOWN,ranking,comp-result_1229025_data.json,4,Battery life,35,Phone battery,Phone size,OptionA,F,5,62,"6000.0, 8.0",35,6000.0,8.0,2,62,"4000.0, 12.0",25,4000.0,12.0
UNKNOWN,ranking,comp-result_1229025_data.json,5,Heating cost (per month),380,House size (sqm),Number of windows,OptionA,F,5,151,"130.0, 4.0",380,130.0,4.0,7,151,"80.0, 7.0",270,80.0,7.0
UNKNOWN,ranking,comp-result_1229025_data.json,6,Quality,88,Price,Size,OptionB,J,20,21,"75.0, 4.0",88,75.0,4.0,12,67,"130.0, 60",6,130.0,60.0
UNKNOWN,ranking,comp-result_1229025_data.json,7,Battery Life,20,Phone Battery Capacity,Number of Apps Installed,OptionA,F,8,78,"3800.0, 55",20,3800.0,55.0,8,78,"3800.0, 55",20,3800.0,55.0
UNKNOWN,ranking,comp-result_1229025_data.json,8,Garden yield (kg),45,Amount of fertilizer (grams),Rainfall (mm/week),OptionB,J,2,92,"150.0, 150",45,150.0,150.0,14,92,"170.0, 130",49,170.0,130.0
UNKNOWN,ranking,comp-result_1229025_data.json,9,Fuel efficiency (km/l),13,Engine size (cc),Weight (kg),OptionA,F,4,51,"1700.0, 1200",13,1700.0,1200.0,19,51,"1750.0, 1320",12,1750.0,1320.0
UNKNOWN,ranking,comp-result_1229025_data.json,10,Fuel Efficiency (km per liter),13,Car Engine Size (in liters),Car Weight (in kg),OptionB,J,11,173,"1.8, 1500",13,1.8,1500.0,11,173,"1.8, 1500",13,1.8,1500.0
UNKNOWN,ranking,comp-result_1229025_data.json,11,100m sprint time (s),11.8,Runner stride length (cm),Runner age (years),OptionA,F,17,145,"76.0, 26",11.8,76.0,26.0,17,145,"76.0, 26",11.8,76.0,26.0
UNKNOWN,ranking,comp-result_1229025_data.json,12,Tree trunk volume (m³),4,Height (cm),Width (cm),OptionB,J,11,162,"170.0, 36",4,170.0,36.0,9,162,"220.0, 26",7,220.0,26.0
UNKNOWN,ranking,comp-result_1229025_data.json,13,Comfort,7,Age,Size,OptionA,F,10,66,"6.0, 25",7,6.0,25.0,15,66,"10.0, 15",6,10.0,15.0
UNKNOWN,ranking,comp-result_1229025_data.json,14,Exam Score,85,Study Time (hours),Difficulty Level (1-10),OptionA,F,19,128,"6.0, 4",85,6.0,4.0,8,128,"5.0, 3",80,5.0,3.0
UNKNOWN,ranking,comp-result_1229025_data.json,15,Energy Level,6,Age of Dog (years),Size (lbs),OptionA,F,17,159,"3.0, 18.0",6,3.0,18.0,5,159,"4.0, 20.0",5,4.0,20.0
UNKNOWN,ranking,comp-result_1229025_data.json,16,Tastiness,7,Pizza size (inches),Cheese amount (g),OptionB,J,3,121,"14.0, 140",7,14.0,140.0,12,121,"16.0, 170",5,16.0,170.0
UNKNOWN,ranking,comp-result_1229025_data.json,17,Cooking Time (minutes),10,Number of Ingredients,Prep Time (minutes),OptionA,F,19,26,"12.0, 25.0",10,12.0,25.0,8,26,"8.0, 15.0",12,8.0,15.0
UNKNOWN,ranking,comp-result_1229025_data.json,18,Height (cm),13,Age of the plant (weeks),Water given (ml/day),OptionA,F,9,91,"4.0, 500",13,4.0,500.0,9,91,"4.0, 500",13,4.0,500.0
UNKNOWN,ranking,comp-result_1229025_data.json,19,Engagement rate (%),5,Number of followers (count),Time posted (hours ago),OptionB,J,6,98,"1100.0, 2",5,1100.0,2.0,2,98,"800.0, 4",4,800.0,4.0
UNKNOWN,ranking,comp-result_1229025_data.json,20,Battery life (hours),6.7,Laptop weight (kg),Screen size (inches),OptionA,F,10,118,"1.6, 13",6.7,1.6,13.0,2,118,"1.3, 14",7.5,1.3,14.0
UNKNOWN,ranking,comp-result_1229025_data.json,21,Fuel Efficiency (km/L),4,Car Engine Size (L),Weight (kg),OptionA,F,14,107,"6.0, 1900",4,6.0,1900.0,15,107,"5.5, 1900",5,5.5,1900.0
UNKNOWN,ranking,comp-result_1229025_data.json,22,Usage Time,10,Battery Capacity,Weight,OptionB,J,18,22,"3600.0, 240.0",10,3600.0,240.0,15,22,"4800.0, 200.0",13,4800.0,200.0
UNKNOWN,ranking,comp-result_1229025_data.json,23,Price,340000,House Size,Bedrooms,OptionA,F,16,15,"1800.0, 5",340000,1800.0,5.0,3,15,"2200.0, 2",400000,2200.0,2.0
UNKNOWN,ranking,comp-result_1229025_data.json,24,Energy Level,8,Age of Dog (years),Size (lbs),OptionA,F,15,159,"2.0, 12.0",8,2.0,12.0,2,159,"3.0, 15.0",6,3.0,15.0
