,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
2609,Car Horsepower,Car Weight,Car Speed,220.0,2000.0,110.0,270.0,2500.0,130.0
2610,Book Length,Book Rating,Book Enjoyment,300.0,4.5,8.0,400.0,4.2,9.0
2611,Book Length,Book Rating,Book Enjoyment,250.0,4.0,7.0,350.0,3.8,8.0
2612,Book Length,Book Rating,Book Enjoyment,200.0,4.7,8.0,300.0,4.4,9.0
2613,Book Length,Book Rating,Book Enjoyment,350.0,3.9,7.0,450.0,3.6,8.0
2614,Book Length,Book Rating,Book Enjoyment,280.0,4.6,8.0,380.0,4.3,9.0
2615,Book Length,Book Rating,Book Enjoyment,220.0,4.8,8.0,320.0,4.5,9.0
2616,Book Length,Book Rating,Book Enjoyment,180.0,4.9,8.0,280.0,4.6,9.0
2617,Book Length,Book Rating,Book Enjoyment,320.0,4.1,7.0,420.0,3.9,8.0
2618,Book Length,Book Rating,Book Enjoyment,260.0,4.7,8.0,360.0,4.4,9.0
2619,Book Length,Book Rating,Book Enjoyment,240.0,4.3,7.0,340.0,4.0,8.0
2620,Phone Battery Capacity,Phone Weight,Phone Usage Time,4000.0,180.0,12.0,5000.0,200.0,14.0
2621,Phone Battery Capacity,Phone Weight,Phone Usage Time,3500.0,170.0,10.0,4500.0,190.0,13.0
2622,Phone Battery Capacity,Phone Weight,Phone Usage Time,3000.0,160.0,9.0,4000.0,180.0,12.0
2623,Phone Battery Capacity,Phone Weight,Phone Usage Time,4500.0,210.0,13.0,5500.0,230.0,15.0
2624,Phone Battery Capacity,Phone Weight,Phone Usage Time,3800.0,190.0,11.0,4800.0,210.0,13.0
2625,Phone Battery Capacity,Phone Weight,Phone Usage Time,3200.0,175.0,10.0,4200.0,195.0,12.0
2626,Phone Battery Capacity,Phone Weight,Phone Usage Time,3600.0,185.0,11.0,4600.0,205.0,13.0
2627,Phone Battery Capacity,Phone Weight,Phone Usage Time,3900.0,195.0,12.0,4900.0,215.0,14.0
2628,Phone Battery Capacity,Phone Weight,Phone Usage Time,3100.0,165.0,9.0,4100.0,185.0,12.0
2629,Phone Battery Capacity,Phone Weight,Phone Usage Time,3700.0,180.0,11.0,4700.0,200.0,13.0
2630,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,100.0,3.0,7.0,120.0,4.0,8.0
2631,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,80.0,2.0,6.0,100.0,3.0,7.0
2632,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,90.0,2.5,6.0,110.0,3.5,7.0
2633,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,70.0,2.0,5.0,90.0,3.0,6.0
2634,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,110.0,3.5,7.0,130.0,4.5,8.0
2635,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,60.0,1.5,4.0,80.0,2.5,5.0
2636,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,120.0,4.0,7.0,140.0,5.0,8.0
2637,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,100.0,3.0,6.0,120.0,4.0,7.0
2638,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,85.0,2.5,5.0,105.0,3.5,6.0
2639,Coffee Caffeine Content,Coffee Price,Coffee Energy Boost,95.0,3.0,6.0,115.0,4.0,7.0
2640,Pizza Size,Pizza Toppings,Pizza Satisfaction,12.0,5.0,8.0,14.0,6.0,9.0
2641,Pizza Size,Pizza Toppings,Pizza Satisfaction,10.0,4.0,7.0,12.0,5.0,8.0
2642,Pizza Size,Pizza Toppings,Pizza Satisfaction,14.0,6.0,9.0,16.0,7.0,10.0
2643,Pizza Size,Pizza Toppings,Pizza Satisfaction,11.0,3.0,6.0,13.0,4.0,7.0
2644,Pizza Size,Pizza Toppings,Pizza Satisfaction,13.0,5.0,8.0,15.0,6.0,9.0
2645,Pizza Size,Pizza Toppings,Pizza Satisfaction,9.0,2.0,5.0,11.0,3.0,6.0
2646,Pizza Size,Pizza Toppings,Pizza Satisfaction,15.0,7.0,9.0,17.0,8.0,10.0
2647,Pizza Size,Pizza Toppings,Pizza Satisfaction,12.0,4.0,7.0,14.0,5.0,8.0
2648,Pizza Size,Pizza Toppings,Pizza Satisfaction,10.0,3.0,6.0,12.0,4.0,7.0
2649,Pizza Size,Pizza Toppings,Pizza Satisfaction,14.0,6.0,8.0,16.0,7.0,9.0
2650,Dog Weight,Dog Age,Dog Energy Level,30.0,2.0,7.0,40.0,3.0,6.0
2651,Dog Weight,Dog Age,Dog Energy Level,25.0,1.0,8.0,35.0,2.0,7.0
2652,Dog Weight,Dog Age,Dog Energy Level,35.0,3.0,6.0,45.0,4.0,5.0
2653,Dog Weight,Dog Age,Dog Energy Level,20.0,1.0,9.0,30.0,2.0,8.0
2654,Dog Weight,Dog Age,Dog Energy Level,40.0,4.0,5.0,50.0,5.0,4.0
2655,Dog Weight,Dog Age,Dog Energy Level,30.0,2.0,7.0,40.0,3.0,6.0
2656,Dog Weight,Dog Age,Dog Energy Level,25.0,1.0,8.0,35.0,2.0,7.0
2657,Dog Weight,Dog Age,Dog Energy Level,35.0,3.0,6.0,45.0,4.0,5.0
2658,Dog Weight,Dog Age,Dog Energy Level,20.0,1.0,9.0,30.0,2.0,8.0
2659,Dog Weight,Dog Age,Dog Energy Level,40.0,4.0,5.0,50.0,5.0,4.0
2660,Exercise Duration,Exercise Intensity,Exercise Burn,30.0,6.0,300.0,40.0,7.0,350.0
2661,Exercise Duration,Exercise Intensity,Exercise Burn,25.0,5.0,250.0,35.0,6.0,300.0
2662,Exercise Duration,Exercise Intensity,Exercise Burn,40.0,7.0,350.0,50.0,8.0,400.0
2663,Exercise Duration,Exercise Intensity,Exercise Burn,20.0,4.0,200.0,30.0,5.0,250.0
2664,Exercise Duration,Exercise Intensity,Exercise Burn,35.0,6.0,300.0,45.0,7.0,350.0
2665,Exercise Duration,Exercise Intensity,Exercise Burn,28.0,5.0,250.0,38.0,6.0,300.0
2666,Exercise Duration,Exercise Intensity,Exercise Burn,32.0,6.0,300.0,42.0,7.0,350.0
2667,Exercise Duration,Exercise Intensity,Exercise Burn,27.0,5.0,250.0,37.0,6.0,300.0
2668,Exercise Duration,Exercise Intensity,Exercise Burn,31.0,6.0,300.0,41.0,7.0,350.0
2669,Exercise Duration,Exercise Intensity,Exercise Burn,29.0,5.0,250.0,39.0,6.0,300.0
2670,Movie Length,Movie Rating,Movie Enjoyment,120.0,8.0,9.0,150.0,7.0,8.0
2671,Movie Length,Movie Rating,Movie Enjoyment,90.0,7.0,8.0,120.0,6.0,7.0
2672,Movie Length,Movie Rating,Movie Enjoyment,130.0,9.0,9.0,160.0,8.0,8.0
2673,Movie Length,Movie Rating,Movie Enjoyment,100.0,6.0,7.0,130.0,5.0,6.0
2674,Movie Length,Movie Rating,Movie Enjoyment,110.0,8.0,8.0,140.0,7.0,7.0
2675,Movie Length,Movie Rating,Movie Enjoyment,80.0,5.0,6.0,110.0,4.0,5.0
2676,Movie Length,Movie Rating,Movie Enjoyment,140.0,7.0,8.0,170.0,6.0,7.0
2677,Movie Length,Movie Rating,Movie Enjoyment,100.0,7.0,7.0,130.0,6.0,6.0
2678,Movie Length,Movie Rating,Movie Enjoyment,120.0,8.0,8.0,150.0,7.0,7.0
2679,Movie Length,Movie Rating,Movie Enjoyment,90.0,6.0,6.0,120.0,5.0,5.0
2680,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,20.0,4.5,8.0,30.0,4.0,7.0
2681,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,15.0,4.0,7.0,25.0,3.5,6.0
2682,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,25.0,4.7,8.0,35.0,4.2,7.0
2683,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,10.0,3.5,6.0,20.0,3.0,5.0
2684,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,30.0,4.3,7.0,40.0,3.8,6.0
2685,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,18.0,4.2,7.0,28.0,3.7,6.0
2686,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,22.0,4.6,8.0,32.0,4.1,7.0
2687,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,16.0,3.9,6.0,26.0,3.4,5.0
2688,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,24.0,4.4,7.0,34.0,3.9,6.0
2689,Restaurant Price,Restaurant Rating,Restaurant Satisfaction,12.0,3.7,5.0,22.0,3.2,4.0
2690,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,500.0,25.0,10.0,600.0,20.0,9.0
2691,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,450.0,30.0,11.0,550.0,25.0,10.0
2692,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,550.0,20.0,9.0,650.0,15.0,8.0
2693,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,400.0,35.0,12.0,500.0,30.0,11.0
2694,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,520.0,22.0,10.0,620.0,17.0,9.0
2695,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,480.0,28.0,11.0,580.0,23.0,10.0
2696,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,510.0,21.0,10.0,610.0,16.0,9.0
2697,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,430.0,32.0,12.0,530.0,27.0,11.0
2698,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,470.0,29.0,11.0,570.0,24.0,10.0
2699,Airplane Speed,Airplane Fuel Efficiency,Airplane Travel Time,530.0,23.0,10.0,630.0,18.0,9.0
2700,Book Thickness (cm),Number of Chapters,Reading Time (hours),3.0,15,10.0,2.0,20,7.0
2701,Book Thickness (cm),Number of Chapters,Reading Time (hours),4.0,12,12.0,3.0,18,9.0
2702,Book Thickness (cm),Number of Chapters,Reading Time (hours),5.0,10,14.0,4.0,16,10.0
2703,Book Thickness (cm),Number of Chapters,Reading Time (hours),6.0,14,16.0,5.0,12,12.0
2704,Book Thickness (cm),Number of Chapters,Reading Time (hours),7.0,16,18.0,6.0,10,14.0
2705,Book Thickness (cm),Number of Chapters,Reading Time (hours),8.0,18,20.0,7.0,12,16.0
2706,Book Thickness (cm),Number of Chapters,Reading Time (hours),9.0,20,22.0,8.0,14,18.0
2707,Book Thickness (cm),Number of Chapters,Reading Time (hours),10.0,22,24.0,9.0,16,20.0
2708,Book Thickness (cm),Number of Chapters,Reading Time (hours),11.0,24,26.0,10.0,18,22.0
2709,Book Thickness (cm),Number of Chapters,Reading Time (hours),12.0,26,28.0,11.0,20,24.0
2710,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),2.0,1200,12.0,3.0,1300,10.0
2711,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),2.5,1300,11.0,3.5,1400,9.0
2712,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),3.0,1400,10.0,4.0,1500,8.0
2713,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),3.5,1500,9.0,4.5,1600,7.0
2714,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),4.0,1600,8.0,5.0,1700,6.0
2715,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),4.5,1700,7.0,5.5,1800,5.0
2716,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),5.0,1800,6.0,6.0,1900,4.0
2717,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),5.5,1900,5.0,6.5,2000,3.0
2718,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),6.0,2000,4.0,7.0,2100,2.0
2719,Car Engine Size (L),Weight (kg),Fuel Efficiency (km/L),6.5,2100,3.0,7.5,2200,1.0
2720,Shoe Weight (g),Number of Pores,Comfort Rating,200.0,100,8.0,300.0,150,6.0
2721,Shoe Weight (g),Number of Pores,Comfort Rating,250.0,120,7.0,350.0,170,5.0
2722,Shoe Weight (g),Number of Pores,Comfort Rating,300.0,140,6.0,400.0,190,4.0
2723,Shoe Weight (g),Number of Pores,Comfort Rating,350.0,160,5.0,450.0,210,3.0
2724,Shoe Weight (g),Number of Pores,Comfort Rating,400.0,180,4.0,500.0,230,2.0
2725,Shoe Weight (g),Number of Pores,Comfort Rating,450.0,200,3.0,550.0,250,1.0
2726,Shoe Weight (g),Number of Pores,Comfort Rating,500.0,220,2.0,600.0,270,0.0
2727,Shoe Weight (g),Number of Pores,Comfort Rating,550.0,240,1.0,650.0,290,-1.0
2728,Shoe Weight (g),Number of Pores,Comfort Rating,600.0,260,0.0,700.0,310,-2.0
2729,Shoe Weight (g),Number of Pores,Comfort Rating,650.0,280,-1.0,750.0,330,-3.0
2730,Number of Calories,Protein Content (g),Satiety Rating,200.0,10,7.0,300.0,15,5.0
2731,Number of Calories,Protein Content (g),Satiety Rating,300.0,15,6.0,400.0,20,4.0
2732,Number of Calories,Protein Content (g),Satiety Rating,400.0,20,5.0,500.0,25,3.0
2733,Number of Calories,Protein Content (g),Satiety Rating,500.0,25,4.0,600.0,30,2.0
2734,Number of Calories,Protein Content (g),Satiety Rating,600.0,30,3.0,700.0,35,1.0
2735,Number of Calories,Protein Content (g),Satiety Rating,700.0,35,2.0,800.0,40,0.0
2736,Number of Calories,Protein Content (g),Satiety Rating,800.0,40,1.0,900.0,45,-1.0
2737,Number of Calories,Protein Content (g),Satiety Rating,900.0,45,0.0,1000.0,50,-2.0
2738,Number of Calories,Protein Content (g),Satiety Rating,1000.0,50,-1.0,1100.0,55,-3.0
2739,Number of Calories,Protein Content (g),Satiety Rating,1100.0,55,-2.0,1200.0,60,-4.0
2740,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),3000.0,5,12.0,4000.0,6,16.0
2741,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4000.0,6,14.0,5000.0,7,18.0
2742,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),5000.0,7,16.0,6000.0,8,20.0
2743,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),6000.0,8,18.0,7000.0,9,22.0
2744,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),7000.0,9,20.0,8000.0,10,24.0
2745,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),8000.0,10,22.0,9000.0,11,26.0
2746,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),9000.0,11,24.0,10000.0,12,28.0
2747,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),10000.0,12,26.0,11000.0,13,30.0
2748,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),11000.0,13,28.0,12000.0,14,32.0
2749,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),12000.0,14,30.0,13000.0,15,34.0
2750,Room Area (m²),Number of Windows,Noise Level (dB),20.0,2,50.0,30.0,3,55.0
2751,Room Area (m²),Number of Windows,Noise Level (dB),30.0,3,52.0,40.0,4,57.0
2752,Room Area (m²),Number of Windows,Noise Level (dB),40.0,4,54.0,50.0,5,59.0
2753,Room Area (m²),Number of Windows,Noise Level (dB),50.0,5,56.0,60.0,6,61.0
2754,Room Area (m²),Number of Windows,Noise Level (dB),60.0,6,58.0,70.0,7,63.0
2755,Room Area (m²),Number of Windows,Noise Level (dB),70.0,7,60.0,80.0,8,65.0
2756,Room Area (m²),Number of Windows,Noise Level (dB),80.0,8,62.0,90.0,9,67.0
2757,Room Area (m²),Number of Windows,Noise Level (dB),90.0,9,64.0,100.0,10,69.0
2758,Room Area (m²),Number of Windows,Noise Level (dB),100.0,10,66.0,110.0,11,71.0
2759,Room Area (m²),Number of Windows,Noise Level (dB),110.0,11,68.0,120.0,12,73.0
2760,Number of Layers,Fabric Weight (g/m²),Warmth Rating,2.0,100,5.0,3.0,150,4.0
2761,Number of Layers,Fabric Weight (g/m²),Warmth Rating,3.0,150,6.0,4.0,200,3.0
2762,Number of Layers,Fabric Weight (g/m²),Warmth Rating,4.0,200,7.0,5.0,250,2.0
2763,Number of Layers,Fabric Weight (g/m²),Warmth Rating,5.0,250,8.0,6.0,300,1.0
2764,Number of Layers,Fabric Weight (g/m²),Warmth Rating,6.0,300,9.0,7.0,350,0.0
2765,Number of Layers,Fabric Weight (g/m²),Warmth Rating,7.0,350,10.0,8.0,400,-1.0
2766,Number of Layers,Fabric Weight (g/m²),Warmth Rating,8.0,400,11.0,9.0,450,-2.0
2767,Number of Layers,Fabric Weight (g/m²),Warmth Rating,9.0,450,12.0,10.0,500,-3.0
2768,Number of Layers,Fabric Weight (g/m²),Warmth Rating,10.0,500,13.0,11.0,550,-4.0
2769,Number of Layers,Fabric Weight (g/m²),Warmth Rating,11.0,550,14.0,12.0,600,-5.0
2770,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),10.0,5,30.0,15.0,6,40.0
2771,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),15.0,6,35.0,20.0,7,45.0
2772,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),20.0,7,40.0,25.0,8,50.0
2773,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),25.0,8,45.0,30.0,9,55.0
2774,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),30.0,9,50.0,35.0,10,60.0
2775,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),35.0,10,55.0,40.0,11,65.0
2776,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),40.0,11,60.0,45.0,12,70.0
2777,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),45.0,12,65.0,50.0,13,75.0
2778,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),50.0,13,70.0,55.0,14,80.0
2779,Tree Height (m),Leaf Surface Area (m²),Shade Coverage (%),55.0,14,75.0,60.0,15,85.0
2780,Car Price ($),Engine Size (L),Resale Value (%),20000.0,2,60.0,30000.0,3,50.0
2781,Car Price ($),Engine Size (L),Resale Value (%),30000.0,3,55.0,40000.0,4,45.0
2782,Car Price ($),Engine Size (L),Resale Value (%),40000.0,4,50.0,50000.0,5,40.0
2783,Car Price ($),Engine Size (L),Resale Value (%),50000.0,5,45.0,60000.0,6,35.0
2784,Car Price ($),Engine Size (L),Resale Value (%),60000.0,6,40.0,70000.0,7,30.0
2785,Car Price ($),Engine Size (L),Resale Value (%),70000.0,7,35.0,80000.0,8,25.0
2786,Car Price ($),Engine Size (L),Resale Value (%),80000.0,8,30.0,90000.0,9,20.0
2787,Car Price ($),Engine Size (L),Resale Value (%),90000.0,9,25.0,100000.0,10,15.0
2788,Car Price ($),Engine Size (L),Resale Value (%),100000.0,10,20.0,110000.0,11,10.0
2789,Car Price ($),Engine Size (L),Resale Value (%),110000.0,11,15.0,120000.0,12,5.0
2790,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,5.0,80,6.0,7.0,90,7.0
2791,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,6.0,85,7.0,8.0,95,8.0
2792,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,7.0,90,8.0,9.0,100,9.0
2793,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,8.0,95,9.0,10.0,105,10.0
2794,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,9.0,100,10.0,11.0,110,11.0
2795,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,10.0,105,11.0,12.0,115,12.0
2796,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,11.0,110,12.0,13.0,120,13.0
2797,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,12.0,115,13.0,14.0,125,14.0
2798,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,13.0,120,14.0,15.0,130,15.0
2799,Tea Strength (scale 1-10),Water Temperature (°C),Taste Intensity,14.0,125,15.0,16.0,135,16.0
2800,Speed (mph),Weight (kg),Distance Traveled (miles),60.0,1000,500.0,50.0,1200,450.0
2801,Speed (mph),Weight (kg),Distance Traveled (miles),70.0,1100,630.0,65.0,1300,585.0
2802,Speed (mph),Weight (kg),Distance Traveled (miles),55.0,900,495.0,60.0,1000,500.0
2803,Speed (mph),Weight (kg),Distance Traveled (miles),65.0,1050,585.0,70.0,1200,630.0
2804,Speed (mph),Weight (kg),Distance Traveled (miles),50.0,800,400.0,55.0,900,495.0
2805,Speed (mph),Weight (kg),Distance Traveled (miles),75.0,1300,675.0,70.0,1400,630.0
2806,Speed (mph),Weight (kg),Distance Traveled (miles),60.0,1100,540.0,65.0,1200,585.0
2807,Speed (mph),Weight (kg),Distance Traveled (miles),55.0,1000,495.0,60.0,1100,540.0
2808,Speed (mph),Weight (kg),Distance Traveled (miles),65.0,1200,585.0,70.0,1300,630.0
2809,Speed (mph),Weight (kg),Distance Traveled (miles),50.0,900,450.0,55.0,1000,495.0
2810,Height (inches),Arm Span (inches),Jump Height (inches),72.0,70,24.0,70.0,72,22.0
2811,Height (inches),Arm Span (inches),Jump Height (inches),68.0,66,20.0,66.0,68,18.0
2812,Height (inches),Arm Span (inches),Jump Height (inches),70.0,68,22.0,72.0,70,24.0
2813,Height (inches),Arm Span (inches),Jump Height (inches),66.0,64,18.0,68.0,66,20.0
2814,Height (inches),Arm Span (inches),Jump Height (inches),74.0,72,26.0,72.0,74,24.0
2815,Height (inches),Arm Span (inches),Jump Height (inches),64.0,62,16.0,66.0,64,18.0
2816,Height (inches),Arm Span (inches),Jump Height (inches),68.0,66,20.0,70.0,68,22.0
2817,Height (inches),Arm Span (inches),Jump Height (inches),72.0,70,24.0,74.0,72,26.0
2818,Height (inches),Arm Span (inches),Jump Height (inches),66.0,64,18.0,68.0,66,20.0
2819,Height (inches),Arm Span (inches),Jump Height (inches),70.0,68,22.0,72.0,70,24.0
2820,Age (years),Weight (kg),Maximum Heart Rate (bpm),20.0,70,200.0,25.0,75,195.0
2821,Age (years),Weight (kg),Maximum Heart Rate (bpm),25.0,80,195.0,30.0,85,190.0
2822,Age (years),Weight (kg),Maximum Heart Rate (bpm),30.0,90,190.0,35.0,95,185.0
2823,Age (years),Weight (kg),Maximum Heart Rate (bpm),35.0,100,185.0,40.0,105,180.0
2824,Age (years),Weight (kg),Maximum Heart Rate (bpm),40.0,110,180.0,45.0,115,175.0
2825,Age (years),Weight (kg),Maximum Heart Rate (bpm),45.0,120,175.0,50.0,125,170.0
2826,Age (years),Weight (kg),Maximum Heart Rate (bpm),50.0,130,170.0,55.0,135,165.0
2827,Age (years),Weight (kg),Maximum Heart Rate (bpm),55.0,140,165.0,60.0,145,160.0
2828,Age (years),Weight (kg),Maximum Heart Rate (bpm),60.0,150,160.0,65.0,155,155.0
2829,Age (years),Weight (kg),Maximum Heart Rate (bpm),65.0,160,155.0,70.0,165,150.0
2830,Time Studied (hours),Distractions (number),Exam Score (%),3.0,2,80.0,4.0,3,85.0
2831,Time Studied (hours),Distractions (number),Exam Score (%),4.0,1,85.0,5.0,2,90.0
2832,Time Studied (hours),Distractions (number),Exam Score (%),5.0,0,90.0,6.0,1,95.0
2833,Time Studied (hours),Distractions (number),Exam Score (%),6.0,2,95.0,7.0,3,90.0
2834,Time Studied (hours),Distractions (number),Exam Score (%),7.0,1,95.0,8.0,2,93.0
2835,Time Studied (hours),Distractions (number),Exam Score (%),8.0,3,93.0,9.0,4,91.0
2836,Time Studied (hours),Distractions (number),Exam Score (%),9.0,2,91.0,10.0,3,89.0
2837,Time Studied (hours),Distractions (number),Exam Score (%),10.0,1,89.0,11.0,2,87.0
2838,Time Studied (hours),Distractions (number),Exam Score (%),11.0,3,87.0,12.0,4,85.0
2839,Time Studied (hours),Distractions (number),Exam Score (%),12.0,2,85.0,13.0,3,83.0
2840,Price ($),Weight (oz),Customer Rating (1-10),10.0,8,8.0,12.0,10,7.0
2841,Price ($),Weight (oz),Customer Rating (1-10),15.0,12,6.0,13.0,14,7.0
2842,Price ($),Weight (oz),Customer Rating (1-10),20.0,10,5.0,18.0,12,6.0
2843,Price ($),Weight (oz),Customer Rating (1-10),12.0,8,7.0,10.0,10,8.0
2844,Price ($),Weight (oz),Customer Rating (1-10),18.0,12,6.0,20.0,14,5.0
2845,Price ($),Weight (oz),Customer Rating (1-10),13.0,10,7.0,15.0,12,6.0
2846,Price ($),Weight (oz),Customer Rating (1-10),10.0,12,8.0,12.0,14,7.0
2847,Price ($),Weight (oz),Customer Rating (1-10),15.0,14,6.0,13.0,16,7.0
2848,Price ($),Weight (oz),Customer Rating (1-10),20.0,16,5.0,18.0,18,6.0
2849,Price ($),Weight (oz),Customer Rating (1-10),12.0,14,7.0,10.0,16,8.0
2850,Hours of Sleep,Screen Time (hours),Mood Score (1-10),8.0,2,9.0,7.0,3,8.0
2851,Hours of Sleep,Screen Time (hours),Mood Score (1-10),7.0,1,8.0,6.0,2,7.0
2852,Hours of Sleep,Screen Time (hours),Mood Score (1-10),6.0,3,7.0,5.0,4,6.0
2853,Hours of Sleep,Screen Time (hours),Mood Score (1-10),9.0,1,10.0,8.0,2,9.0
2854,Hours of Sleep,Screen Time (hours),Mood Score (1-10),5.0,4,6.0,4.0,5,5.0
2855,Hours of Sleep,Screen Time (hours),Mood Score (1-10),10.0,0,10.0,9.0,1,9.0
2856,Hours of Sleep,Screen Time (hours),Mood Score (1-10),8.0,3,8.0,7.0,4,7.0
2857,Hours of Sleep,Screen Time (hours),Mood Score (1-10),7.0,2,8.0,6.0,3,7.0
2858,Hours of Sleep,Screen Time (hours),Mood Score (1-10),6.0,1,7.0,5.0,2,6.0
2859,Hours of Sleep,Screen Time (hours),Mood Score (1-10),9.0,2,9.0,8.0,3,8.0
2860,Experience (years),Team Size,Project Success (%),5.0,3,80.0,6.0,4,85.0
2861,Experience (years),Team Size,Project Success (%),6.0,2,85.0,7.0,3,90.0
2862,Experience (years),Team Size,Project Success (%),7.0,4,90.0,8.0,5,95.0
2863,Experience (years),Team Size,Project Success (%),8.0,3,95.0,9.0,4,93.0
2864,Experience (years),Team Size,Project Success (%),9.0,5,93.0,10.0,6,91.0
2865,Experience (years),Team Size,Project Success (%),10.0,4,91.0,11.0,5,89.0
2866,Experience (years),Team Size,Project Success (%),11.0,6,89.0,12.0,7,87.0
2867,Experience (years),Team Size,Project Success (%),12.0,5,87.0,13.0,6,85.0
2868,Experience (years),Team Size,Project Success (%),13.0,7,85.0,14.0,8,83.0
2869,Experience (years),Team Size,Project Success (%),14.0,6,83.0,15.0,7,81.0
2870,Number of Calories,Sugar (g),Energy Boost (1-10),100.0,10,7.0,120.0,12,6.0
2871,Number of Calories,Sugar (g),Energy Boost (1-10),120.0,8,6.0,140.0,10,5.0
2872,Number of Calories,Sugar (g),Energy Boost (1-10),140.0,6,5.0,160.0,8,4.0
2873,Number of Calories,Sugar (g),Energy Boost (1-10),160.0,10,4.0,180.0,12,3.0
2874,Number of Calories,Sugar (g),Energy Boost (1-10),180.0,8,3.0,200.0,10,2.0
2875,Number of Calories,Sugar (g),Energy Boost (1-10),200.0,12,2.0,220.0,14,1.0
2876,Number of Calories,Sugar (g),Energy Boost (1-10),100.0,12,6.0,120.0,14,5.0
2877,Number of Calories,Sugar (g),Energy Boost (1-10),120.0,10,5.0,140.0,12,4.0
2878,Number of Calories,Sugar (g),Energy Boost (1-10),140.0,8,4.0,160.0,10,3.0
2879,Number of Calories,Sugar (g),Energy Boost (1-10),160.0,12,3.0,180.0,14,2.0
2880,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),5.0,20,6.0,6.0,25,7.0
