,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
2424,Problem 3: Phone Quality,Battery Capacity,User Rating,4000.0,7.0,8.0,3900.0,8.0,8.0
2425,Problem 3: Phone Quality,Battery Capacity,User Rating,4100.0,6.0,8.0,4000.0,7.0,8.0
2426,Problem 3: Phone Quality,Battery Capacity,User Rating,3700.0,8.0,9.0,3600.0,9.0,9.0
2427,Problem 3: Phone Quality,Battery Capacity,User Rating,3900.0,7.0,8.0,3800.0,8.0,8.0
2428,Problem 3: Phone Quality,Battery Capacity,User Rating,4300.0,5.0,8.0,4200.0,6.0,8.0
2429,Problem 3: Phone Quality,Battery Capacity,User Rating,3600.0,9.0,9.0,3500.0,10.0,9.0
2430,Problem 4: Exercise Benefit,Duration,Energy Burned,30.0,5.0,300.0,40.0,4.0,320.0
2431,Problem 4: Exercise Benefit,Duration,Energy Burned,45.0,3.0,360.0,35.0,4.0,340.0
2432,Problem 4: Exercise Benefit,Duration,Energy Burned,60.0,2.0,400.0,50.0,3.0,380.0
2433,Problem 4: Exercise Benefit,Duration,Energy Burned,30.0,6.0,320.0,40.0,5.0,340.0
2434,Problem 4: Exercise Benefit,Duration,Energy Burned,45.0,4.0,350.0,35.0,5.0,330.0
2435,Problem 4: Exercise Benefit,Duration,Energy Burned,60.0,3.0,380.0,50.0,4.0,360.0
2436,Problem 4: Exercise Benefit,Duration,Energy Burned,30.0,7.0,340.0,40.0,6.0,360.0
2437,Problem 4: Exercise Benefit,Duration,Energy Burned,45.0,5.0,370.0,35.0,6.0,350.0
2438,Problem 4: Exercise Benefit,Duration,Energy Burned,60.0,4.0,400.0,50.0,5.0,380.0
2439,Problem 4: Exercise Benefit,Duration,Energy Burned,30.0,8.0,360.0,40.0,7.0,380.0
2440,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,10.0,20.0,100.0,12.0,18.0,110.0
2441,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,15.0,15.0,120.0,13.0,17.0,115.0
2442,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,8.0,25.0,90.0,10.0,23.0,100.0
2443,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,12.0,18.0,110.0,14.0,16.0,115.0
2444,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,10.0,22.0,100.0,12.0,20.0,105.0
2445,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,14.0,16.0,115.0,16.0,14.0,120.0
2446,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,9.0,24.0,95.0,11.0,22.0,100.0
2447,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,13.0,17.0,115.0,15.0,15.0,120.0
2448,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,11.0,21.0,105.0,13.0,19.0,110.0
2449,Problem 5: Restaurant Popularity,Menu Variety,Number of Reviews,16.0,14.0,120.0,18.0,12.0,125.0
2450,Problem 6: Job Satisfaction,Salary,Work-Life Balance,80.0,5.0,7.0,90.0,4.0,7.0
2451,Problem 6: Job Satisfaction,Salary,Work-Life Balance,70.0,6.0,6.0,80.0,5.0,7.0
2452,Problem 6: Job Satisfaction,Salary,Work-Life Balance,90.0,4.0,7.0,100.0,3.0,7.0
2453,Problem 6: Job Satisfaction,Salary,Work-Life Balance,75.0,5.0,6.0,85.0,4.0,6.0
2454,Problem 6: Job Satisfaction,Salary,Work-Life Balance,85.0,3.0,6.0,95.0,2.0,6.0
2455,Problem 6: Job Satisfaction,Salary,Work-Life Balance,70.0,7.0,6.0,60.0,8.0,6.0
2456,Problem 6: Job Satisfaction,Salary,Work-Life Balance,90.0,5.0,7.0,80.0,6.0,7.0
2457,Problem 6: Job Satisfaction,Salary,Work-Life Balance,85.0,4.0,6.0,95.0,3.0,6.0
2458,Problem 6: Job Satisfaction,Salary,Work-Life Balance,75.0,6.0,6.0,65.0,7.0,6.0
2459,Problem 6: Job Satisfaction,Salary,Work-Life Balance,100.0,3.0,7.0,90.0,4.0,7.0
2460,Problem 7: Book Enjoyment,Length,Number of Chapters,200.0,10.0,8.0,220.0,9.0,8.0
2461,Problem 7: Book Enjoyment,Length,Number of Chapters,180.0,12.0,7.0,200.0,11.0,7.0
2462,Problem 7: Book Enjoyment,Length,Number of Chapters,250.0,8.0,8.0,230.0,9.0,8.0
2463,Problem 7: Book Enjoyment,Length,Number of Chapters,220.0,10.0,8.0,200.0,11.0,7.0
2464,Problem 7: Book Enjoyment,Length,Number of Chapters,240.0,9.0,8.0,220.0,10.0,8.0
2465,Problem 7: Book Enjoyment,Length,Number of Chapters,190.0,13.0,7.0,210.0,12.0,7.0
2466,Problem 7: Book Enjoyment,Length,Number of Chapters,230.0,10.0,8.0,210.0,11.0,7.0
2467,Problem 7: Book Enjoyment,Length,Number of Chapters,210.0,11.0,7.0,190.0,12.0,7.0
2468,Problem 7: Book Enjoyment,Length,Number of Chapters,260.0,8.0,8.0,240.0,9.0,8.0
2469,Problem 7: Book Enjoyment,Length,Number of Chapters,200.0,12.0,7.0,180.0,13.0,7.0
2470,Problem 8: Plant Health,Water Amount,Soil Quality,5.0,7.0,8.0,6.0,6.0,8.0
2471,Problem 8: Plant Health,Water Amount,Soil Quality,4.0,8.0,7.0,5.0,7.0,7.0
2472,Problem 8: Plant Health,Water Amount,Soil Quality,7.0,6.0,8.0,6.0,7.0,8.0
2473,Problem 8: Plant Health,Water Amount,Soil Quality,3.0,9.0,6.0,4.0,8.0,6.0
2474,Problem 8: Plant Health,Water Amount,Soil Quality,6.0,7.0,8.0,5.0,8.0,7.0
2475,Problem 8: Plant Health,Water Amount,Soil Quality,8.0,5.0,8.0,7.0,6.0,8.0
2476,Problem 8: Plant Health,Water Amount,Soil Quality,4.0,9.0,7.0,5.0,8.0,7.0
2477,Problem 8: Plant Health,Water Amount,Soil Quality,5.0,8.0,7.0,6.0,7.0,7.0
2478,Problem 8: Plant Health,Water Amount,Soil Quality,7.0,6.0,8.0,6.0,7.0,8.0
2479,Problem 8: Plant Health,Water Amount,Soil Quality,3.0,10.0,6.0,4.0,9.0,6.0
2480,Problem 9: Workout Effectiveness,Reps,Weight Lifted,10.0,5.0,8.0,12.0,4.0,8.0
2481,Problem 9: Workout Effectiveness,Reps,Weight Lifted,15.0,3.0,8.0,13.0,4.0,8.0
2482,Problem 9: Workout Effectiveness,Reps,Weight Lifted,8.0,6.0,7.0,10.0,5.0,7.0
2483,Problem 9: Workout Effectiveness,Reps,Weight Lifted,12.0,4.0,8.0,14.0,3.0,8.0
2484,Problem 9: Workout Effectiveness,Reps,Weight Lifted,10.0,5.0,7.0,12.0,4.0,7.0
2485,Problem 9: Workout Effectiveness,Reps,Weight Lifted,14.0,3.0,8.0,16.0,2.0,8.0
2486,Problem 9: Workout Effectiveness,Reps,Weight Lifted,9.0,6.0,7.0,11.0,5.0,7.0
2487,Problem 9: Workout Effectiveness,Reps,Weight Lifted,13.0,4.0,8.0,15.0,3.0,8.0
2488,Problem 9: Workout Effectiveness,Reps,Weight Lifted,11.0,5.0,7.0,13.0,4.0,7.0
2489,Problem 9: Workout Effectiveness,Reps,Weight Lifted,16.0,2.0,8.0,18.0,1.0,8.0
2490,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,120.0,20.0,8.0,110.0,22.0,8.0
2491,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,110.0,25.0,7.0,100.0,27.0,7.0
2492,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,130.0,18.0,8.0,120.0,20.0,8.0
2493,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,100.0,30.0,7.0,90.0,32.0,7.0
2494,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,125.0,19.0,8.0,115.0,21.0,8.0
2495,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,115.0,24.0,7.0,105.0,26.0,7.0
2496,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,135.0,17.0,8.0,125.0,19.0,8.0
2497,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,105.0,29.0,7.0,95.0,31.0,7.0
2498,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,120.0,21.0,8.0,110.0,23.0,8.0
2499,Problem 10: Movie Enjoyment,Runtime,Number of Scenes,110.0,26.0,7.0,100.0,28.0,7.0
2500,Number of pages,Author popularity,Book sales,200.0,5.0,10000.0,300.0,3.0,9000.0
2501,Number of pages,Author popularity,Book sales,250.0,6.0,12000.0,350.0,4.0,11000.0
2502,Number of pages,Author popularity,Book sales,180.0,8.0,14000.0,220.0,7.0,13000.0
2503,Number of pages,Author popularity,Book sales,300.0,4.0,10000.0,350.0,5.0,11000.0
2504,Number of pages,Author popularity,Book sales,220.0,7.0,13000.0,280.0,6.0,12000.0
2505,Number of pages,Author popularity,Book sales,270.0,5.0,11000.0,320.0,6.0,12000.0
2506,Number of pages,Author popularity,Book sales,240.0,6.0,12000.0,290.0,5.0,11000.0
2507,Number of pages,Author popularity,Book sales,210.0,7.0,13000.0,260.0,6.0,12000.0
2508,Number of pages,Author popularity,Book sales,230.0,5.0,10000.0,280.0,7.0,12000.0
2509,Number of pages,Author popularity,Book sales,260.0,6.0,12000.0,310.0,5.0,11000.0
2510,Distance from city center,Room size,Apartment price,2.0,40.0,1200.0,3.0,50.0,1300.0
2511,Distance from city center,Room size,Apartment price,4.0,60.0,1500.0,3.0,70.0,1600.0
2512,Distance from city center,Room size,Apartment price,1.0,30.0,1000.0,2.0,40.0,1100.0
2513,Distance from city center,Room size,Apartment price,3.0,50.0,1400.0,4.0,60.0,1500.0
2514,Distance from city center,Room size,Apartment price,5.0,70.0,1700.0,4.0,80.0,1800.0
2515,Distance from city center,Room size,Apartment price,2.0,40.0,1300.0,1.0,50.0,1400.0
2516,Distance from city center,Room size,Apartment price,4.0,60.0,1600.0,5.0,70.0,1700.0
2517,Distance from city center,Room size,Apartment price,3.0,50.0,1400.0,2.0,60.0,1500.0
2518,Distance from city center,Room size,Apartment price,2.0,40.0,1300.0,3.0,50.0,1400.0
2519,Distance from city center,Room size,Apartment price,1.0,30.0,1100.0,2.0,40.0,1200.0
2520,Engine size (L),Weight (kg),Car fuel efficiency,2.0,1200.0,18.0,2.5,1300.0,16.0
2521,Engine size (L),Weight (kg),Car fuel efficiency,1.6,1100.0,20.0,2.0,1200.0,18.0
2522,Engine size (L),Weight (kg),Car fuel efficiency,3.0,1400.0,15.0,2.5,1300.0,16.0
2523,Engine size (L),Weight (kg),Car fuel efficiency,2.2,1250.0,17.0,2.8,1350.0,15.0
2524,Engine size (L),Weight (kg),Car fuel efficiency,1.8,1150.0,19.0,2.2,1250.0,17.0
2525,Engine size (L),Weight (kg),Car fuel efficiency,2.5,1300.0,16.0,3.0,1400.0,15.0
2526,Engine size (L),Weight (kg),Car fuel efficiency,2.0,1200.0,18.0,2.5,1300.0,16.0
2527,Engine size (L),Weight (kg),Car fuel efficiency,1.6,1100.0,20.0,2.0,1200.0,18.0
2528,Engine size (L),Weight (kg),Car fuel efficiency,2.2,1250.0,17.0,2.8,1350.0,15.0
2529,Engine size (L),Weight (kg),Car fuel efficiency,1.8,1150.0,19.0,2.2,1250.0,17.0
2530,Minutes of exercise,Protein intake,Muscle gain,30.0,20.0,1.2,40.0,15.0,1.0
2531,Minutes of exercise,Protein intake,Muscle gain,45.0,25.0,1.5,35.0,30.0,1.6
2532,Minutes of exercise,Protein intake,Muscle gain,20.0,10.0,0.8,30.0,15.0,1.2
2533,Minutes of exercise,Protein intake,Muscle gain,50.0,30.0,1.7,40.0,25.0,1.6
2534,Minutes of exercise,Protein intake,Muscle gain,35.0,20.0,1.3,45.0,25.0,1.5
2535,Minutes of exercise,Protein intake,Muscle gain,25.0,15.0,1.0,35.0,20.0,1.3
2536,Minutes of exercise,Protein intake,Muscle gain,40.0,25.0,1.6,50.0,30.0,1.7
2537,Minutes of exercise,Protein intake,Muscle gain,30.0,20.0,1.2,40.0,15.0,1.0
2538,Minutes of exercise,Protein intake,Muscle gain,25.0,15.0,1.0,35.0,20.0,1.3
2539,Minutes of exercise,Protein intake,Muscle gain,45.0,25.0,1.5,55.0,30.0,1.6
2540,Screen size (inches),Battery life (hours),Phone satisfaction,6.1,18.0,8.0,6.5,16.0,7.0
2541,Screen size (inches),Battery life (hours),Phone satisfaction,5.8,20.0,9.0,6.2,18.0,8.0
2542,Screen size (inches),Battery life (hours),Phone satisfaction,6.5,16.0,7.0,6.9,14.0,6.0
2543,Screen size (inches),Battery life (hours),Phone satisfaction,6.2,18.0,8.0,6.6,16.0,7.0
2544,Screen size (inches),Battery life (hours),Phone satisfaction,5.5,22.0,10.0,6.0,20.0,9.0
2545,Screen size (inches),Battery life (hours),Phone satisfaction,6.0,20.0,9.0,6.4,18.0,8.0
2546,Screen size (inches),Battery life (hours),Phone satisfaction,6.3,17.0,7.5,6.7,15.0,7.0
2547,Screen size (inches),Battery life (hours),Phone satisfaction,5.9,19.0,8.5,6.3,17.0,7.5
2548,Screen size (inches),Battery life (hours),Phone satisfaction,6.4,18.0,8.0,6.8,16.0,7.0
2549,Screen size (inches),Battery life (hours),Phone satisfaction,5.7,21.0,9.5,6.1,19.0,8.5
2550,Temperature (°C),Humidity (%),Comfort level,25.0,40.0,7.0,27.0,35.0,6.0
2551,Temperature (°C),Humidity (%),Comfort level,22.0,50.0,8.0,24.0,45.0,7.0
2552,Temperature (°C),Humidity (%),Comfort level,28.0,30.0,6.0,30.0,25.0,5.0
2553,Temperature (°C),Humidity (%),Comfort level,24.0,45.0,7.0,26.0,40.0,6.0
2554,Temperature (°C),Humidity (%),Comfort level,26.0,55.0,8.0,28.0,50.0,7.0
2555,Temperature (°C),Humidity (%),Comfort level,23.0,60.0,9.0,25.0,55.0,8.0
2556,Temperature (°C),Humidity (%),Comfort level,27.0,40.0,6.0,29.0,35.0,5.0
2557,Temperature (°C),Humidity (%),Comfort level,24.0,50.0,7.0,26.0,45.0,6.0
2558,Temperature (°C),Humidity (%),Comfort level,25.0,45.0,7.0,27.0,40.0,6.0
2559,Temperature (°C),Humidity (%),Comfort level,22.0,55.0,8.0,24.0,50.0,7.0
2560,Number of bedrooms,Distance from school (km),House price,3.0,2.0,300000.0,4.0,3.0,280000.0
2561,Number of bedrooms,Distance from school (km),House price,4.0,1.0,350000.0,3.0,2.0,300000.0
2562,Number of bedrooms,Distance from school (km),House price,2.0,3.0,250000.0,3.0,4.0,230000.0
2563,Number of bedrooms,Distance from school (km),House price,3.0,1.0,320000.0,4.0,2.0,310000.0
2564,Number of bedrooms,Distance from school (km),House price,4.0,2.0,310000.0,5.0,3.0,300000.0
2565,Number of bedrooms,Distance from school (km),House price,3.0,2.0,300000.0,4.0,3.0,280000.0
2566,Number of bedrooms,Distance from school (km),House price,2.0,1.0,270000.0,3.0,2.0,260000.0
2567,Number of bedrooms,Distance from school (km),House price,4.0,1.0,340000.0,3.0,2.0,300000.0
2568,Number of bedrooms,Distance from school (km),House price,3.0,3.0,280000.0,4.0,4.0,270000.0
2569,Number of bedrooms,Distance from school (km),House price,2.0,2.0,260000.0,3.0,3.0,250000.0
2570,Distance to airport (km),Room count,Hotel price,5.0,2.0,120.0,6.0,3.0,130.0
2571,Distance to airport (km),Room count,Hotel price,3.0,3.0,140.0,4.0,4.0,150.0
2572,Distance to airport (km),Room count,Hotel price,7.0,1.0,100.0,6.0,2.0,110.0
2573,Distance to airport (km),Room count,Hotel price,4.0,4.0,150.0,5.0,5.0,160.0
2574,Distance to airport (km),Room count,Hotel price,6.0,2.0,130.0,5.0,3.0,140.0
2575,Distance to airport (km),Room count,Hotel price,2.0,3.0,140.0,3.0,4.0,150.0
2576,Distance to airport (km),Room count,Hotel price,5.0,2.0,120.0,6.0,3.0,130.0
2577,Distance to airport (km),Room count,Hotel price,4.0,4.0,150.0,5.0,5.0,160.0
2578,Distance to airport (km),Room count,Hotel price,3.0,3.0,140.0,4.0,4.0,150.0
2579,Distance to airport (km),Room count,Hotel price,6.0,2.0,130.0,5.0,3.0,140.0
2580,Hours of study,Previous score,Exam score,5.0,60.0,70.0,6.0,55.0,72.0
2581,Hours of study,Previous score,Exam score,4.0,70.0,75.0,5.0,65.0,76.0
2582,Hours of study,Previous score,Exam score,6.0,50.0,65.0,7.0,45.0,67.0
2583,Hours of study,Previous score,Exam score,5.0,65.0,72.0,6.0,60.0,73.0
2584,Hours of study,Previous score,Exam score,4.0,55.0,63.0,5.0,50.0,64.0
2585,Hours of study,Previous score,Exam score,6.0,70.0,78.0,7.0,65.0,79.0
2586,Hours of study,Previous score,Exam score,5.0,60.0,70.0,6.0,55.0,72.0
2587,Hours of study,Previous score,Exam score,4.0,70.0,75.0,5.0,65.0,76.0
2588,Hours of study,Previous score,Exam score,6.0,50.0,65.0,7.0,45.0,67.0
2589,Hours of study,Previous score,Exam score,5.0,65.0,72.0,6.0,60.0,73.0
2590,Number of ingredients,Prep time (minutes),Recipe difficulty,5.0,15.0,6.0,6.0,20.0,7.0
2591,Number of ingredients,Prep time (minutes),Recipe difficulty,4.0,10.0,5.0,5.0,15.0,6.0
2592,Number of ingredients,Prep time (minutes),Recipe difficulty,7.0,25.0,8.0,6.0,20.0,7.0
2593,Number of ingredients,Prep time (minutes),Recipe difficulty,6.0,20.0,7.0,7.0,25.0,8.0
2594,Number of ingredients,Prep time (minutes),Recipe difficulty,3.0,8.0,4.0,4.0,12.0,5.0
2595,Number of ingredients,Prep time (minutes),Recipe difficulty,5.0,15.0,6.0,6.0,20.0,7.0
2596,Number of ingredients,Prep time (minutes),Recipe difficulty,6.0,18.0,6.5,7.0,22.0,7.5
2597,Number of ingredients,Prep time (minutes),Recipe difficulty,4.0,12.0,5.0,5.0,16.0,6.0
2598,Number of ingredients,Prep time (minutes),Recipe difficulty,7.0,25.0,8.0,8.0,30.0,9.0
2599,Number of ingredients,Prep time (minutes),Recipe difficulty,5.0,14.0,5.5,6.0,18.0,6.5
2600,Car Engine Size,Horsepower,Speed,2.0,150.0,120.0,2.5,180.0,140.0
2601,Car Engine Size,Horsepower,Speed,1.6,120.0,100.0,1.8,140.0,115.0
2602,Car Engine Size,Horsepower,Speed,3.0,200.0,160.0,3.2,190.0,165.0
2603,Car Engine Size,Horsepower,Speed,1.4,100.0,90.0,1.5,110.0,100.0
2604,Car Engine Size,Horsepower,Speed,2.2,170.0,135.0,2.0,160.0,125.0
2605,Car Engine Size,Horsepower,Speed,1.8,130.0,110.0,1.6,125.0,105.0
2606,Car Engine Size,Horsepower,Speed,2.4,190.0,145.0,2.6,180.0,150.0
2607,Car Engine Size,Horsepower,Speed,2.0,160.0,130.0,1.9,150.0,120.0
2608,Car Engine Size,Horsepower,Speed,2.8,220.0,180.0,3.0,210.0,185.0
2609,Car Engine Size,Horsepower,Speed,1.2,90.0,80.0,1.3,100.0,90.0
2610,Phone RAM,Screen Size,Battery Life,4.0,6.0,20.0,6.0,5.8,25.0
2611,Phone RAM,Screen Size,Battery Life,6.0,6.5,28.0,4.0,6.4,22.0
2612,Phone RAM,Screen Size,Battery Life,8.0,6.7,35.0,6.0,6.6,30.0
2613,Phone RAM,Screen Size,Battery Life,4.0,5.5,18.0,6.0,5.7,24.0
2614,Phone RAM,Screen Size,Battery Life,6.0,6.3,26.0,8.0,6.2,32.0
2615,Phone RAM,Screen Size,Battery Life,2.0,5.8,15.0,4.0,6.0,20.0
2616,Phone RAM,Screen Size,Battery Life,8.0,6.8,38.0,6.0,6.7,33.0
2617,Phone RAM,Screen Size,Battery Life,4.0,6.2,22.0,6.0,6.3,27.0
2618,Phone RAM,Screen Size,Battery Life,6.0,6.6,30.0,4.0,6.5,24.0
2619,Phone RAM,Screen Size,Battery Life,8.0,6.9,40.0,6.0,6.8,35.0
2620,Book Length,Author Fame,Popularity,300.0,5.0,60.0,400.0,4.0,65.0
2621,Book Length,Author Fame,Popularity,500.0,7.0,80.0,600.0,6.0,85.0
2622,Book Length,Author Fame,Popularity,400.0,6.0,70.0,500.0,7.0,75.0
2623,Book Length,Author Fame,Popularity,200.0,4.0,50.0,300.0,5.0,55.0
2624,Book Length,Author Fame,Popularity,600.0,8.0,90.0,500.0,9.0,95.0
2625,Book Length,Author Fame,Popularity,300.0,3.0,55.0,400.0,4.0,60.0
2626,Book Length,Author Fame,Popularity,500.0,9.0,85.0,600.0,8.0,90.0
2627,Book Length,Author Fame,Popularity,400.0,5.0,65.0,500.0,6.0,70.0
2628,Book Length,Author Fame,Popularity,300.0,6.0,60.0,400.0,5.0,65.0
2629,Book Length,Author Fame,Popularity,500.0,7.0,75.0,600.0,6.0,80.0
2630,Shoe Weight,Brand Reputation,Comfort,200.0,4.0,70.0,250.0,5.0,75.0
2631,Shoe Weight,Brand Reputation,Comfort,180.0,3.0,65.0,200.0,4.0,70.0
2632,Shoe Weight,Brand Reputation,Comfort,220.0,5.0,75.0,230.0,6.0,80.0
2633,Shoe Weight,Brand Reputation,Comfort,160.0,2.0,60.0,180.0,3.0,65.0
2634,Shoe Weight,Brand Reputation,Comfort,240.0,6.0,80.0,250.0,7.0,85.0
2635,Shoe Weight,Brand Reputation,Comfort,190.0,4.0,70.0,210.0,5.0,75.0
2636,Shoe Weight,Brand Reputation,Comfort,210.0,5.0,75.0,220.0,6.0,80.0
2637,Shoe Weight,Brand Reputation,Comfort,170.0,3.0,65.0,190.0,4.0,70.0
2638,Shoe Weight,Brand Reputation,Comfort,230.0,6.0,80.0,240.0,7.0,85.0
2639,Shoe Weight,Brand Reputation,Comfort,150.0,2.0,60.0,170.0,3.0,65.0
2640,Room Size,Window Count,Lighting,20.0,2.0,60.0,25.0,3.0,70.0
2641,Room Size,Window Count,Lighting,15.0,1.0,50.0,20.0,2.0,60.0
2642,Room Size,Window Count,Lighting,30.0,4.0,80.0,35.0,3.0,85.0
2643,Room Size,Window Count,Lighting,18.0,2.0,65.0,22.0,3.0,75.0
2644,Room Size,Window Count,Lighting,25.0,3.0,75.0,30.0,4.0,85.0
2645,Room Size,Window Count,Lighting,10.0,1.0,50.0,15.0,2.0,60.0
2646,Room Size,Window Count,Lighting,35.0,5.0,90.0,40.0,4.0,95.0
2647,Room Size,Window Count,Lighting,22.0,3.0,75.0,25.0,4.0,80.0
2648,Room Size,Window Count,Lighting,17.0,2.0,65.0,20.0,3.0,70.0
2649,Room Size,Window Count,Lighting,30.0,4.0,85.0,35.0,5.0,90.0
2650,Phone Battery Capacity,Screen Brightness,Battery Duration,3000.0,400.0,12.0,4000.0,350.0,14.0
2651,Phone Battery Capacity,Screen Brightness,Battery Duration,2500.0,300.0,10.0,3000.0,400.0,12.0
2652,Phone Battery Capacity,Screen Brightness,Battery Duration,4000.0,500.0,16.0,5000.0,450.0,18.0
2653,Phone Battery Capacity,Screen Brightness,Battery Duration,3500.0,450.0,15.0,4000.0,500.0,17.0
2654,Phone Battery Capacity,Screen Brightness,Battery Duration,2000.0,250.0,8.0,2500.0,300.0,10.0
2655,Phone Battery Capacity,Screen Brightness,Battery Duration,4500.0,600.0,19.0,5000.0,550.0,21.0
2656,Phone Battery Capacity,Screen Brightness,Battery Duration,3000.0,400.0,13.0,3500.0,450.0,15.0
2657,Phone Battery Capacity,Screen Brightness,Battery Duration,2500.0,350.0,11.0,3000.0,400.0,13.0
2658,Phone Battery Capacity,Screen Brightness,Battery Duration,3500.0,500.0,17.0,4000.0,550.0,19.0
2659,Phone Battery Capacity,Screen Brightness,Battery Duration,2000.0,300.0,9.0,2500.0,350.0,11.0
2660,Coffee Bean Size,Bean Roast,Flavor Strength,5.0,2.0,7.0,6.0,3.0,8.0
2661,Coffee Bean Size,Bean Roast,Flavor Strength,4.0,1.0,6.0,5.0,2.0,7.0
2662,Coffee Bean Size,Bean Roast,Flavor Strength,6.0,4.0,9.0,7.0,3.0,10.0
2663,Coffee Bean Size,Bean Roast,Flavor Strength,3.0,1.0,5.0,4.0,2.0,6.0
2664,Coffee Bean Size,Bean Roast,Flavor Strength,7.0,5.0,10.0,6.0,4.0,9.0
2665,Coffee Bean Size,Bean Roast,Flavor Strength,5.0,2.0,7.0,6.0,1.0,6.0
2666,Coffee Bean Size,Bean Roast,Flavor Strength,6.0,3.0,8.0,7.0,4.0,9.0
2667,Coffee Bean Size,Bean Roast,Flavor Strength,4.0,1.0,5.0,5.0,2.0,6.0
2668,Coffee Bean Size,Bean Roast,Flavor Strength,7.0,4.0,9.0,6.0,3.0,8.0
2669,Coffee Bean Size,Bean Roast,Flavor Strength,5.0,2.0,7.0,6.0,3.0,8.0
2670,Plant Leaf Size,Plant Height,Growth Rate,10.0,50.0,3.0,12.0,60.0,4.0
2671,Plant Leaf Size,Plant Height,Growth Rate,8.0,40.0,2.0,10.0,50.0,3.0
2672,Plant Leaf Size,Plant Height,Growth Rate,14.0,70.0,5.0,16.0,80.0,6.0
2673,Plant Leaf Size,Plant Height,Growth Rate,6.0,30.0,1.0,8.0,40.0,2.0
2674,Plant Leaf Size,Plant Height,Growth Rate,12.0,60.0,4.0,14.0,70.0,5.0
2675,Plant Leaf Size,Plant Height,Growth Rate,10.0,50.0,3.0,12.0,60.0,4.0
2676,Plant Leaf Size,Plant Height,Growth Rate,16.0,80.0,6.0,18.0,90.0,7.0
2677,Plant Leaf Size,Plant Height,Growth Rate,8.0,40.0,2.0,10.0,50.0,3.0
2678,Plant Leaf Size,Plant Height,Growth Rate,14.0,70.0,5.0,16.0,80.0,6.0
2679,Plant Leaf Size,Plant Height,Growth Rate,6.0,30.0,1.0,8.0,40.0,2.0
2680,TV Screen Size,TV Brightness,Picture Quality,55.0,400.0,8.0,65.0,450.0,9.0
2681,TV Screen Size,TV Brightness,Picture Quality,43.0,300.0,6.0,55.0,350.0,7.0
2682,TV Screen Size,TV Brightness,Picture Quality,65.0,500.0,10.0,75.0,550.0,11.0
2683,TV Screen Size,TV Brightness,Picture Quality,32.0,200.0,4.0,43.0,250.0,5.0
2684,TV Screen Size,TV Brightness,Picture Quality,55.0,450.0,8.0,65.0,500.0,9.0
2685,TV Screen Size,TV Brightness,Picture Quality,43.0,350.0,6.0,55.0,400.0,7.0
2686,TV Screen Size,TV Brightness,Picture Quality,65.0,550.0,10.0,75.0,600.0,11.0
2687,TV Screen Size,TV Brightness,Picture Quality,32.0,250.0,4.0,43.0,300.0,5.0
2688,TV Screen Size,TV Brightness,Picture Quality,55.0,400.0,8.0,65.0,450.0,9.0
2689,TV Screen Size,TV Brightness,Picture Quality,43.0,300.0,6.0,55.0,350.0,7.0
2690,Dog Size,Playfulness,Trainability,30.0,7.0,6.0,40.0,6.0,7.0
2691,Dog Size,Playfulness,Trainability,20.0,5.0,4.0,30.0,7.0,6.0
2692,Dog Size,Playfulness,Trainability,50.0,8.0,8.0,60.0,7.0,9.0
2693,Dog Size,Playfulness,Trainability,10.0,3.0,2.0,20.0,5.0,4.0
2694,Dog Size,Playfulness,Trainability,40.0,6.0,7.0,50.0,8.0,8.0
2695,Dog Size,Playfulness,Trainability,30.0,7.0,6.0,40.0,6.0,7.0
2696,Dog Size,Playfulness,Trainability,60.0,9.0,9.0,70.0,8.0,10.0
2697,Dog Size,Playfulness,Trainability,20.0,5.0,4.0,30.0,7.0,6.0
2698,Dog Size,Playfulness,Trainability,50.0,8.0,8.0,60.0,7.0,9.0
2699,Dog Size,Playfulness,Trainability,10.0,3.0,2.0,20.0,5.0,4.0
2700,Engine size,Curb weight,Fuel efficiency,2.0,1500.0,25.0,2.5,1400.0,22.0
2701,Engine size,Curb weight,Fuel efficiency,1.8,1600.0,24.0,2.2,1300.0,23.0
2702,Engine size,Curb weight,Fuel efficiency,3.0,1400.0,20.0,2.0,1500.0,25.0
