prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking_A,comp-result_1248477_data.json,25,Race Finish Time (minutes),,Runner Speed (mph),Runner Weight (lbs),OptionB,J,4,21,"6.0, 150.0",20,6.0,150.0,14,21,"6.5, 155.0",19.5,6.5,155.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,26,Time to Destination (hours),,Car Speed (mph),Fuel Efficiency (mpg),OptionB,J,11,18,"65.0, 28.0",1.8,65.0,28.0,4,18,"50.0, 30.0",2.5,50.0,30.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,27,Muscle gain,,Exercise intensity,Water intake,OptionB,J,15,48,"5.0, 3",75,5.0,3.0,16,48,"6.0, 4",70,6.0,4.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,28,House Price,,House Square Feet,House Age,OptionB,J,8,5,"1400.0, 25",250000,1400.0,25.0,1,5,"2000.0, 10",350000,2000.0,10.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,29,Health index,,Age,Exercise hours,OptionB,J,12,45,"50.0, 1",80,50.0,1.0,4,45,"45.0, 2",75,45.0,2.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,30,Market value,,House size,House floors,OptionB,J,15,33,"210.0, 2.0",310,210.0,2.0,8,33,"230.0, 3.0",330,230.0,3.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,31,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,8,20,"4.0, 130.0",9,4.0,130.0,12,20,"1.5, 165.0",6.5,1.5,165.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,32,School Success,,Student Study Time,Student Sleep Hours,OptionA,F,6,22,"6.0, 6",85,6.0,6.0,10,22,"8.0, 4",95,8.0,4.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,33,Quality,,Price,Size,OptionB,J,7,14,"90.0, 3.0",87,90.0,3.0,5,14,"130.0, 7.0",70,130.0,7.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,34,Shadow coverage,,Tree height,Tree thickness,OptionB,J,10,29,"7.0, 4.0",65,7.0,4.0,7,29,"15.0, 2.0",85,15.0,2.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,35,Student Exam Score,,Student Study Hours,Student Distractions,OptionA,F,17,4,"18.0, 1",93,18.0,1.0,13,4,"2.0, 7",70,2.0,7.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,36,Weight loss,,Exercise intensity,Exercise duration,OptionA,F,8,31,"7.0, 40.0",4,7.0,40.0,7,31,"9.0, 30.0",5,9.0,30.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,37,Enjoyment,,Book pages,Author fame,OptionA,F,10,46,"580.0, 5",95,580.0,5.0,9,46,"600.0, 4",90,600.0,4.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,38,Comfort Rating,,Shoe Weight,Brand Popularity,OptionB,J,8,17,"230.0, 8.0",7.6,230.0,8.0,1,17,"200.0, 8.0",8,200.0,8.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,39,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionB,J,12,27,"8.0, 60",7,8.0,60.0,20,27,"7.0, 100",6,7.0,100.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,40,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionB,J,1,3,"9.0, 6",8,9.0,6.0,8,3,"8.0, 7",9,8.0,7.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,41,Exam points,,Time spent studying (hours),Number of breaks (times),OptionB,J,8,50,"1.0, 2",65,1.0,2.0,13,50,"5.0, 2",92,5.0,2.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,42,Price,,House Size,Bedrooms,OptionA,F,7,10,"2400.0, 3",450000,2400.0,3.0,1,10,"2000.0, 3",350000,2000.0,3.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,43,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionB,J,12,25,"1700.0, 1300",12,1700.0,1300.0,15,25,"1650.0, 1270",13,1650.0,1270.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,44,Phone Performance Score,,Phone Processor Speed,Phone Battery Capacity,OptionA,F,18,6,"5.0, 2500",9.6,5.0,2500.0,8,6,"2.5, 5500",8.2,2.5,5500.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,45,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionA,F,16,23,"26.0, 380",13,26.0,380.0,20,23,"30.0, 360",11,30.0,360.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,46,Cooking Time (minutes),,Number of Ingredients,Prep Time (minutes),OptionB,J,11,16,"4.0, 8.0",14,4.0,8.0,16,16,"12.0, 25.0",10,12.0,25.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,47,Restaurant Rating,,Restaurant Menu Variety,Restaurant Wait Time,OptionA,F,19,7,"100.0, 0",5.4,100.0,0.0,5,7,"70.0, 5",4.8,70.0,5.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,48,Test Score,,Student Study Time,Student Distractions,OptionA,F,15,38,"1.0, 4.0",70,1.0,4.0,3,38,"1.0, 4.0",70,1.0,4.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,49,Deliciousness,,Cooking Time,Ingredients,OptionB,J,3,34,"20.0, 6",8,20.0,6.0,2,34,"45.0, 4",6,45.0,4.0
UNKNOWN,ranking_A,comp-result_1248477_data.json,50,Rent (per month),,Distance from center (km),Size (m²),OptionA,F,12,26,"5.0, 80",1300,5.0,80.0,17,26,"2.0, 40",1400,2.0,40.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,1,Heart rate,,Age,Exercise hours,OptionA,F,18,43,"40.0, 4",70,40.0,4.0,6,43,"35.0, 4",65,35.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,2,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionA,F,1,27,"7.0, 100",6,7.0,100.0,13,27,"10.0, 30",10,10.0,30.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,3,Restaurant Rating,,Restaurant Menu Variety,Restaurant Wait Time,OptionA,F,17,7,"90.0, 0",5.2,90.0,0.0,10,7,"20.0, 35",3.4,20.0,35.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,4,Fatigue (1-10),,Exercise Duration (min),Rest Time (min),OptionA,F,7,2,"50.0, 10",7,50.0,10.0,13,2,"45.0, 10",6,45.0,10.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,5,Comfort Rating,,Shoe Weight,Brand Popularity,OptionA,F,11,17,"230.0, 9.0",7.9,230.0,9.0,2,17,"250.0, 9.0",7.5,250.0,9.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,6,Exercise Burned Calories,,Exercise Intensity,Exercise Duration,OptionB,J,12,9,"3.0, 80",210,3.0,80.0,2,9,"6.0, 40",280,6.0,40.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,7,Weight loss,,Exercise intensity,Exercise duration,OptionA,F,2,31,"6.0, 40.0",4,6.0,40.0,1,31,"8.0, 30.0",5,8.0,30.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,8,Coffee Rating,,Coffee Amount,Sugar Amount,OptionB,J,11,13,"3.0, 2",6,3.0,2.0,2,13,"4.0, 2",6.5,4.0,2.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,9,Comfort,,Age,Size,OptionB,J,7,35,"8.0, 30",5,8.0,30.0,16,35,"3.0, 25",8,3.0,25.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,10,Exam Score,,Student Study Time,Time Spent on Social Media,OptionA,F,7,44,"7.0, 2",92,7.0,2.0,14,44,"3.0, 3",75,3.0,3.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,11,Enjoyment (1-10),,Book Thickness (cm),Author Fame (1-10),OptionB,J,1,1,"3.0, 6",7,3.0,6.0,16,1,"4.0, 4",6,4.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,12,Comfort level,,Room size,Room furniture,OptionA,F,19,30,"19.0, 2.0",9,19.0,2.0,6,30,"8.0, 4.0",4,8.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,13,Time to Destination (hours),,Car Speed (mph),Fuel Efficiency (mpg),OptionB,J,18,18,"85.0, 16.0",1.1,85.0,16.0,1,18,"60.0, 30.0",2,60.0,30.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,14,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionB,J,1,3,"9.0, 6",8,9.0,6.0,14,3,"9.0, 7",8,9.0,7.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,15,Shade Area (sq ft),,Tree Height (ft),Tree Diameter (in),OptionA,F,1,19,"40.0, 10.0",120,40.0,10.0,12,19,"35.0, 13.0",100,35.0,13.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,16,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionA,F,13,25,"1550.0, 1220",15,1550.0,1220.0,12,25,"1700.0, 1300",12,1700.0,1300.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,17,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionB,J,14,23,"24.0, 390",14,24.0,390.0,11,23,"20.0, 400",20,20.0,400.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,18,Market value,,House size,House floors,OptionB,J,20,33,"180.0, 3.0",280,180.0,3.0,8,33,"230.0, 3.0",330,230.0,3.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,19,Customer satisfaction (1-10),,Number of reviews,Price (in $),OptionA,F,9,28,"200.0, 40",9,200.0,40.0,3,28,"50.0, 60",6,50.0,60.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,20,Rent (per month),,Distance from center (km),Size (m²),OptionB,J,16,26,"3.0, 70",1400,3.0,70.0,17,26,"2.0, 40",1400,2.0,40.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,21,Deliciousness,,Cooking Time,Ingredients,OptionB,J,6,34,"25.0, 5",7,25.0,5.0,3,34,"20.0, 6",8,20.0,6.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,22,Distance,,Fuel Efficiency,Weight,OptionA,F,1,36,"30.0, 1500",450,30.0,1500.0,12,36,"35.0, 1400",490,35.0,1400.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,23,Test Score,,Student Study Time,Student Distractions,OptionA,F,11,38,"4.0, 9.0",70,4.0,9.0,4,38,"2.0, 5.0",65,2.0,5.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,24,Quality,,Price,Size,OptionA,F,15,14,"100.0, 5.0",79,100.0,5.0,1,14,"100.0, 5.0",80,100.0,5.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,25,Flower production,,Plant height,Plant width,OptionB,J,2,32,"80.0, 6.0",16,80.0,6.0,9,32,"90.0, 6.0",18,90.0,6.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,26,Wait Time (minutes),,Restaurant Size,Restaurant Reviews,OptionB,J,16,40,"105.0, 4.0",31,105.0,4.0,4,40,"100.0, 4.0",30,100.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,27,Energy Boost (scale 1-10),,Coffee Strength (scale 1-10),Caffeine Content (mg),OptionA,F,7,15,"7.0, 110",6,7.0,110.0,11,15,"8.0, 95",6.5,8.0,95.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,28,Water Usage (ml/day),,Plant Height,Plant Leaves,OptionA,F,20,39,"38.0, 12.0",165,38.0,12.0,8,39,"38.0, 11.0",165,38.0,11.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,29,Price,,House Size,Bedrooms,OptionB,J,3,10,"2200.0, 2",400000,2200.0,2.0,15,10,"2000.0, 4",360000,2000.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,30,BMI,,Height,Weight,OptionB,J,9,12,"165.0, 68",24.9,165.0,68.0,13,12,"185.0, 85",25.2,185.0,85.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,31,Calories Burned,,Exercise Duration,Exercise Intensity,OptionB,J,19,37,"25.0, 5.0",180,25.0,5.0,3,37,"25.0, 6.0",180,25.0,6.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,32,Salary,,Experience,Years since graduation,OptionA,F,4,42,"10.0, 8",80000,10.0,8.0,9,42,"9.0, 8",75000,9.0,8.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,33,Phone Performance Score,,Phone Processor Speed,Phone Battery Capacity,OptionB,J,8,6,"2.5, 5500",8.2,2.5,5500.0,1,6,"3.5, 4000",8.7,3.5,4000.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,34,Health index,,Age,Exercise hours,OptionA,F,20,45,"47.0, 2",85,47.0,2.0,3,45,"50.0, 1",70,50.0,1.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,35,Enjoyment,,Book pages,Author fame,OptionA,F,12,46,"230.0, 8",75,230.0,8.0,10,46,"580.0, 5",95,580.0,5.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,36,Heart Health,,Age,Exercise Hours,OptionA,F,11,11,"35.0, 3",85,35.0,3.0,8,11,"55.0, 1",75,55.0,1.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,37,Car efficiency,,Engine power (in horsepower),Weight (in kg),OptionA,F,4,49,"220.0, 1500",8,220.0,1500.0,10,49,"250.0, 1600",6,250.0,1600.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,38,Race Finish Time (minutes),,Runner Speed (mph),Runner Weight (lbs),OptionA,F,6,21,"7.0, 140.0",18,7.0,140.0,1,21,"6.0, 150.0",20,6.0,150.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,39,Shadow coverage,,Tree height,Tree thickness,OptionB,J,1,29,"10.0, 2.0",70,10.0,2.0,2,29,"8.0, 3.0",60,8.0,3.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,40,Cooking Time (minutes),,Number of Ingredients,Prep Time (minutes),OptionB,J,13,16,"6.0, 10.0",13,6.0,10.0,10,16,"9.0, 18.0",12,9.0,18.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,41,Exam points,,Time spent studying (hours),Number of breaks (times),OptionA,F,15,50,"1.0, 3",68,1.0,3.0,4,50,"1.0, 4",60,1.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,42,Energy boost,,Coffee strength,Caffeine content,OptionA,F,14,47,"6.0, 60",60,6.0,60.0,5,47,"5.0, 60",60,5.0,60.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,43,House Price,,House Square Feet,House Age,OptionB,J,14,5,"800.0, 40",180000,800.0,40.0,20,5,"2800.0, 2",440000,2800.0,2.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,44,Muscle gain,,Exercise intensity,Water intake,OptionA,F,8,48,"9.0, 3",80,9.0,3.0,4,48,"7.0, 4",75,7.0,4.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,45,Battery life,,Battery capacity,Weight,OptionA,F,3,41,"6000.0, 220",14,6000.0,220.0,15,41,"3000.0, 300",8,3000.0,300.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,46,Student Exam Score,,Student Study Hours,Student Distractions,OptionB,J,4,4,"10.0, 2",85,10.0,2.0,5,4,"14.0, 0",90,14.0,0.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,47,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionB,J,15,20,"4.5, 135.0",9.5,4.5,135.0,9,20,"6.0, 110.0",11,6.0,110.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,48,Mobile Phone Performance,,Mobile Phone RAM,Mobile Phone Battery Size,OptionB,J,1,24,"4.0, 4000",70,4.0,4000.0,15,24,"18.0, 2600",105,18.0,2600.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,49,Dog Obedience Score,,Dog Training Hours,Dog Distractions,OptionA,F,4,8,"10.0, 2",8.5,10.0,2.0,2,8,"8.0, 3",8,8.0,3.0
UNKNOWN,ranking_A,comp-result_1248504_data.json,50,School Success,,Student Study Time,Student Sleep Hours,OptionB,J,14,22,"10.0, 2",105,10.0,2.0,10,22,"8.0, 4",95,8.0,4.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,1,Shade Area (sq ft),,Tree Height (ft),Tree Diameter (in),OptionA,F,6,19,"50.0, 8.0",150,50.0,8.0,1,19,"40.0, 10.0",120,40.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,2,Heart rate,,Age,Exercise hours,OptionA,F,16,43,"55.0, 2",77,55.0,2.0,2,43,"40.0, 3",70,40.0,3.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,3,Dog Obedience Score,,Dog Training Hours,Dog Distractions,OptionB,J,4,8,"10.0, 2",8.5,10.0,2.0,11,8,"4.0, 6",7.2,4.0,6.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,4,House Price,,House Square Feet,House Age,OptionB,J,11,5,"1200.0, 30",220000,1200.0,30.0,16,5,"2400.0, 5",400000,2400.0,5.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,5,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionB,J,1,27,"7.0, 100",6,7.0,100.0,11,27,"7.0, 120",5,7.0,120.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,6,Cooking Time (minutes),,Number of Ingredients,Prep Time (minutes),OptionA,F,4,16,"12.0, 25.0",10,12.0,25.0,1,16,"5.0, 10.0",20,5.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,7,Market value,,House size,House floors,OptionA,F,17,33,"230.0, 3.0",330,230.0,3.0,6,33,"160.0, 4.0",250,160.0,4.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,8,Fatigue (1-10),,Exercise Duration (min),Rest Time (min),OptionA,F,8,2,"40.0, 15",6,40.0,15.0,13,2,"45.0, 10",6,45.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,9,Deliciousness,,Cooking Time,Ingredients,OptionB,J,6,34,"25.0, 5",7,25.0,5.0,13,34,"15.0, 6",9,15.0,6.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,10,Calories Burned,,Exercise Duration,Exercise Intensity,OptionB,J,9,37,"30.0, 6.0",190,30.0,6.0,1,37,"30.0, 5.0",200,30.0,5.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,11,Mobile Phone Performance,,Mobile Phone RAM,Mobile Phone Battery Size,OptionB,J,3,24,"6.0, 3800",75,6.0,3800.0,14,24,"18.0, 2900",95,18.0,2900.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,12,Enjoyment,,Book pages,Author fame,OptionA,F,20,46,"130.0, 10",65,130.0,10.0,4,46,"450.0, 7",90,450.0,7.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,13,Energy Boost (scale 1-10),,Coffee Strength (scale 1-10),Caffeine Content (mg),OptionA,F,20,15,"6.0, 120",6,6.0,120.0,6,15,"7.0, 110",6,7.0,110.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,14,Exam points,,Time spent studying (hours),Number of breaks (times),OptionB,J,7,50,"2.0, 1",75,2.0,1.0,18,50,"4.0, 2",75,4.0,2.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,15,Wait Time (minutes),,Restaurant Size,Restaurant Reviews,OptionB,J,8,40,"110.0, 4.1",32,110.0,4.1,5,40,"110.0, 4.6",28,110.0,4.6
UNKNOWN,ranking_A,comp-result_1248510_data.json,16,Car efficiency,,Engine power (in horsepower),Weight (in kg),OptionA,F,16,49,"150.0, 1200",11,150.0,1200.0,1,49,"200.0, 1500",8,200.0,1500.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,17,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionB,J,1,23,"10.0, 500",25,10.0,500.0,2,23,"12.0, 450",20,12.0,450.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,18,Exercise Burned Calories,,Exercise Intensity,Exercise Duration,OptionA,F,14,9,"2.0, 90",190,2.0,90.0,1,9,"7.0, 30",300,7.0,30.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,19,Price,,House Size,Bedrooms,OptionB,J,1,10,"2000.0, 3",350000,2000.0,3.0,13,10,"2300.0, 2",440000,2300.0,2.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,20,Student Exam Score,,Student Study Hours,Student Distractions,OptionB,J,7,4,"8.0, 4",78,8.0,4.0,16,4,"14.0, 0",90,14.0,0.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,21,Restaurant Rating,,Restaurant Menu Variety,Restaurant Wait Time,OptionA,F,3,7,"60.0, 10",4.5,60.0,10.0,15,7,"80.0, 0",5,80.0,0.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,22,Coffee Rating,,Coffee Amount,Sugar Amount,OptionB,J,16,13,"3.0, 4",5.5,3.0,4.0,6,13,"5.0, 1",4.5,5.0,1.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,23,Muscle gain,,Exercise intensity,Water intake,OptionA,F,1,48,"7.0, 2",70,7.0,2.0,17,48,"8.0, 1",85,8.0,1.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,24,BMI,,Height,Weight,OptionA,F,7,12,"190.0, 80",22.2,190.0,80.0,6,12,"150.0, 65",28.9,150.0,65.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,25,Distance,,Fuel Efficiency,Weight,OptionA,F,2,36,"25.0, 1600",400,25.0,1600.0,3,36,"28.0, 1400",420,28.0,1400.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,26,Race Finish Time (minutes),,Runner Speed (mph),Runner Weight (lbs),OptionB,J,7,21,"9.0, 120.0",14,9.0,120.0,4,21,"6.0, 150.0",20,6.0,150.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,27,School Success,,Student Study Time,Student Sleep Hours,OptionB,J,19,22,"14.0, 2",125,14.0,2.0,7,22,"8.0, 4",95,8.0,4.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,28,Time to Destination (hours),,Car Speed (mph),Fuel Efficiency (mpg),OptionB,J,3,18,"70.0, 25.0",1.5,70.0,25.0,16,18,"75.0, 20.0",1.4,75.0,20.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,29,Comfort Rating,,Shoe Weight,Brand Popularity,OptionA,F,9,17,"190.0, 8.0",8.3,190.0,8.0,4,17,"240.0, 10.0",7.7,240.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,30,Rent (per month),,Distance from center (km),Size (m²),OptionB,J,11,26,"7.0, 70",1000,7.0,70.0,5,26,"6.0, 60",1100,6.0,60.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,31,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionB,J,18,3,"9.0, 5",8,9.0,5.0,12,3,"10.0, 4",7,10.0,4.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,32,Customer satisfaction (1-10),,Number of reviews,Price (in $),OptionA,F,4,28,"150.0, 50",8,150.0,50.0,3,28,"50.0, 60",6,50.0,60.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,33,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,15,20,"4.5, 135.0",9.5,4.5,135.0,4,20,"2.0, 150.0",7,2.0,150.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,34,Comfort,,Age,Size,OptionB,J,8,35,"4.0, 25",8,4.0,25.0,14,35,"8.0, 20",6,8.0,20.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,35,Quality,,Price,Size,OptionA,F,10,14,"80.0, 3.0",88,80.0,3.0,15,14,"100.0, 5.0",79,100.0,5.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,36,Phone Performance Score,,Phone Processor Speed,Phone Battery Capacity,OptionA,F,2,6,"3.0, 4500",8.5,3.0,4500.0,14,6,"1.0, 7000",7.5,1.0,7000.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,37,Weight loss,,Exercise intensity,Exercise duration,OptionA,F,5,31,"10.0, 20.0",6,10.0,20.0,18,31,"5.0, 60.0",3,5.0,60.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,38,Heart Health,,Age,Exercise Hours,OptionA,F,1,11,"30.0, 3",90,30.0,3.0,5,11,"25.0, 4",88,25.0,4.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,39,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionA,F,11,25,"1800.0, 1350",11,1800.0,1350.0,15,25,"1650.0, 1270",13,1650.0,1270.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,40,Enjoyment (1-10),,Book Thickness (cm),Author Fame (1-10),OptionA,F,6,1,"4.0, 5",7,4.0,5.0,1,1,"3.0, 6",7,3.0,6.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,41,Flower production,,Plant height,Plant width,OptionB,J,1,32,"100.0, 5.0",20,100.0,5.0,2,32,"80.0, 6.0",16,80.0,6.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,42,Battery life,,Battery capacity,Weight,OptionB,J,4,41,"5000.0, 270",12,5000.0,270.0,14,41,"5500.0, 310",13,5500.0,310.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,43,Energy boost,,Coffee strength,Caffeine content,OptionA,F,4,47,"4.0, 110",80,4.0,110.0,14,47,"6.0, 60",60,6.0,60.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,44,Health index,,Age,Exercise hours,OptionA,F,7,45,"60.0, 1",60,60.0,1.0,11,45,"45.0, 2",85,45.0,2.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,45,Test Score,,Student Study Time,Student Distractions,OptionB,J,10,38,"2.0, 4.0",68,2.0,4.0,8,38,"3.0, 7.0",70,3.0,7.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,46,Exam Score,,Student Study Time,Time Spent on Social Media,OptionA,F,6,44,"5.0, 1",85,5.0,1.0,16,44,"5.0, 2",84,5.0,2.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,47,Water Usage (ml/day),,Plant Height,Plant Leaves,OptionB,J,5,39,"35.0, 11.0",190,35.0,11.0,1,39,"30.0, 10.0",200,30.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,48,Comfort level,,Room size,Room furniture,OptionA,F,12,30,"20.0, 2.0",10,20.0,2.0,16,30,"14.0, 3.0",7,14.0,3.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,49,Salary,,Experience,Years since graduation,OptionB,J,5,42,"8.0, 10",70000,8.0,10.0,10,42,"7.0, 10",70000,7.0,10.0
UNKNOWN,ranking_A,comp-result_1248510_data.json,50,Shadow coverage,,Tree height,Tree thickness,OptionA,F,5,29,"8.0, 4.0",65,8.0,4.0,1,29,"10.0, 2.0",70,10.0,2.0
UNKNOWN,ranking_A,comp-result_1248492_data.json,1,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionA,F,4,25,"1700.0, 1200",13,1700.0,1200.0,7,25,"1700.0, 1250",13,1700.0,1250.0
UNKNOWN,ranking_A,comp-result_1248492_data.json,2,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,16,20,"3.5, 145.0",8.5,3.5,145.0,2,20,"1.0, 160.0",5,1.0,160.0
UNKNOWN,ranking_A,comp-result_1248492_data.json,3,Market value,,House size,House floors,OptionB,J,1,33,"200.0, 2.0",300,200.0,2.0,8,33,"230.0, 3.0",330,230.0,3.0
