prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking_B,comp-result_1248644_data.json,6,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionA,F,16,54,"250.0, 90",56,250.0,90.0,1,54,"200.0, 100",50,200.0,100.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,7,Battery life (hours),,Laptop weight (kg),Screen size (inches),OptionA,F,6,71,"1.5, 13",7,1.5,13.0,7,71,"1.4, 14",7.6,1.4,14.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,8,Height (cm),,Age of the plant (weeks),Water given (ml/day),OptionB,J,14,53,"4.0, 500",13,4.0,500.0,7,53,"3.0, 600",10,3.0,600.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,9,Plant Health,,Plant Height,Water Amount,OptionA,F,13,98,"90.0, 1",13,90.0,1.0,4,98,"40.0, 2",7,40.0,2.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,10,Reading time (hours),,Book pages,Book weight (g),OptionA,F,11,68,"650.0, 320",7.5,650.0,320.0,15,68,"520.0, 340",6.2,520.0,340.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,11,Travel Time (min),,Distance (km),Speed (km/h),OptionB,J,1,97,"10.0, 60",10,10.0,60.0,2,97,"15.0, 50",18,15.0,50.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,12,Customer Satisfaction,,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionA,F,1,100,"10.0, 4",8,10.0,4.0,6,100,"30.0, 1",4,30.0,1.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,13,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionA,F,16,88,"71.0, 27",11.9,71.0,27.0,1,88,"80.0, 25",11.5,80.0,25.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,14,Cooling Time (min),,Room Size (m²),Window Size (m²),OptionB,J,10,87,"28.0, 4.0",22,28.0,4.0,11,87,"16.0, 1.2",38,16.0,1.2
UNKNOWN,ranking_B,comp-result_1248644_data.json,15,Phone price ($),,Phone battery capacity (mAh),Phone screen size (inches),OptionA,F,2,92,"5000.0, 5.8",580,5000.0,5.8,16,92,"5200.0, 5.7",540,5200.0,5.7
UNKNOWN,ranking_B,comp-result_1248644_data.json,16,Heating cost (per month),,House size (sqm),Number of windows,OptionB,J,8,91,"90.0, 8.0",260,90.0,8.0,15,91,"120.0, 4.0",340,120.0,4.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,17,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,2,76,"4.0, 5",80,4.0,5.0,1,76,"5.0, 3",85,5.0,3.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,18,Job Success,,Age,Experience,OptionB,J,7,79,"45.0, 2.0",5.5,45.0,2.0,5,79,"40.0, 3.0",6,40.0,3.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,19,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionA,F,17,62,"3.0, 6.4",15,3.0,6.4,6,62,"5.0, 6.8",14,5.0,6.8
UNKNOWN,ranking_B,comp-result_1248644_data.json,20,Physical Endurance,,Age,Height,OptionB,J,4,81,"35.0, 170.0",7,35.0,170.0,6,81,"20.0, 160.0",9,20.0,160.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,21,Energy Boost (1-10),,Number of Calories,Sugar (g),OptionB,J,1,66,"100.0, 10",7,100.0,10.0,20,66,"180.0, 14",2,180.0,14.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,22,Skill Level,,Experience,Years of Education,OptionB,J,1,83,"5.0, 12.0",7,5.0,12.0,2,83,"4.0, 14.0",8,4.0,14.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,23,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionA,F,3,61,"2.5, 1300.0",10,2.5,1300.0,17,61,"1.9, 1300.0",13,1.9,1300.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,24,Flower blooming time,,Hours of sunlight,Humidity,OptionA,F,12,60,"5.0, 85.0",5,5.0,85.0,15,60,"8.0, 55.0",3,8.0,55.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,25,Project Success (%),,Experience (years),Team Size,OptionA,F,5,65,"7.0, 4",90,7.0,4.0,1,65,"5.0, 3",80,5.0,3.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,26,Commute time (minutes),,Distance to work (miles),Number of traffic lights,OptionB,J,5,56,"3.0, 15",25,3.0,15.0,16,56,"5.0, 13",31,5.0,13.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,27,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionB,J,1,86,"5.0, 10",25,5.0,10.0,15,86,"2.0, 14",16,2.0,14.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,28,Lighting (lux),,Room size (m2),Number of windows,OptionA,F,12,69,"25.0, 3",680,25.0,3.0,10,69,"20.0, 2",590,20.0,2.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,29,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionA,F,6,57,"8.0, 30",7,8.0,30.0,1,57,"8.0, 30",8,8.0,30.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,30,Speed (km/h),,Bicycle weight (kg),Wheel size (inches),OptionB,J,4,72,"13.0, 26",23,13.0,26.0,3,72,"11.0, 25",24,11.0,25.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,31,Reliability,,Car age,Maintenance cost,OptionB,J,5,51,"10.0, 500",50,10.0,500.0,1,51,"5.0, 1000",70,5.0,1000.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,32,Post reach (people),,Number of likes (count),Time posted (hours ago),OptionB,J,4,55,"900.0, 5",4500,900.0,5.0,13,55,"1000.0, 6",5000,1000.0,6.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,33,Walking speed (km/h),,Person height (cm),Age (years),OptionA,F,7,95,"170.0, 28.0",5,170.0,28.0,2,95,"170.0, 40.0",4.5,170.0,40.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,34,Endurance,,Age,Height,OptionB,J,10,73,"55.0, 155.0",70,55.0,155.0,1,73,"20.0, 170.0",80,20.0,170.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,35,Shoe Demand,,Shoe price (in USD),Comfort rating (1-10),OptionB,J,15,74,"130.0, 10.0",25,130.0,10.0,20,74,"100.0, 8.0",50,100.0,8.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,36,Flower size (cm),,Plant height (cm),Plant age (months),OptionB,J,1,89,"30.0, 3",5,30.0,3.0,14,89,"36.0, 6",4,36.0,6.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,37,Exam score (%),,Time spent studying (hours),Number of breaks (times),OptionA,F,18,85,"4.0, 4",65,4.0,4.0,1,85,"3.0, 5",60,3.0,5.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,38,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionB,J,11,67,"80.0, 9",7,80.0,9.0,19,67,"120.0, 9",11,120.0,9.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,39,Taste Rating,,Number of Ingredients,Prep Time (min),OptionB,J,8,90,"4.0, 20.0",9,4.0,20.0,15,90,"5.0, 20.0",8,5.0,20.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,40,Retention Rate (%),,Study Time (hours),Number of Distractions,OptionB,J,2,94,"2.0, 3",60,2.0,3.0,15,94,"5.0, 1",88,5.0,1.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,41,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionA,F,17,84,"9.0, 8",54,9.0,8.0,4,84,"4.0, 18",24,4.0,18.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,42,Popularity,,Book age,Page count,OptionA,F,7,80,"4.0, 280",84,4.0,280.0,15,80,"8.0, 290",79,8.0,290.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,43,Car Value,,Age (years),Mileage (km),OptionA,F,17,75,"2.0, 5000",55000,2.0,5000.0,6,75,"8.0, 45000",25000,8.0,45000.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,44,Bike Speed,,Bike Weight,Bike Frame Size,OptionB,J,8,63,"10.0, 18",25,10.0,18.0,11,63,"9.0, 18",26,9.0,18.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,45,Mood Score (1-10),,Hours of Sleep,Screen Time (hours),OptionB,J,5,64,"6.0, 3",7,6.0,3.0,11,64,"10.0, 0",10,10.0,0.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,46,Calories burned,,Exercise time (min),Heart rate (bpm),OptionB,J,17,70,"40.0, 110",330,40.0,110.0,5,70,"50.0, 100",350,50.0,100.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,47,App Performance,,Phone RAM,Phone Storage,OptionB,J,12,99,"2.0, 128",2,2.0,128.0,6,99,"8.0, 128",5,8.0,128.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,48,Reading Enjoyment,,Book Length,Author Fame,OptionA,F,3,77,"400.0, 7.0",8,400.0,7.0,2,77,"400.0, 7.0",8,400.0,7.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,49,Nutritional Value,,Weight,Calories,OptionB,J,11,82,"110.0, 130.0",65,110.0,130.0,3,82,"80.0, 120.0",75,80.0,120.0
UNKNOWN,ranking_B,comp-result_1248644_data.json,50,Comfort Level,,Room Size,Lighting,OptionB,J,1,78,"20.0, 5.0",8,20.0,5.0,19,78,"65.0, 0.2",3,65.0,0.2
UNKNOWN,ranking_B,comp-result_1248665_data.json,1,Bike Speed,,Bike Weight,Bike Frame Size,OptionA,F,3,63,"9.0, 18",26,9.0,18.0,8,63,"10.0, 18",25,10.0,18.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,2,Reading time (hours),,Book pages,Book weight (g),OptionB,J,4,68,"450.0, 370",5.4,450.0,370.0,5,68,"600.0, 310",7,600.0,310.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,3,Exam score (%),,Time spent studying (hours),Number of breaks (times),OptionA,F,16,85,"3.0, 5",60,3.0,5.0,1,85,"3.0, 5",60,3.0,5.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,4,Speed (km/h),,Bicycle weight (kg),Wheel size (inches),OptionB,J,12,72,"10.0, 30",26,10.0,30.0,1,72,"10.0, 26",25,10.0,26.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,5,Comfort Level,,Room Size,Lighting,OptionA,F,1,78,"20.0, 5.0",8,20.0,5.0,2,78,"25.0, 4.0",7,25.0,4.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,6,App Performance,,Phone RAM,Phone Storage,OptionB,J,17,99,"8.0, 64",5,8.0,64.0,20,99,"12.0, 128",6,12.0,128.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,7,Reading Enjoyment,,Book Length,Author Fame,OptionB,J,16,77,"1100.0, 0.5",15,1100.0,0.5,4,77,"500.0, 6.0",9,500.0,6.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,8,Nutritional Value,,Weight,Calories,OptionB,J,15,82,"130.0, 160.0",55,130.0,160.0,2,82,"120.0, 130.0",65,120.0,130.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,9,Skill Level,,Experience,Years of Education,OptionA,F,14,83,"5.0, 14.0",9,5.0,14.0,9,83,"12.0, 9.0",9,12.0,9.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,10,Calories burned,,Exercise time (min),Heart rate (bpm),OptionB,J,4,70,"35.0, 105",320,35.0,105.0,6,70,"45.0, 110",370,45.0,110.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,11,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionB,J,4,88,"65.0, 32",12.5,65.0,32.0,13,88,"73.0, 25",11.7,73.0,25.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,12,House Value,,House Size,Housing Age,OptionB,J,3,59,"200.0, 8",350,200.0,8.0,2,59,"200.0, 8",350,200.0,8.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,13,Post reach (people),,Number of likes (count),Time posted (hours ago),OptionA,F,2,55,"800.0, 4",4000,800.0,4.0,4,55,"900.0, 5",4500,900.0,5.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,14,Energy Boost (1-10),,Number of Calories,Sugar (g),OptionA,F,10,66,"200.0, 10",2,200.0,10.0,1,66,"100.0, 10",7,100.0,10.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,15,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,7,76,"4.0, 4",75,4.0,4.0,1,76,"5.0, 3",85,5.0,3.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,16,Commute time (minutes),,Distance to work (miles),Number of traffic lights,OptionB,J,3,56,"4.0, 12",28,4.0,12.0,7,56,"6.0, 9",31,6.0,9.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,17,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionA,F,10,57,"6.0, 60",4,6.0,60.0,6,57,"8.0, 30",7,8.0,30.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,18,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionB,J,18,54,"150.0, 150",46,150.0,150.0,1,54,"200.0, 100",50,200.0,100.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,19,Popularity,,Book age,Page count,OptionB,J,14,80,"9.0, 460",72,9.0,460.0,7,80,"4.0, 280",84,4.0,280.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,20,Engagement rate (%),,Number of followers (count),Time posted (hours ago),OptionA,F,16,58,"1400.0, 2",6,1400.0,2.0,1,58,"1000.0, 2",5,1000.0,2.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,21,Customer Satisfaction,,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionB,J,4,100,"25.0, 2",5,25.0,2.0,14,100,"12.0, 3",8,12.0,3.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,22,Physical Endurance,,Age,Height,OptionB,J,7,81,"50.0, 185.0",5,50.0,185.0,3,81,"40.0, 175.0",6,40.0,175.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,23,Walking speed (km/h),,Person height (cm),Age (years),OptionA,F,3,95,"175.0, 25.0",5.2,175.0,25.0,6,95,"175.0, 45.0",4.7,175.0,45.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,24,Height (cm),,Age of the plant (weeks),Water given (ml/day),OptionB,J,11,53,"5.0, 400",15,5.0,400.0,3,53,"5.0, 400",14,5.0,400.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,25,Car Value,,Age (years),Mileage (km),OptionA,F,15,75,"9.0, 45000",24000,9.0,45000.0,4,75,"5.0, 25000",30000,5.0,25000.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,26,Flower blooming time,,Hours of sunlight,Humidity,OptionA,F,1,60,"6.0, 70.0",4,6.0,70.0,17,60,"5.0, 75.0",5,5.0,75.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,27,Energy Level (scale 1-10),,Age (years),Number of Pets,OptionA,F,6,96,"9.0, 4",2,9.0,4.0,4,96,"4.0, 2",5,4.0,2.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,28,Taste Rating,,Number of Ingredients,Prep Time (min),OptionA,F,4,90,"5.0, 25.0",8,5.0,25.0,17,90,"3.0, 10.0",10,3.0,10.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,29,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionB,J,8,84,"2.0, 12",14,2.0,12.0,4,84,"4.0, 18",24,4.0,18.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,30,Heating cost (per month),,House size (sqm),Number of windows,OptionB,J,9,91,"110.0, 5.0",320,110.0,5.0,10,91,"100.0, 6.0",300,100.0,6.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,31,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionB,J,16,62,"7.0, 6.9",15,7.0,6.9,3,62,"6.0, 6.2",20,6.0,6.2
UNKNOWN,ranking_B,comp-result_1248665_data.json,32,Plant Health,,Plant Height,Water Amount,OptionB,J,4,98,"40.0, 2",7,40.0,2.0,3,98,"40.0, 1",8,40.0,1.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,33,Endurance,,Age,Height,OptionB,J,4,73,"35.0, 185.0",80,35.0,185.0,7,73,"25.0, 175.0",85,25.0,175.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,34,Car speed (mph),,Engine power (hp),Weight (kg),OptionB,J,7,52,"180.0, 1300",105,180.0,1300.0,19,52,"280.0, 1500",130,280.0,1500.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,35,Cooling Time (min),,Room Size (m²),Window Size (m²),OptionB,J,1,87,"20.0, 2.0",30,20.0,2.0,2,87,"25.0, 3.0",25,25.0,3.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,36,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionB,J,12,61,"2.0, 1200.0",13,2.0,1200.0,3,61,"2.5, 1300.0",10,2.5,1300.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,37,Lighting (lux),,Room size (m2),Number of windows,OptionA,F,14,69,"21.0, 2",620,21.0,2.0,1,69,"20.0, 2",500,20.0,2.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,38,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionA,F,8,67,"70.0, 6",6,70.0,6.0,2,67,"40.0, 7",3,40.0,7.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,39,Job Success,,Age,Experience,OptionA,F,15,79,"65.0, 0.2",3.5,65.0,0.2,6,79,"45.0, 2.0",5.5,45.0,2.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,40,Travel Time (min),,Distance (km),Speed (km/h),OptionA,F,13,97,"15.0, 75",12,15.0,75.0,5,97,"14.0, 80",10,14.0,80.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,41,Reliability,,Car age,Maintenance cost,OptionA,F,5,51,"10.0, 500",50,10.0,500.0,8,51,"7.0, 900",65,7.0,900.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,42,Shoe Demand,,Shoe price (in USD),Comfort rating (1-10),OptionB,J,9,74,"120.0, 10.0",30,120.0,10.0,6,74,"130.0, 10.0",30,130.0,10.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,43,Battery life (hours),,Laptop weight (kg),Screen size (inches),OptionA,F,6,71,"1.5, 13",7,1.5,13.0,1,71,"1.5, 13",8,1.5,13.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,44,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionA,F,15,86,"2.0, 14",16,2.0,14.0,16,86,"7.0, 5",22,7.0,5.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,45,Retention Rate (%),,Study Time (hours),Number of Distractions,OptionA,F,20,94,"3.0, 1",85,3.0,1.0,14,94,"1.0, 5",50,1.0,5.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,46,Project Success (%),,Experience (years),Team Size,OptionB,J,2,65,"6.0, 4",85,6.0,4.0,19,65,"14.0, 6",83,14.0,6.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,47,Morning Alertness,,Hours of Sleep,Number of Alarms,OptionB,J,7,93,"9.0, 0",10,9.0,0.0,1,93,"7.0, 1",8,7.0,1.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,48,Phone price ($),,Phone battery capacity (mAh),Phone screen size (inches),OptionA,F,1,92,"4000.0, 6.1",600,4000.0,6.1,15,92,"4000.0, 6.0",590,4000.0,6.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,49,Flower size (cm),,Plant height (cm),Plant age (months),OptionB,J,15,89,"29.0, 4",5.7,29.0,4.0,10,89,"37.0, 7",3.8,37.0,7.0
UNKNOWN,ranking_B,comp-result_1248665_data.json,50,Mood Score (1-10),,Hours of Sleep,Screen Time (hours),OptionA,F,1,64,"8.0, 2",9,8.0,2.0,19,64,"9.0, 2",9,9.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,1,Reliability,,Car age,Maintenance cost,OptionB,J,13,51,"4.0, 1400",80,4.0,1400.0,20,51,"8.0, 800",60,8.0,800.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,2,Battery life (hours),,Laptop weight (kg),Screen size (inches),OptionA,F,8,71,"1.2, 15",7.1,1.2,15.0,9,71,"1.8, 12",7.2,1.8,12.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,3,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionA,F,11,84,"4.0, 14",20,4.0,14.0,1,84,"5.0, 15",30,5.0,15.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,4,Heating cost (per month),,House size (sqm),Number of windows,OptionB,J,4,91,"110.0, 6.0",320,110.0,6.0,2,91,"120.0, 5.0",350,120.0,5.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,5,Height (cm),,Age of the plant (weeks),Water given (ml/day),OptionB,J,6,53,"3.0, 600",11,3.0,600.0,13,53,"6.0, 300",17,6.0,300.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,6,Mood Score (1-10),,Hours of Sleep,Screen Time (hours),OptionA,F,5,64,"6.0, 3",7,6.0,3.0,6,64,"5.0, 4",6,5.0,4.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,7,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionB,J,15,61,"1.7, 1250.0",14,1.7,1250.0,19,61,"2.1, 1400.0",12,2.1,1400.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,8,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionB,J,8,86,"2.0, 15",16,2.0,15.0,19,86,"5.0, 12",25,5.0,12.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,9,Post reach (people),,Number of likes (count),Time posted (hours ago),OptionB,J,12,55,"900.0, 6",4500,900.0,6.0,1,55,"1000.0, 2",5000,1000.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,10,Energy Boost (1-10),,Number of Calories,Sugar (g),OptionA,F,11,66,"200.0, 12",2,200.0,12.0,16,66,"140.0, 12",4,140.0,12.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,11,Endurance,,Age,Height,OptionA,F,7,73,"25.0, 175.0",85,25.0,175.0,9,73,"50.0, 150.0",65,50.0,150.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,12,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionA,F,14,62,"8.0, 7.0",18,8.0,7.0,15,62,"5.0, 6.1",18,5.0,6.1
UNKNOWN,ranking_B,comp-result_1248680_data.json,13,Cooling Time (min),,Room Size (m²),Window Size (m²),OptionB,J,14,87,"23.0, 2.8",29,23.0,2.8,8,87,"20.0, 2.0",35,20.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,14,Speed (km/h),,Bicycle weight (kg),Wheel size (inches),OptionB,J,3,72,"11.0, 25",24,11.0,25.0,1,72,"10.0, 26",25,10.0,26.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,15,Walking speed (km/h),,Person height (cm),Age (years),OptionA,F,13,95,"175.0, 29.0",5.3,175.0,29.0,2,95,"170.0, 40.0",4.5,170.0,40.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,16,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionB,J,13,57,"6.0, 60",4,6.0,60.0,8,57,"7.0, 45",6,7.0,45.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,17,Bike Speed,,Bike Weight,Bike Frame Size,OptionB,J,4,63,"11.0, 19",24,11.0,19.0,8,63,"10.0, 18",25,10.0,18.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,18,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionA,F,9,88,"82.0, 24",11.4,82.0,24.0,15,88,"81.0, 23",11.3,81.0,23.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,19,Job Success,,Age,Experience,OptionB,J,7,79,"45.0, 2.0",5.5,45.0,2.0,1,79,"30.0, 5.0",7,30.0,5.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,20,Taste Rating,,Number of Ingredients,Prep Time (min),OptionA,F,16,90,"6.0, 30.0",7,6.0,30.0,17,90,"3.0, 10.0",10,3.0,10.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,21,Engagement rate (%),,Number of followers (count),Time posted (hours ago),OptionB,J,3,58,"1200.0, 1",6,1200.0,1.0,16,58,"1400.0, 2",6,1400.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,22,Comfort Level,,Room Size,Lighting,OptionA,F,1,78,"20.0, 5.0",8,20.0,5.0,2,78,"25.0, 4.0",7,25.0,4.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,23,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionB,J,7,67,"60.0, 7",5,60.0,7.0,5,67,"50.0, 10",4,50.0,10.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,24,Physical Endurance,,Age,Height,OptionB,J,19,81,"55.0, 175.0",4.5,55.0,175.0,7,81,"50.0, 185.0",5,50.0,185.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,25,Project Success (%),,Experience (years),Team Size,OptionB,J,1,65,"5.0, 3",80,5.0,3.0,15,65,"12.0, 5",87,12.0,5.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,26,Energy Level (scale 1-10),,Age (years),Number of Pets,OptionA,F,5,96,"6.0, 3",5,6.0,3.0,12,96,"6.0, 2",4,6.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,27,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionA,F,5,54,"300.0, 70",60,300.0,70.0,6,54,"180.0, 130",48,180.0,130.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,28,Skill Level,,Experience,Years of Education,OptionA,F,10,83,"10.0, 11.0",10,10.0,11.0,4,83,"8.0, 12.0",9,8.0,12.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,29,Calories burned,,Exercise time (min),Heart rate (bpm),OptionB,J,1,70,"30.0, 100",250,30.0,100.0,20,70,"45.0, 105",380,45.0,105.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,30,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,15,76,"8.0, 2",95,8.0,2.0,11,76,"5.0, 6",75,5.0,6.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,31,Lighting (lux),,Room size (m2),Number of windows,OptionA,F,8,69,"16.0, 4",470,16.0,4.0,1,69,"20.0, 2",500,20.0,2.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,32,Exam score (%),,Time spent studying (hours),Number of breaks (times),OptionA,F,9,85,"6.0, 1",80,6.0,1.0,6,85,"3.0, 6",55,3.0,6.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,33,Reading Enjoyment,,Book Length,Author Fame,OptionB,J,10,77,"800.0, 3.0",12,800.0,3.0,6,77,"600.0, 5.0",10,600.0,5.0
UNKNOWN,ranking_B,comp-result_1248680_data.json,34,Retention Rate (%),,Study Time (hours),Number of Distractions,OptionB,J,4,94,"3.0, 2",75,3.0,2.0,2,94,"2.0, 3",60,2.0,3.0
